"1" "2" "3" "4" "5" "6" "7" "8" "9"
"401705" 0.00659826109574146 0.000577437571571662 0.000332037536190965 1.46133119327707e-09 2.01005851397325e-05 5.9414172818752e-10 8.02497030977721e-06 7.48663658318781e-10 9.54598768218859e-10
"401754" 0.000357818718167177 0.00484362969428599 1.51166359903514e-05 7.11274814898606e-06 0.0066690558720305 6.74317202557512e-10 2.58987107611366e-05 6.41972485084333e-10 8.8606969629224e-05
"401757" 0.00746587225307698 0.000915005286064509 7.48980795563477e-08 1.82239807523635e-09 0.000278688408394129 2.62491206681782e-05 7.40972642116806e-05 6.54636386189038e-06 6.79058403620901e-09
"600112" 2.11590036376401e-10 3.98537349893229e-10 3.71379545029128e-10 5.44537487551876e-06 0.000154762591253337 0.000696604459781688 9.09984036262608e-10 6.60916078978228e-10 0.00591425919486962
"600216" 2.16336466770615e-10 7.91810756174915e-10 3.73519279206978e-10 0.000347648181593875 4.38421093488705e-05 0.0132039646762929 8.0592435130817e-10 6.36470447159838e-10 6.81071697227707e-10
"600656" 5.70376695318424e-10 0.00222207331326355 2.58117197094927e-09 0.000490266536892107 0.000503238810995171 4.64628284940218e-06 8.54217328865784e-10 2.43456667601244e-05 0.000770272164248636
"600683" 2.10433097904278e-10 4.25891646707477e-10 5.24446485793945e-09 0.00917593507021856 0.000526668871938102 0.0195609384629423 8.08280021993265e-10 0.00156514998491646 0.00046541985033731
"600690" 2.05472207688e-10 3.67618282008278e-10 3.65467465379995e-10 0.0124102553885943 2.92801904309302e-09 6.67681933515129e-10 3.69817201286045e-05 6.29712634136327e-10 6.61395995335892e-10
"600710" 0.00048983238883363 0.0144259284860738 4.79404559152364e-10 6.39920731147859e-05 0.00333346656203602 1.07141155275785e-09 8.52963583117874e-10 7.88334000467976e-10 0.000308868079466185
"600987" 2.30002994140594e-10 1.05706191274531e-09 3.84174025653976e-10 0.00792601102121824 0.000117358149842806 0.000563650529383081 8.14005557380696e-10 6.68428632612416e-10 3.40750217409262e-09
"602062" 2.05530755737774e-10 3.68204382772651e-10 3.65556192642066e-10 1.14630715320882e-09 8.66808899433363e-06 0.00784896677190856 7.68816375842008e-10 0.0023888197701054 7.32430520864218e-10
"602129" 2.17293723736121e-05 1.04846626344038e-09 7.99333650795169e-10 4.28452952520385e-10 0.0021996782108193 0.00793638964586553 7.70434444730949e-10 6.58795356731596e-10 7.05434388658059e-10
"602175" 6.92381199090563e-05 3.19742221279262e-05 2.84638471354144e-09 0.000223566401335964 0.00143382728454381 0.00297005868835122 9.01883293333872e-10 3.85747568658065e-05 0.000416733332028129
"100291" 0.000147067447748228 0.00883301092881058 6.59526406999033e-05 0.000553949452968298 6.10346634705593e-06 7.35290011196269e-06 8.96904498695472e-10 6.90372497657174e-10 4.50129560952881e-05
"100292" 0.0018399087019335 0.000697043232116576 0.00366449819022985 1.6303415335359e-05 2.71836117627364e-10 3.86082416600197e-06 8.28404607430778e-10 6.49307499156197e-10 7.73832859909128e-10
"100294" 0.00470417637962083 0.000656166034230145 0.00216676147770249 2.8081897275364e-05 2.69974986892126e-05 8.31148312661802e-10 8.49841448969132e-10 6.91459286660151e-10 5.0466026063914e-06
"100303" 0.00124787701208481 0.00228283484537302 0.00158380440309108 1.84861410648173e-05 1.51463790023948e-05 2.95289445180709e-05 1.48944164589443e-05 8.71184101714629e-10 8.91090075306881e-10
"100356" 4.21782761469698e-10 0.00830263320789651 6.70566572535369e-06 0.00161453653883361 4.80449412032866e-05 0.000206918113381563 0.000183944467323476 6.02595704658796e-05 0.00023406758570816
"100365" 0.00172563351436577 0.00335966434230845 0.00117807098805827 6.87993230228635e-10 3.07756752388295e-10 0.00010422500688281 7.75970338758865e-10 0.00120602243062882 0.0126091883871846
"100489" 0.00137274481535611 0.0014514081649725 0.000282856981320823 0.00935350090268224 0.000188718357835758 0.000739806325331778 2.28840440359978e-09 4.03770308056837e-05 0.00756483851134647
"100545" 0.000665272615763993 3.62569262754737e-05 0.00727127172422373 6.77704792145939e-10 9.66559092210182e-10 2.23331669701489e-05 0.0106955167671594 0.00171308869176803 0.000181135370747761
"100562" 0.000593322947418046 4.49825118568924e-10 0.00519639929105078 9.09766735286067e-10 0.00103166127230109 0.000721434397555123 2.58822071881514e-05 6.53972752691396e-05 1.58123941743215e-05
"100567" 7.30718462909049e-10 3.71702091047045e-10 3.41706087951674e-06 0.000426989985734992 0.00414563229019398 0.00242454240371651 7.66916784602592e-10 6.45030009919108e-10 1.15213070776965e-05
"102025" 5.10613695481528e-10 2.1762884257148e-09 7.73610784405547e-10 0.00151008121194112 0.00339109637176327 0.000262399436464749 1.00032576084007e-09 0.02165342577922 8.78098744326526e-10
"102033" 0.000355848253130526 0.00318606415579955 0.00490288152749274 0.000239771858455216 1.63184610267781e-05 4.29035208824319e-06 0.000256756493392689 3.9945218130313e-05 0.000251572837008983
"102037" 0.00102735521361428 8.38185301156124e-10 0.0147235781848987 8.11699630188198e-05 7.52089459996707e-06 2.87222423316705e-05 9.89290438565434e-06 7.53650141750267e-10 9.86876284318318e-10
"102225" 0.000277385346133887 0.000164922243724277 0.00694933920169072 8.44365295425867e-10 2.84777215311682e-06 6.54839766401578e-06 8.4083696188578e-10 7.04608628789996e-10 1.04567723300057e-09
"102238" 0.00190458713533652 0.000577619923198593 0.000928740226689254 4.28512456254256e-10 2.53706395666622e-10 5.33444301128978e-10 7.71168680116585e-10 2.84650160471345e-09 1.96704684773093e-09
"102243" 0.00164722955178349 0.000155026024011308 0.000412377059262296 4.29704111244506e-10 4.2406564873662e-06 5.50782884396827e-10 8.07608294517997e-10 9.46395706986776e-10 7.97611584725426e-10
"102271" 5.51902905504317e-05 0.000141033608883536 0.00730031942559455 3.92376394550137e-09 3.05261054570928e-06 9.00820306757728e-05 8.93243234816331e-10 7.35699130005593e-10 4.20303134550364e-05
"102314" 0.000673667206672627 7.60952854407278e-05 0.00493422733240076 4.67558802598723e-05 2.96319465579149e-10 1.55552787480118e-09 1.07022356254557e-09 6.5662120753635e-10 5.8863529610973e-06
"102318" 0.000171308998255467 5.75558452201892e-05 0.00491260123397087 7.08828189417699e-10 2.06386436552402e-05 6.83553027614165e-06 1.34916976709895e-09 0.000153936461945312 5.68606726529551e-05
"102323" 0.00231374239355937 5.6817086817444e-05 0.00228797040997 5.08669457686579e-05 3.2887035049761e-06 6.97686780636504e-10 3.24605391672635e-05 6.69509812713178e-10 6.47854033729993e-09
"102331" 0.00277712844068949 0.000648202152158194 0.00102877818191322 7.45611932827329e-08 1.01020912967101e-05 5.06022553632018e-10 4.77165528458943e-05 7.56330939134075e-10 9.35442284825618e-10
"102332" 2.10107491486808e-10 6.44941734070469e-10 3.96049148741231e-10 2.79475867910796e-05 0.000150442088137587 5.11637507265118e-10 0.000318194078715755 0.00535962863815518 0.0054859584931186
"102361" 0.00202620179418593 0.00099960611927328 0.00795832440166077 5.35252008797467e-10 1.88637415264073e-05 5.65815040630817e-05 0.000311847011210283 4.29537579610137e-05 0.000131910970294951
"102364" 2.24738063383865e-10 6.55701253474106e-10 0.00027970635442296 3.89089390832103e-10 7.30751286742618e-10 7.68627922271494e-06 7.82447687038321e-10 0.0105331686685995 3.37443551279048e-05
"102372" 0.000940982838662817 0.00375082742172596 0.00249981885715042 9.34887596419706e-05 3.66835769883566e-10 4.9649496440772e-10 9.4470991683188e-10 9.422462609408e-10 0.00395643004227035
"102382" 4.24857405029817e-10 0.000758497914049324 0.000353579510899095 4.4614432067052e-10 9.74357623536058e-06 5.10734936055724e-10 6.18363089073556e-06 0.0102846070820381 3.05258624388592e-09
"102405" 7.993550473592e-10 0.000859630994308285 0.00762057388291858 3.71291830341487e-05 5.51031025425871e-10 6.20945944921984e-10 0.000557783928561405 9.55234987659321e-05 1.67184536571574e-05
"102416" 0.00542158928624636 0.000370351664514923 0.000747826233462739 1.7425680303912e-05 2.59346332017341e-10 5.74619524634423e-10 4.44758724597681e-05 6.60799642825167e-10 7.73018525445122e-10
"102447" 0.00287951299392114 0.000658869685309007 0.000567842832121976 4.73684681139922e-10 2.45382619811255e-09 4.88924884075975e-10 7.83303989627687e-10 0.00028522090548662 0.00169585687966823
"102474" 0.000100275188332329 0.00025745963535314 0.00951667740137857 0.000262174769857313 9.38667276195629e-06 7.30558773262369e-06 8.63958448637784e-10 1.24221383373421e-09 0.000209838918447337
"102475" 0.00085668434923837 5.99920799376316e-10 0.00821365449061414 1.19265781190765e-09 2.60268808185437e-05 7.66617774064195e-10 0.000179464156111608 7.68308523706566e-10 2.71484321565324e-09
"102480" 1.87604196017991e-05 2.53691711173161e-09 1.55526058280926e-05 4.0299014867743e-10 4.72810577750997e-10 6.36573259035745e-10 6.45002185655555e-06 0.0109966357118464 0.000613761674004361
"102490" 4.3742337300185e-10 0.000317148451174937 0.00666389555554209 2.78359406600091e-05 0.00214567275770724 1.32927896991024e-05 0.000556027645221722 1.78194488599803e-09 3.69721867872183e-05
"200158" 4.53001537866904e-10 1.28654970437927e-06 0.0219925437518257 1.10960445159674e-09 1.88338396467997e-05 5.99985478309598e-10 0.000124918715727418 1.15859090909914e-08 6.59055202174972e-05
"200159" 4.6367355811952e-10 0.00506107378030591 0.000403728268964243 4.00164027419685e-10 0.000207543221820759 0.000105191738219287 0.000593788542823369 0.000176237127634751 0.000732167431518381
"200165" 0.000149629176223376 0.0111515399867826 3.24703627485225e-05 1.97297195319238e-09 0.000512543623699821 4.9776583736202e-10 9.0386798372479e-10 8.20823969228578e-10 0.0106649631140902
"200167" 2.84854917113406e-10 0.00844022502322508 3.9702730070686e-10 4.79067429876668e-10 0.000106009459525297 5.09119606917675e-10 5.40108572395144e-06 0.00705445863828266 0.00499507372964277
"200170" 0.00419797949139173 0.00066498222063795 0.0139930469199302 3.39348518129927e-06 2.54125607891288e-10 1.7723376426642e-09 7.72006639005794e-10 1.41775876608305e-05 1.84151394839191e-05
"200171" 2.57584708617647e-09 5.04135240632357e-10 3.96409505361239e-10 3.94816941873957e-10 1.45072034660025e-09 4.97483267491258e-10 5.75068011195031e-06 0.0189246831575575 0.000453798049564829
"200172" 1.12668398212723e-09 0.0178528730044789 0.00170512033034277 3.04155883986265e-06 2.54389112847198e-06 5.91971596003699e-10 0.000709860682765812 0.00224111140660587 0.00605077139760291
"200205" 2.57124318843307e-10 7.2409437420435e-05 1.26676948973896e-09 0.00171955293902193 0.0028718000997083 2.50016022893081e-05 0.00111709016370415 0.00257603919355739 7.31089137386878e-10
"200211" 0.000467037057222738 0.000698237386409695 0.00182881349859609 0.00017631117269244 0.000747872255243901 0.000237902822831659 0.00150120131465724 0.00560435608754683 0.000391366369738674
"200214" 8.18219580712703e-10 0.000277096234986633 0.004476200796942 1.35796832304911e-05 8.86715558947981e-08 8.59251292166476e-05 8.60240455340281e-10 7.32335128941957e-10 1.0271205525935e-09
"200220" 3.30027155596452e-10 3.76581034383405e-10 3.88847974148704e-10 6.50289803658863e-10 0.000241013337005621 6.89676935504573e-06 6.53781961182029e-06 0.0128561662771231 6.74346990146669e-10
"200235" 0.00841729498393576 0.00462151941875862 0.00379289789141521 0.000171262799632286 1.43186057105148e-05 6.094294500322e-10 3.4881219825293e-05 7.23925790711265e-10 5.28635025031573e-05
"200237" 2.75748570912047e-05 0.00335524943954267 0.000271835234821496 5.15736331647167e-05 6.50600436901437e-06 9.26642943484653e-05 0.000180983418581501 7.716736040319e-10 2.45442336775972e-05
"200243" 3.81181724714575e-10 3.91275961328653e-10 0.00622706661486893 8.65762283233706e-05 7.16864312472155e-06 0.000360198400087358 1.95527094506042e-09 0.000395537540448195 9.55192448828211e-10
"200251" 0.000640502963902583 0.0062733756245859 0.00116553981242605 0.000124287745218623 0.000442191115941103 6.08130683660331e-10 8.02167741231031e-10 1.183030076488e-09 0.000168094126229648
"200252" 2.94761336978923e-10 4.46133536533817e-05 4.98642528249953e-10 2.50564747600617e-09 4.94875086519573e-10 0.0142839129072737 9.46414794425242e-10 8.85704290844078e-05 3.23158601945258e-05
"200256" 0.000206895970088742 0.00546868038399626 3.17901955577727e-05 0.00040116367987019 0.00031759441642627 0.000330833593250575 0.000451998265841844 0.000340471313802168 0.000169564873512004
"200264" 2.4280196885309e-10 0.00588392186119941 3.79421817024004e-10 8.4431340828248e-05 1.07250135892265e-05 5.25149957142222e-10 7.74826998927126e-10 3.34235414932949e-05 1.69497946125159e-08
"200277" 2.72023343142505e-10 2.22407107236122e-06 6.27737121663439e-10 3.23428780689787e-06 0.00226509714054155 0.00213582071691068 2.46440676855001e-09 0.00246940471219622 3.82654343364981e-06
"200284" 2.47807534095624e-10 0.00355338180529109 3.90276438189328e-10 0.00119604869182424 3.27347392211116e-06 5.58204733211247e-10 3.13668572949148e-09 2.38983363606922e-09 0.000757040581070032
"200317" 2.17641827031455e-10 0.000445479916140294 4.10263548001815e-10 0.000912229425620395 0.000635165456161954 0.000422245954963485 3.06209063986657e-05 0.000191206917501246 0.00254881691685501
"200319" 2.28038075740507e-10 3.85924729583504e-10 9.71018274115462e-10 0.00064054236943919 0.00490808107724008 0.00124398842795815 0.0012133815708348 0.00244197948163806 1.46422267392756e-09
"200336" 4.18188109214814e-10 0.000356386452721998 9.44862888310112e-10 0.000674883995814805 0.000599998690272515 0.00141668109605586 8.29265197914353e-10 0.0123740906936705 7.75451510331802e-10
"200338" 0.000327899417886656 6.66025026860667e-05 0.0111010767491416 1.34054759545909e-05 0.00096594936184964 2.31452655483828e-09 3.18358132360844e-09 0.00030378390583774 7.56451802344823e-10
"200342" 4.04279820865848e-10 0.00622068404665209 9.78695418809562e-05 0.00317246252306477 0.000491212284092808 6.43015820966527e-05 7.9774642426669e-05 0.000107644812138855 0.00412525402628006
"200355" 0.000410385414655803 0.00116788320266756 0.00194085623265826 0.000151658788874242 7.60380067500321e-05 0.000233651265472352 4.01275166205153e-06 0.0068551397626077 7.71685361394689e-10
"200357" 2.42228040613279e-10 0.0107565321874354 9.58010053301937e-10 1.42366086865505e-05 0.000653423810350363 1.27853316051206e-05 7.44095925266907e-06 0.000308043059926667 0.0027874154145235
"200358" 0.00152928611960705 0.00147457828915451 0.00384650215567242 8.8572889888028e-06 2.61805947586836e-10 4.94495865726627e-10 3.68848884832033e-05 6.96642923852943e-10 1.01974896937317e-09
"200401" 9.14228488000356e-06 4.15187105547831e-10 9.38753162841247e-05 1.32066646654192e-09 8.38206563127177e-05 0.000199649501484877 4.41343363895022e-05 0.0184583351925044 1.86667943536581e-09
"200404" 2.37526284874805e-10 5.55480108438586e-10 3.89332167583895e-10 0.000297091415888347 0.000656571137191355 0.00058576208080674 0.0106539259510917 0.000942486157495237 7.18123392188976e-10
"200406" 4.4817186726547e-05 5.61807692266617e-10 1.92837756848034e-05 3.96714656778412e-10 5.0037955685197e-10 5.15932218513515e-10 7.70173778592714e-10 0.016947468046079 0.000279140278962549
"200407" 2.34425246472856e-05 8.06408969537477e-10 0.00887582927818546 4.41653476477999e-10 4.80065559244134e-10 6.95767768820331e-05 0.00163718936550795 0.00104144024459088 0.00217526815479983
"200410" 0.00316041497554679 0.000491746236919235 0.00768582178722058 7.93957446047684e-10 9.54478581703508e-05 3.72689345649685e-05 8.04908622983383e-10 6.81541006442428e-10 8.3784946248621e-10
"200412" 2.15956434151869e-10 4.41170730071001e-10 2.84199968259846e-05 3.98422508304903e-10 0.000379531755446796 2.24582075855101e-05 1.16865565342509e-05 0.0167897852852061 6.88817826398455e-10
"200414" 2.49859869052836e-10 3.72333492833183e-10 1.80361525829988e-06 0.000424270029852104 0.000883209569798164 0.0068921552655661 9.92888386980806e-10 0.0013542838142287 6.74561607497654e-10
"200418" 0.0012584572850082 0.00556692550181559 0.000575352442968794 7.08914185879017e-05 3.23867841639314e-06 4.51875349994225e-05 5.81354706404773e-06 7.98818793743605e-10 8.07788925996227e-05
"200420" 2.07115722746991e-10 4.17656776913161e-10 9.82416941046611e-06 0.00120310159263619 0.00337676170913009 0.00683165420742732 8.38679606650881e-10 0.000274765336614799 8.88916543937573e-08
"200429" 6.16172926819447e-10 0.000491841949401806 2.06543409848356e-05 4.17964565259516e-06 0.00179450188068189 1.4268879647869e-09 0.000953774435257915 0.00103240775907353 8.18176508643748e-10
"400559" 0.00739325867190064 4.5529270735769e-07 4.41000563002961e-05 3.40164280268198e-05 1.74156167372788e-06 6.39452968316822e-10 8.67237577611035e-06 5.0744599221119e-06 7.37491448917193e-10
"400561" 0.00431218868309371 1.10701560787037e-05 0.000167892576907001 0.000194442295737028 6.43315664625354e-06 2.16679907767389e-09 0.00155116375695892 0.000327137423297042 4.59335761452132e-09
"400629" 0.00373510286796477 0.000562589311517511 0.000145282986770345 2.39344696271543e-05 0.000512665699827548 2.14344602609189e-05 7.25940545155348e-06 1.03305251895926e-09 0.000117982562894952
"400630" 2.1441084766568e-10 4.8357075531502e-10 3.74911256115965e-10 0.00297819570073421 0.00330130826361202 0.00137428481520261 1.25090935917427e-05 7.35289995229773e-10 9.83372620203252e-10
"400637" 0.000866337789293349 6.12882145803947e-10 0.000365113570234484 0.000227232271854928 0.000703120610999706 0.000249079762305987 9.88481918465103e-10 0.00418698707237926 0.0155852060887978
"400680" 2.35040028506465e-10 8.45254207373229e-10 3.91675415379223e-10 0.000990766163911319 7.44947084698983e-05 8.26992981707408e-10 1.70541021730851e-09 0.0177769928854118 0.00170262515931218
"400968" 0.00370228001415257 0.000102898162550663 5.98786215092378e-10 6.7481558427841e-06 1.3845719398567e-05 4.93446337018713e-10 7.69858953806998e-10 6.48483194283855e-10 2.29867909702777e-05
"400970" 0.00386593255811506 6.37319101776925e-06 3.36030109793319e-05 0.00566534802283949 0.000144030106084843 6.52048518523475e-05 1.48130086504042e-05 5.61956677355282e-06 0.000698028575302126
"400975" 0.0069362706346314 2.25924734792799e-09 1.24427852282355e-05 8.69773788076881e-10 2.56215968008865e-10 4.8425426200432e-10 8.0218254924994e-10 6.49817070636628e-10 6.85553654615836e-10
"400994" 0.00466145317215438 1.25832252457336e-09 1.28762944479811e-09 3.92405494105068e-10 2.55551838606834e-10 4.88465612785074e-10 7.69544057063177e-10 6.66222076859992e-10 4.98511031544146e-05
"401006" 0.00396169349473672 0.00291370591350978 1.0274175135144e-08 0.000201882611926031 5.46784266669076e-05 0.000133880789361743 7.55213333829843e-05 1.44753212575021e-05 1.46800285535168e-05
"401011" 0.000869480853433535 0.00374885812120944 1.68101708073478e-08 0.00149627014774535 5.20234980506495e-05 8.58385695691106e-06 1.23870007302568e-05 6.60100311381902e-10 2.56147634715787e-06
