"1" "2" "3" "4"
"100361" 5.6755826911032e-06 0.00251702091662298 5.24904840872847e-05 4.54112672761955e-06
"100887" 0.000439095026224187 0.00406825182413742 1.02055306392113e-08 7.41020541292772e-09
"102029" 0.000923696713784889 0.00454173957072232 1.08789740675564e-09 7.65960205260675e-05
"102173" 0.00360146981591533 2.9254978988875e-05 3.98398674113285e-10 1.33688972436535e-09
"102282" 2.85543784683274e-10 0.00243685866273409 9.04959916367967e-05 8.08261362161337e-10
"102350" 0.000891552567481259 3.90027762049707e-05 4.22649543572321e-10 1.02481161453349e-09
"102370" 0.000376486070958717 0.00237629526033856 5.25360761041633e-10 1.39536575073949e-09
"102371" 0.00346520328100892 2.81557940660877e-05 5.42992230901316e-10 8.29180094423998e-10
"102397" 1.92682662345252e-05 0.00263430098476697 0.00316779722327397 1.86994603829248e-07
"102445" 0.00116300558332604 0.00352962663631355 3.43152038052357e-10 8.29439225843747e-10
"102466" 0.00170365088615944 0.00145782117771119 0.000299782690160581 0.000158462006662748
"102503" 0.00370695137908335 0.000393558490794458 4.83205138874467e-10 2.22919254857708e-06
"200069" 2.15606586577586e-05 0.00939106081158065 0.000746489233472025 8.90061815793041e-10
"200108" 0.000689289806153277 0.00360076254738945 6.10698614896696e-10 0.0139259193186946
"200174" 0.00311315657414899 0.0013990631699188 4.59600865677585e-05 9.40115092529246e-06
"200195" 9.99423627932134e-05 0.00309693065346173 5.96049291831264e-05 8.15152683837085e-06
"200246" 4.011098118157e-10 3.83864097394284e-05 0.00382475131346817 0.000247139155674981
"200291" 2.810055392239e-10 6.43196860294043e-05 0.00197771832690364 2.15580153636802e-05
"200293" 0.000111585703012916 0.00131290534424112 0.00175307231306985 0.000359885062372435
"200305" 0.00177837780062408 6.42240887608342e-06 0.00034400572605609 8.48292357727136e-10
"200311" 0.00171797973937421 0.000404598921404054 0.000279558490660322 1.93200117892651e-05
"200314" 2.77186300279108e-10 6.29224069515293e-10 0.00639692842006342 0.000104908603786342
"200325" 2.74595639682409e-10 4.36439418113503e-10 0.00518011445931676 5.20221040388029e-05
"200329" 0.000263796925861019 0.00426033056193029 0.000560738673879996 0.00169279103821333
"200366" 3.74477482486532e-10 0.00319281135509897 4.82041140720619e-07 0.00057897500635723
"200369" 2.73750445279383e-10 5.2689494309642e-10 0.00509400338302819 1.04750728294478e-09
"200390" 0.000243406107607338 3.15169358818195e-05 0.00140522812061827 0.000173315189825115
"200392" 0.00191843069111983 7.01316421354161e-10 0.00509942256847928 1.62412986353869e-06
"400562" 0.00064919638505187 1.04758393749039e-09 8.02725654819216e-05 0.00549512945560039
"400628" 0.000233099959633556 0.00223535542049787 0.00118961032028715 1.05493806060113e-09
"401005" 0.00300828587559642 2.11183776332369e-05 0.00114748336051982 8.03764548193588e-10
"401009" 0.00227611983703631 0.000762952925041291 3.4454566963301e-05 3.78280822171607e-06
"401010" 0.000888977939006504 0.00201407307169355 0.000727130322985542 2.44733344965374e-09
"401013" 2.89282545390648e-10 7.33590161406784e-10 0.00221631768773263 0.00362680032383288
"401063" 1.88257356604641e-06 4.13543699418137e-05 0.00208513984165192 1.40131538670994e-05
"401113" 0.000476793933020105 0.000402646965673831 0.00171947927433059 1.24808541501376e-09
"401122" 0.0014319090635614 0.00089307545039355 9.7625044769239e-05 9.30157707462115e-10
"401126" 0.0036113567049372 1.28465921525948e-05 1.99971666260515e-05 8.22558853671189e-05
"401233" 0.00313088800134007 2.26685454996311e-09 1.24739132329886e-05 1.12285268284731e-09
