"1" "2" "3"
"100259" 0.944897252925457 0.0455166236826917 0.00958612339185147
"100262" 0.952599202645415 0.0245728194247725 0.0228279779298126
"100267" 0.941326250343776 0.0178034193936731 0.0408703302625506
"100274" 0.943487427818343 0.027445687845577 0.0290668843360804
"100275" 0.184571864139691 0.0380370164264072 0.777391119433902
"100277" 0.41274699498571 0.321884692263953 0.265368312750336
"100291" 0.808992689252269 0.045452467075989 0.145554843671742
"100292" 0.999038396128569 0.000805275468303477 0.000156328403127176
"100293" 0.000114217144565197 0.6373638756746 0.362521907180835
"100294" 0.995294196671773 0.00430370979944752 0.000402093528779687
"100298" 0.997197180699284 0.00249876516828101 0.000304054132434619
"100303" 0.98096933545313 0.0143479410296006 0.00468272351726931
"100317" 0.577050678756279 0.0108099467454285 0.412139374498293
"100320" 0.998581072189032 0.00126015453763304 0.000158773273334908
"100322" 0.00518181603844624 0.993037726361572 0.00178045759998141
"100341" 0.513867662912324 0.455913701915786 0.0302186351718909
"100353" 0.982821624979549 0.00868511710278412 0.00849325791766662
"100356" 0.00359881180080774 0.0208754675445954 0.975525720654597
"100361" 0.114482605981042 0.0144691513978726 0.871048242621085
"100365" 0.384091964327324 0.00444123170326277 0.611466803969414
"100395" 0.876646808786772 0.0651248731723856 0.0582283180408425
"100401" 0.610185345734302 0.0231898428142529 0.366624811451445
"100403" 0.987251172724473 0.0036267479154445 0.00912207936008224
"100437" 0.999617089195183 0.000216249834500488 0.000166660970316321
"100457" 0.961949902597666 0.00690344640104498 0.031146651001289
"100462" 0.0595169152448865 0.929520931008884 0.0109621537462294
"100470" 0.677995094667913 0.23506306737319 0.0869418379588969
"100476" 5.60844689345984e-05 0.337264869613869 0.662679045917197
"100489" 0.162155166713186 0.154685198092275 0.68315963519454
"100491" 0.920412075283483 0.000170214302937458 0.0794177104135793
"100505" 0.979574458991863 0.0202930611185654 0.000132479889571679
"100506" 0.00101252617952339 0.00903402382490045 0.989953449995576
"100510" 0.000117941433448511 0.168956306470875 0.830925752095676
"100512" 0.382433674088309 0.380403376921667 0.237162948990025
"100513" 0.731141682923946 0.118283181882141 0.150575135193913
"100515" 0.0740978259579552 0.874417213099614 0.0514849609424311
"100516" 0.00197814758944394 0.997729811272486 0.00029204113807027
"100523" 0.974463008622556 0.0141363373245143 0.0114006540529295
"100537" 0.000391850871699616 0.99821981145631 0.00138833767199058
"100545" 0.457411561291042 0.00161105474356037 0.540977383965398
"100547" 0.000122031146846897 0.999452200105971 0.000425768747182585
"100552" 0.0131040862377768 0.930616359711309 0.0562795540509142
