"1" "2" "3" "4" "5" "6" "7"
"439" 6.56452037273844e-06 8.47976618965303e-12 2.01668802931735e-11 1.25647197197015e-11 1.38226853720036e-11 1.79523787668303e-11 2.39053734322499e-06
"440" 0.0020039392817474 1.19726528262693e-11 9.80509555976627e-06 1.77887532119433e-11 5.93473088859086e-11 3.78906617458432e-11 5.9053018355771e-06
"443" 1.45175936260264e-05 6.432584554059e-06 5.75918089453701e-05 1.8432601369464e-05 2.00900062586813e-05 0.000105739639331916 0.00533733287509345
"444" 6.20626869603752e-05 1.50087882505736e-10 0.000131756135941124 3.92510661004196e-06 0.000544768221957627 0.00124398635156286 0.0172944268625616
"446" 1.12795914915494e-11 8.17600005754294e-06 8.06373121207788e-05 5.36274996544929e-11 8.5297981531246e-06 0.000119222052898069 0.000560385230192383
"451" 6.34764109083845e-12 8.82340323024331e-12 1.07946737061349e-11 1.24856462248596e-11 1.36491299949003e-11 8.36414753433386e-06 1.09534141680423e-05
"453" 5.68850551017235e-06 2.75610684251217e-05 0.00233738903904577 1.18959828675733e-10 0.000127736387932733 0.000497320173236897 0.000123499131676545
"460" 9.52141675756679e-05 3.57971254925839e-11 4.13904319849164e-05 1.41774143230706e-11 6.0270656155196e-11 1.78155081891563e-11 0.000149934999537122
"466" 1.03199951905597e-11 2.03666827712267e-06 1.32657412822069e-11 1.64815877772817e-11 2.93742935792149e-11 7.32089994109024e-05 0.000145707519409692
"467" 2.03479116132652e-06 1.05568458924819e-11 1.90903467546458e-11 2.06290640613132e-11 1.73827017018632e-11 2.55935012667864e-11 0.000312811956795184
"469" 4.0405752251055e-06 2.48200434383556e-06 0.00011625377744197 2.72497925176374e-11 6.77633390261381e-06 3.62833840607471e-05 1.94946706204625e-05
"470" 1.84805475120988e-05 1.62141206635499e-05 0.000102941007083362 4.99943511649206e-05 6.92866995738437e-05 0.000121047263945407 0.00102393580923836
"471" 6.19053775038696e-05 1.58216038986116e-11 9.28044046046269e-05 8.33289392953863e-05 0.000199733702120526 0.000431880391388436 0.00627648550711177
"473" 7.85856503959968e-12 1.1146963572629e-11 2.96808832627761e-05 1.27791488897626e-11 4.5204530111764e-05 8.72323413244478e-11 3.94814078977431e-06
"477" 1.89469219710105e-06 8.81143616559724e-12 2.26655702885637e-06 1.34078568916332e-11 1.36072141572894e-11 1.71780342829977e-11 3.34018486402532e-06
"480" 6.35613451864339e-05 8.53828759897209e-12 0.000137532994101707 1.32501516984266e-11 1.74252560644052e-11 1.77617886748537e-11 2.39962515546442e-11
"488" 7.03573288023743e-12 9.45508853636549e-12 2.31603925850983e-05 1.73021345374716e-11 5.85068255982545e-06 7.88978681939852e-07 4.48955866074385e-06
"489" 8.10326726875826e-12 9.61192424086647e-12 2.4094226817505e-05 2.03157433944056e-11 1.00999645463972e-05 1.51487820061498e-05 1.83039473778898e-05
"490" 6.8079309285304e-06 1.14783287124717e-11 3.53250058282445e-05 4.75291095220522e-06 2.18144086599578e-05 1.88454767999745e-11 6.0112956129473e-07
"492" 8.13556579376101e-12 2.37350634948777e-06 5.48264024649924e-06 1.53017033653436e-11 2.79643869759888e-11 9.4947715279246e-06 0.00023221878306444
