"1" "2" "3" "4" "5"
"54" 0.00195946408053789 0.989015513982816 0.00305781856873576 0.00346031297215615 0.00250689039575397
"94" 0.00697479052667263 0.967012410750591 0.00722852064036535 0.0113375084762154 0.00744676960615595
"202" 0.00831944455872062 0.26539371852293 0.665260435075388 0.00700339800817562 0.0540230038347857
"217" 0.970732266869896 0.00334887875929834 0.00139895238256814 0.00110535916084086 0.0234145428273962
"237" 0.0217994361814681 0.96678760790773 0.00796222663587004 0.00170736668306357 0.0017433625918678
"248" 0.0115783938905805 0.00877445055476509 0.00533686152730252 0.00658187184271433 0.967728422184638
"251" 0.983505412066248 0.00529368708673324 0.00349935915298463 0.00347978194108661 0.00422175975294715
"253" 0.497218015652846 0.0432668575324844 0.010480488589014 0.0258018206679864 0.423232817557669
"257" 0.0245765946794887 0.47120575249695 0.497135746990487 0.00236395380262174 0.00471795203045194
"261" 0.981389532614556 0.0123566373861912 0.0024082218769306 0.00209699882226604 0.00174860930005611
"263" 0.0133482631270315 0.0121841025822934 0.803330895129669 0.157844387411562 0.0132923517494441
"268" 0.0205329875377172 0.444593927491854 0.465235975304591 0.00199601808693276 0.0676410915789051
"269" 0.0523642139706269 0.223311722351323 0.544240758758916 0.00420285803826392 0.17588044688087
"277" 0.988746487962725 0.00300343215240432 0.00265185020413043 0.00276387354228099 0.00283435613845952
"291" 0.0134500981791774 0.376545091514692 0.0183673894020449 0.0121933894991762 0.57944403140491
"307" 0.996319775916229 0.00071980102097295 0.00103795122888349 0.000275755597406974 0.00164671623650731
"316" 0.995854989783034 0.000175898639945407 0.00012635495286002 0.000184303403594926 0.00365845322056562
"319" 0.998192004795938 8.17111240626343e-05 4.66093640045923e-05 4.11105144598971e-05 0.00163856420153474
"321" 0.00253126903371198 0.00590971161676881 0.944179770385355 0.0288089758572522 0.0185702731069123
"327" 0.998073434456547 0.00014734754380091 0.000108989792764863 9.9051915643903e-05 0.00157117629124366
"328" 0.0035963991017884 0.00176901626224844 0.990694160198111 0.0022478924736909 0.00169253196416142
"337" 0.990743286846815 0.00189102930306842 0.00463077451749327 0.000952532290108383 0.00178237704251486
"341" 0.0039087492600441 0.116705614859425 0.000714098779637064 0.00163867395699103 0.877032863143903
"344" 0.00597452227648735 0.0117477183605694 0.00182827619972218 0.00266242100642089 0.9777870621568
"348" 0.778899603990835 0.0266272243846501 0.0194943776018348 0.0137588282612856 0.161219965761395
"363" 0.982127819278365 0.000278778760150137 0.00194497435797839 0.000275338775371722 0.0153730888281351
"364" 0.987553881742447 0.00367928768361632 0.00323276114877649 0.00257700747281788 0.0029570619523427
"366" 0.0913866041368632 0.798005434189698 0.00851309601208695 0.0936457693070978 0.00844909635425352
"371" 0.00885357826175394 0.00663972350296703 0.00409221357098809 0.00499395822340306 0.975420526440888
"378" 0.991247296030871 0.00188346843275341 0.00222904416789249 0.00241544519063685 0.00222474617784634
"382" 0.988638150741764 0.00168431752541563 0.00162896530434375 0.00165648172791452 0.00639208470056247
"383" 0.944773536815802 0.0145764268108294 0.0137273853518464 0.0135799334800668 0.0133427175414559
"384" 0.939275080711321 0.0264690259118267 0.0109323968169648 0.0108398634354411 0.0124836331244463
"387" 0.899176680832945 0.0412633073113953 0.0201718637698677 0.0182556091191194 0.0211325389666728
"390" 0.182686963510936 0.79307310657108 0.0078676755183163 0.00940587327137207 0.00696638112829577
"396" 0.997491216225072 0.000596159697886762 0.000256328511969473 0.0001676721981273 0.00148862336694447
"397" 0.994356463365846 0.00212078673960182 0.000525635686106609 0.00260717740122364 0.000389936807222147
"399" 0.990756158748757 0.00234215414423931 0.00214880477951973 0.00273658435606119 0.00201629797142282
"402" 0.00856657451904369 0.0133873573881268 0.0101923557172124 0.00744041712034297 0.960413295255274
