"1" "2" "3" "4"
"54" 0.00241870070355983 0.00272888133302363 0.00354017049992502 0.991312247463491
"94" 0.00877200680750875 0.00863410298667732 0.0117185623594941 0.97087532784632
"202" 0.0240833665864974 0.912872144567556 0.00811170720813254 0.0549327816378142
"217" 0.969972385405354 0.00217468945649393 0.00140317479667285 0.0264497503414792
"237" 0.0340205159394113 0.95650921616037 0.00279827452437877 0.00667199337583989
"248" 0.0118329840441522 0.00621812096305055 0.00776292603590146 0.974185968956896
"251" 0.984813174452891 0.00431908090427957 0.00467757539314586 0.00619016924968317
"253" 0.53283296260049 0.0135852671531082 0.0276533828272771 0.425928387419124
"257" 0.0317305010688692 0.91086469800799 0.00296806958152801 0.0544367313416127
"261" 0.983987840319504 0.0031613360930749 0.00249211594129382 0.0103587076461271
"263" 0.0180778439057394 0.463169923769829 0.502844795626718 0.0159074366977136
"268" 0.0188042693157325 0.914654764195722 0.0020136320065584 0.0645273344819871
"269" 0.0481250356912203 0.854012418193823 0.00595078064393406 0.0919117654710229
"277" 0.989504715299366 0.00338690741529473 0.00338807446408675 0.00372030282125234
"291" 0.0490842914059715 0.0318675689825167 0.0182277619940366 0.900820377617475
"307" 0.998238712764259 0.000762236731222526 0.00048721208659163 0.000511838417926394
"316" 0.990662856847328 0.000154539367594878 0.000342051722653931 0.0088405520624235
"319" 0.998207454250794 5.99968083346541e-05 5.17161533009547e-05 0.00168083278757048
"321" 0.00315422024859776 0.796265039098242 0.190793812572829 0.00978692808033097
"327" 0.996976726602619 0.000138182025249642 0.000123952431507032 0.00276113894062421
"328" 0.00377251564329018 0.898339144550122 0.0955202352418674 0.00236810456472033
"337" 0.985095708534231 0.00464663279134472 0.001200938598736 0.00905672007568883
"341" 0.00415565654534153 0.0234092502475083 0.00193751100306724 0.970497582204083
"344" 0.00596919272630947 0.00264840405062436 0.00332034477104692 0.988062058452019
"348" 0.812188221687163 0.0212926389040736 0.0208518140934591 0.145667325315304
"363" 0.985456301299061 0.0014319369095693 0.00117996810559931 0.0119317936857707
"364" 0.988505766632342 0.00441582653345907 0.00316774187993894 0.00391066495426026
"366" 0.104242599075007 0.765270313373704 0.0990445934015034 0.0314424941497862
"371" 0.00984418867833993 0.00530378958018314 0.00589300541782843 0.978959016323648
"378" 0.990791107921272 0.00224779974203459 0.00328779171592231 0.00367330062077107
"382" 0.988016992409908 0.00203439193306891 0.0020688126726341 0.00787980298438922
"383" 0.948809862677916 0.0175570167601279 0.0169220130349298 0.0167111075270259
"384" 0.954573606442007 0.0157301894223147 0.0134260273447804 0.0162701767908977
"387" 0.917344543686267 0.0333913406037538 0.0228390019746606 0.026425113735318
"390" 0.365602129405142 0.384786560189451 0.0161571985624551 0.233454111842952
"396" 0.996591732227755 0.000335376334109616 0.000210370193279883 0.00286252124485533
"397" 0.995659301411918 0.000784273734292736 0.00278168758390586 0.000774737269883608
"399" 0.991525781076319 0.00275910909552588 0.00319474240524924 0.00252036742290551
"402" 0.0107361834644167 0.0102146025253096 0.0096832278358892 0.969365986174385
"406" 0.00233835678318144 0.00660478315735071 0.988735452862094 0.00232140719737387
"411" 0.992445340763363 0.000589919469139142 0.000456999663864031 0.00650774010363376
"412" 0.951115771925409 0.00811426953799631 0.0348865957886617 0.00588336274793319
"413" 0.995532608810966 0.00142341918227036 0.00145123358452923 0.00159273842223413
"420" 0.0143648291495798 0.0175361823429257 0.0158281093438445 0.95227087916365
