"1" "2" "3" "4" "5" "6" "7" "8" "9"
"363" 0.0506470378648745 0.000337236718497302 0.94362285871006 0.00186335345872832 0.000172157730340534 0.000102890073800673 0.000118107506918741 0.00281229338243582 0.000324064554343836
"364" 0.827494638764006 0.0104779639797824 0.152898677739662 0.00207913611186755 0.001471538135443 0.00137378472291297 0.001234940012503 0.00158799401970195 0.00138132651412162
"366" 0.0906523052055033 0.790218429147071 0.00491074761228779 0.0438189849036498 0.0494522600780351 0.00493944760901243 0.0060136462327431 0.00467108722709548 0.00532309198460159
"371" 0.00387704600932159 0.00318826739439333 0.090806948488934 0.00240117370789655 0.00307604199537002 0.00230749459280117 0.0062201561986724 0.885871656403778 0.00225121520883313
"378" 0.29225713186894 0.000927948062357472 0.699273546647416 0.00115000013557439 0.00153003318139807 0.00130869543778443 0.00142340849356573 0.000893851443884579 0.00123538472908
"382" 0.00533398805232866 0.0010297383349363 0.988186676011702 0.000924993585491575 0.000907685500018894 0.000899088684988534 0.000908750430726721 0.000905912242842434 0.000903167156964746
"383" 0.936142535180181 0.00986786807928291 0.0089547054179835 0.00754619748312739 0.00753189627032672 0.00741941363649259 0.0074812105070762 0.0074558394787311 0.00760033394679846
"384" 0.589180098301641 0.178149553756002 0.193831535017472 0.006002651303519 0.00602913234337958 0.00599829859161767 0.00631720152249655 0.0078348202431165 0.00665670892075632
"387" 0.686676782986744 0.114051332557562 0.136404312056765 0.0115034192397344 0.0101574576293954 0.0101809031334462 0.0101909142630187 0.0103113915051904 0.010523486628144
"390" 0.109972063062318 0.736537044911895 0.00386982861363814 0.00591036874435077 0.0040693207183964 0.00422356295605265 0.127630269704712 0.00393999074994405 0.00384755053869305
"396" 0.79360260143161 0.000962767721032706 0.203700417649665 0.000126064831493677 9.96370370506946e-05 9.70605271172842e-05 0.000128654205168858 0.00109445941117305 0.000188337185689506
"397" 0.979064045681286 0.000591370691350431 0.0153843510589484 0.000273325646359505 0.000275630574713852 0.00133453843355789 0.000805990610129246 0.000155836202252079 0.00211491110140258
"399" 0.925518154722708 0.00170910634058973 0.0647276858284305 0.00118923942157815 0.00137036696063482 0.00111854846826027 0.00177449892542115 0.00111415395613214 0.00147824537624482
"402" 0.00408743123346683 0.00425317139445078 0.0153595233990877 0.00434643570122752 0.00412532191398435 0.00449780680916517 0.0218806934492447 0.936801869827143 0.00464774627222965
"406" 0.000968051256895026 0.00146722695945971 0.000913110655662253 0.00209702747564123 0.984853319483874 0.004968019051192 0.00122714129412364 0.00108979611362695 0.00241630770952528
"411" 0.241369718390144 0.000113033644047391 0.756992466954419 7.92896561144392e-05 9.63599709518611e-05 5.57513836457271e-05 0.000348301841451846 8.69565190560842e-05 0.000858121640169752
"412" 0.684511145805674 0.0122369963741244 0.248545103403755 0.00219336949735877 0.00228668283224927 0.0264511693393668 0.0206022398631235 0.00160772613991526 0.00156556674443299
"413" 0.733661704355646 0.0010016972245881 0.261550888709109 0.000611216486791933 0.000664757413764758 0.000596735908491577 0.000671078709770509 0.000603183047265437 0.000638738144572924
"420" 0.0061407412664372 0.0087650723421514 0.00634718385201241 0.00634725762949361 0.00628116381446081 0.015762117066885 0.05491210952326 0.887563786353492 0.00788056815180732
"423" 0.000627987504897919 0.000711203881378705 0.000610649119342476 0.00133577427982188 0.967900895668513 0.0174986068102374 0.00248848400492476 0.0044297479673984 0.00439665076348549
"434" 0.456959909048318 0.00664252270349317 0.501828376583472 0.00513717643259123 0.00460698364858992 0.0102156393800297 0.00555668429169574 0.00446341479010299 0.00458929312170758
"435" 0.0308045080237664 6.49471537144773e-05 0.968796061558547 4.98131727106834e-05 4.71686279954723e-05 5.19109595705374e-05 4.76697044520446e-05 9.12671100716346e-05 4.66536891714342e-05
"440" 0.827639890503386 0.000194366026933117 0.171060290601516 0.000123531456479825 9.92919090584697e-05 0.000518957497117674 0.000177387409542317 8.02982364726599e-05 0.00010598635949368
"443" 0.00505236344278631 0.0169372199633231 0.170631333519304 0.00185292154946291 0.000509233416894459 0.00364659191812283 0.0158661728740228 0.769040856337716 0.0164633069783676
"444" 0.000981965878658295 0.0846705032181987 0.0654166742000414 6.07912744496131e-05 0.000121575489202675 9.12989443400502e-05 0.129958736438656 0.716662903955645 0.00203555060080725
"446" 0.00205251867332974 0.18377192331351 0.0374984520701622 0.00446716565750382 0.0246290814452093 0.000832619035415503 0.0458669759921007 0.690400395712713 0.0104808681000551
"453" 0.0221787515054317 0.838381176922252 0.0071805499561466 0.000545279819185141 0.0077038672016506 0.00182284415828731 0.000142698481290003 0.0580293487510644 0.0640154832046922
"460" 0.00191604670802254 0.140260428743881 0.848479663199573 0.000854779696597211 0.00131481712403601 0.000788557849796129 0.00129434965083509 0.000894985758206712 0.00419637126905235
"466" 0.00167452382922173 0.00394201261519654 0.281703457501275 0.00212761257875658 0.0145946335721747 0.00203644326981869 0.404912052957077 0.286064990717456 0.0029442729590237
"467" 0.0045467907135511 0.00423571567103794 0.0271184061784467 0.00178057939318928 0.0018963184356315 0.00208539311639195 0.0584427434419394 0.897904690241334 0.00198936280847849
"469" 0.0677951739588559 0.815283866956945 0.00298469016244777 0.00181834453810042 0.0424527009766547 0.00681675432748854 0.00184650410289529 0.054256812050581 0.0067451529260319
"470" 0.018746563560719 0.189127750246539 0.0906986025360743 0.00137435303132443 0.0247534708248407 0.0402831450013053 0.345818089289096 0.286319356259676 0.00287866925042613
"471" 0.000284526089328106 0.155010365868451 0.0616417852535239 0.00587580586386393 0.000111749487983865 0.000109745500013354 0.096557693530759 0.680308533912288 9.97944937892215e-05
"473" 0.00616214786641832 0.542342127330153 0.00409180304478602 0.00357978157082134 0.00365724698603142 0.00386246802062755 0.0229017780413745 0.197256873741773 0.216145773398015
"480" 0.91939359509 0.00911403449929045 0.0645114639572351 0.00146022738296047 0.00106866145752999 0.00105012061210896 0.00107953283054381 0.00106111457886129 0.00126124959147035
"488" 0.00859578792190884 0.860461863605122 0.0670555242323979 0.00902273232358785 0.00715775954696401 0.0141090149763527 0.00678152096755696 0.00987392365062427 0.0169418727754854
"489" 0.00859580874383631 0.525904455660071 0.00535481823079146 0.0368065741895469 0.00516020802658687 0.0181322155736908 0.00874934481350408 0.38225238781618 0.00904418694579262
"490" 0.396627082155052 0.37115659734688 0.0245786275756541 0.175527097809767 0.00461802694325941 0.00643447765340459 0.00416103169484583 0.0105474271367785 0.00634963168435934
"492" 0.00152159473496988 0.0367739131944869 0.149345896729614 0.0017823372814282 0.0320250948219416 0.00292792158515107 0.00617666438564768 0.764896376067763 0.00455020119899724
"493" 0.00662744274478422 0.0983275414521898 0.210641896709945 0.00605391626102556 0.0167150534001768 0.00678585820416294 0.0111941805384429 0.55300189985104 0.0906522108382326
"494" 0.00486765256816332 0.191184383688275 0.141748860525637 0.00530231702574899 0.00654353226270597 0.00510701031872535 0.0541025683592143 0.585994890218953 0.00514878503257644
"495" 0.0377689090602586 0.0144054672627828 0.112050227182982 0.00409081441769244 0.0301493212161954 0.0036056011225059 0.132997582064894 0.658008651522453 0.00692342615023576
"496" 0.0304201853613211 0.0378044236123826 0.0966801199326811 0.00719982564580824 0.0125589375948315 0.00593561900331675 0.039977695749651 0.761861703575479 0.00756148952452904
"497" 0.000909996190922481 0.00272849951581973 0.429395866939933 0.00238013890761018 0.0025569363959227 0.00887708406766965 0.0613757355677573 0.490591875586777 0.00118386682758783
"498" 0.00224772811654879 0.102617395266502 0.0865595483842032 0.000653791670898251 0.000842517494048964 0.00112454027217504 0.0615606224233296 0.743764131368626 0.000629725003668219
"499" 0.0788387088429424 0.226863726880947 0.0652291456093656 0.00245420195326712 0.00514927353506385 0.00213181610161778 0.0576530165956671 0.557590140156213 0.00408997032491622
"501" 0.00408469753375458 0.0231442777935454 0.20896697619164 0.00270300192928662 0.00344505180133296 0.00279159565352145 0.0774645832137092 0.673080807068811 0.00431900881439863
"526" 0.0809264798873402 0.0225277509983891 0.0701836418192644 0.00434579973620942 0.00383621312473262 0.0103113545842198 0.0676957238695522 0.737024781124908 0.00314825485538452
"542" 1.46435399327323e-05 0.00701723339835925 0.370618764310602 2.00834050739311e-05 2.35646383888415e-05 6.88734749173827e-05 0.0085143358587242 0.613686689134025 3.58122399761929e-05
"548" 0.00243101042186278 0.127801241332428 0.195846770471749 0.00268150207327601 0.00258746070510577 0.0025125027471178 0.0593714608334852 0.60348555275025 0.00328249866472521
"551" 0.57136019819886 0.0051926247697229 0.225453161893456 0.00615552046477881 0.0668289536865351 0.00502625302129978 0.0666901401875971 0.0479278739353659 0.00536527384238407
"552" 0.00824470712359768 0.00916524105453878 0.956049771552702 0.00416300705971338 0.00447456764347002 0.00412603620626528 0.00499954750055239 0.0044473462864766 0.00432977557268349
"560" 0.000983236349332956 0.0020523076083156 0.000989396700507014 0.942671538917375 0.0350894010618788 0.00923902553030069 0.00605003689575765 0.00183994098144902 0.00108511595508318
"563" 0.0982918401139732 0.589035713898353 0.0177541331142504 0.00197874197047861 0.0131977213459894 0.0013201881794604 0.00394486347823478 0.00656053519380577 0.267916262705454
"564" 0.066220940886264 0.733047254108376 0.0207182508088343 0.00340084102594356 0.000877715235275689 0.00181372108886809 0.000360862078702961 0.105136060445337 0.0684243543223985
"565" 0.123532689998837 0.448646983587184 0.00205107388275399 0.00382104198802208 0.00961954391314375 0.00234747055201636 0.00185933891826053 0.0718842088984949 0.336237648261287
"575" 0.0114965640529571 0.0772952054625723 0.018927081775062 0.0131367899467327 0.00962184170355093 0.042756279231986 0.20856139421436 0.586707272790504 0.0314975708222748
"577" 0.00425511969332766 0.261479850113876 0.0503795866417686 0.00489506099494432 0.00463066678413979 0.0362827778829645 0.0975613292788047 0.535046583838023 0.00546902477215128
"578" 0.00355263414444782 0.362579697135363 0.192546798836351 0.134629020254971 0.00327872824375045 0.00365242253278558 0.0537773346374598 0.239641232310333 0.00634213190453793
"580" 0.0424769434749066 0.000736396400778531 0.198609263248596 0.0010436751046296 0.00486506195669651 0.000274869201241998 0.00265313335963454 0.722570513885279 0.0267701433682375
"581" 0.0585654357044569 0.0588175434598715 0.11236403358856 0.00748836988738821 0.101579051631563 0.00420428487278589 0.0267130992334242 0.625111790157466 0.00515639146448497
"587" 0.00185963246608446 0.0123001705170917 0.0572348262972004 0.00224435512622094 0.00250213626083136 0.00322323519857483 0.00196347069815066 0.910805304748197 0.00786686868764806
"588" 0.00117417277872812 0.00738756199427667 0.118239530813368 0.0012208144896273 0.00397056469512101 0.00337084690417393 0.00129550949411846 0.861834668937794 0.00150632989279217
"590" 0.000345810687861321 3.57103053406235e-05 3.36603062134469e-05 3.03788569249717e-05 3.11441500991088e-05 3.34518102185222e-05 3.58757609026041e-05 0.999407849986068 4.61181363711164e-05
"591" 1.11511498729921e-05 1.28585350687001e-05 0.0142190358222122 2.13624096891809e-05 2.14862767672771e-05 5.30204119597408e-05 0.00143063591405967 0.984203851225887 2.65982544830453e-05
"592" 6.0448314280788e-05 6.34379640342349e-05 0.00316806105688662 0.000113378695087064 6.34295632256148e-05 7.92878008432246e-05 0.052578075824251 0.943803548869878 7.03319115132117e-05
"599" 0.00128237163497845 0.33277574129233 0.0128792370150955 0.00102174019971587 0.00948199781631495 0.148791182654592 0.0013572522339617 0.490245560481454 0.00216491667155718
"607" 3.05131493057513e-05 2.44997391049044e-05 0.00857317110680854 2.95529514097638e-05 4.08682688328606e-05 3.44444067103882e-05 0.00684542953694806 0.984300977349236 0.000120543491643497
"614" 0.0361208753862623 0.080229744429177 0.0185237560508658 0.0130928234279517 0.00228648899813765 0.00182261669740691 0.150359419037092 0.695951743335825 0.00161253263728139
"621" 0.00538852447036742 0.0669723707939949 0.463661278854005 0.00556676940174673 0.00812038942174048 0.00597801191830268 0.00840890957293764 0.430322203477231 0.00558154208967443
"625" 0.0161267209980244 0.356927077659074 0.0170470395423964 0.0156975084773811 0.0255396910837724 0.0450783397372762 0.00156094706195715 0.47292690469648 0.049095770743638
"626" 0.000600728287572718 0.000459785545509843 0.000877170553802938 0.000421921506879591 0.00049766113646093 0.000452664022572636 0.0452828432942946 0.9509075346945 0.000499690958406115
"627" 0.0107025023874336 0.117902395846603 0.128550915681506 0.0261146016216399 0.00887657791294874 0.00886960917606638 0.0133733600246342 0.674528982351267 0.0110810549979015
"628" 0.0896665518360976 0.868595189532309 0.00642847139489705 0.00463770829616232 0.00461699610179697 0.00884763006216973 0.00563218385176906 0.0046370045977713 0.00693826432702733
"630" 0.00515388686411675 0.713126031576629 0.00130515572182096 0.00177458966199718 0.0115847188794555 0.00226089163763113 0.00121938437820875 0.0401166631107358 0.223458678169405
"634" 0.530052882311201 0.000307876761559993 0.467927987473649 0.000263582917697615 0.000303777425774134 0.000277306556909912 0.000305488558045346 0.000291152271329915 0.000269945723833503
"637" 0.745858725255106 0.00455778036746649 0.229583831447166 0.0032155768447256 0.00322116822847222 0.00320654109737838 0.00372574876603097 0.00318918247386972 0.00344144551978398
"651" 0.56091179585812 0.0423728846404691 0.00857997174140927 0.343007750596329 0.0231920035233993 0.00417753217711928 0.00464336284746844 0.00663022094168518 0.0064844776739999
"655" 0.072403006201634 0.131181845467517 0.047718099244528 0.00963081622539633 0.0327302788969997 0.022701668447473 0.0428350269729544 0.635277003015051 0.00552225552844708
"656" 0.06346725999967 0.170636647100181 0.0161753167885827 0.0133287833202075 0.00830104758501421 0.00201970804898362 0.153507047442073 0.569709313533532 0.00285487618175619
"688" 0.0928450487654906 0.0117876256507966 0.106852958672388 0.00551126573491493 0.00492601097726695 0.00480467231108512 0.0269073398333486 0.741026050301337 0.00533902775337203
"703" 0.00174629680675365 0.00448549908261938 0.307572279885194 0.001941182031665 0.00981857644620935 0.00226007604248703 0.0708670456147781 0.599367971513824 0.00194107257646965
"705" 0.0081026067019168 0.0323428083625027 0.0183903397715625 0.0113185669314073 0.00825827031470303 0.00951874084484884 0.120789440375025 0.783397904598863 0.00788132209917152
"707" 0.000690671310640033 0.000750139794327308 0.00280690510165788 0.000850342962228921 0.000763806152506031 0.000856482356365066 0.00156453578323996 0.99103763491971 0.000679481619325245
"708" 9.66440225860826e-05 6.62467212244956e-05 0.000134814925159601 6.30429912358375e-05 6.68772159465993e-05 8.10724416510857e-05 0.00103648065576402 0.997351472125763 0.00110334890066883
"711" 0.00342806692398706 0.00491902819176453 0.284400948693311 0.0146929507534892 0.00572322979368838 0.00310696220965991 0.00381058339271142 0.676771223268463 0.00314700677292501
"717" 0.00336356136873421 0.261943862492058 0.0257599676790424 0.00335740305126155 0.0285504468778672 0.058605745533205 0.00315185880284854 0.60932110895017 0.00594604524481312
"724" 0.154043086080822 0.245666620867984 0.0815760998327658 0.00709907207729673 0.00637399687766602 0.0530009456915493 0.0156914973399091 0.430954166406155 0.00559451482585164
"726" 0.0281791345047826 0.00562345588576986 0.00616845685790877 0.0174540333812141 0.13827684047894 0.788179216511623 0.00565625426119486 0.00521775863883573 0.00524484947973074
"731" 0.00354247047333398 0.00408864222235801 0.0749242951412505 0.00373205484787075 0.00476587121662569 0.0326037009670152 0.00394257739155121 0.868927215421423 0.0034731723185717
"749" 7.47910983378724e-05 8.01194538448891e-05 7.38796724731739e-05 9.63500644965494e-05 7.39915157103957e-05 9.92638371623101e-05 0.000139539057448451 0.999290583964247 7.14813362793953e-05
"755" 0.00556519084350351 0.00611103708928878 0.00556801732406884 0.00593823828955159 0.00644685258321008 0.0175799836114681 0.005933878841199 0.940844547925523 0.00601225349218775
"757" 0.0778282916291578 0.802981566951442 0.00415526591395214 0.00516059528725812 0.00347058320401188 0.00357220859068884 0.00450974974148253 0.0040045830853243 0.0943171555966828
"761" 0.00221352179325999 0.00171799744485467 0.0728926263940002 0.00232989808475448 0.0030442024941682 0.011699491192433 0.0176709782753846 0.886357579343901 0.00207370497724391
"774" 0.00838337419513336 0.0108372761489808 0.00704067798748604 0.00720546455362016 0.00752757036488275 0.00734876585181107 0.0139299581342168 0.926662589186588 0.0110643235772812
"779" 0.35130820875271 0.0014372200957786 0.623226323313594 0.000653224441692137 0.000650676796691039 0.00507986111753326 0.0149163941959015 0.000922341265528767 0.00180575002057145
"785" 0.905582941074321 0.00507649531165158 0.0647388774557264 0.00505040003848923 0.00740759219542057 0.00366277514072405 0.0027633650869197 0.00279441001814589 0.00292314367860112
"789" 0.0365189111667546 0.00449601667723789 0.0653625206281274 0.0043947075512836 0.00712223443682899 0.00638150460435594 0.0229027549728587 0.84633027788983 0.00649107207272253
"793" 0.00627461721674426 0.00680791116313116 0.00753272849109585 0.0066571940278754 0.00668952668546532 0.00635045493459806 0.00874757014848766 0.94383220130352 0.00710779602908201
"796" 0.0297923356518513 0.925596290533388 0.00775806415261913 0.00521254532806497 0.00404709011221888 0.00367263362550931 0.00395239529600491 0.00391113396263878 0.0160575113377048
"804" 0.00540765725932594 0.766325534266063 0.00613385930884845 0.00455289033248465 0.00582036765764114 0.00522008802647328 0.00431904156552618 0.100272162314444 0.101948399269193
"823" 0.00634556208276329 0.356197531933866 0.377906663999611 0.0065069775873135 0.0465632952672524 0.00586550514260173 0.0910748067491203 0.10395441891563 0.00558523832184226
"838" 0.000433772821454004 0.00116780930522677 0.42663739665427 0.000532686744565134 0.0116223109937363 0.00102649698502746 0.0044888423629507 0.553569962118402 0.000520722014368141
"846" 0.0010115174624877 0.001220013593033 0.0504768659594204 0.00101286824883927 0.0011039710277039 0.00171060000149739 0.00240490947580761 0.940036159771833 0.00102309445937799
"847" 0.00216105610967449 0.0556616177873305 0.423952614372145 0.00227323697366837 0.00340437591617265 0.0301901442211677 0.031605585456158 0.448655721624472 0.002095647539212
"850" 0.00069275727315615 0.000791268276242284 0.0205062383493814 0.00167299438325185 0.00112183116464501 0.0104594058633293 0.0398695127993524 0.923310132732894 0.00157585915774741
"851" 0.00172075588769733 0.00170496888572057 0.00199426923781458 0.00170600676360775 0.00190471715480185 0.0018383587014913 0.0020510692765039 0.985364229147284 0.00171562494507819
"853" 0.0430756667398371 0.00327066327535475 0.0120950374802804 0.00400425741575127 0.00309984916900487 0.00382796266262869 0.0994023899595954 0.827639745385048 0.00358442791249986
"854" 0.00446979556662688 0.00371117963936902 0.00340841064809039 0.00340647740537876 0.00326667068566301 0.00358979897732933 0.00364850530953507 0.971291543897641 0.00320761787036626
"863" 0.000494423715302614 0.000711290389888893 0.0130327699837395 0.000635118018829047 0.00079125654123879 0.00085267512531954 0.0708555981075897 0.911956993360594 0.000669874757498347
"866" 0.304831167415638 0.593594945440301 0.013432189342076 0.0190524402009823 0.0096761096081631 0.0259654338981006 0.0138377751936924 0.00946103288443782 0.0101489060166084
"874" 0.00417688395650525 0.597730890877706 0.0280517006866358 0.04614886164586 0.0631964311252796 0.00462525259908357 0.00410743345787129 0.22887590019032 0.0230866454607388
"886" 0.00291035773371002 0.528470374967778 0.00363685045553031 0.00462202039109349 0.00373248343882408 0.00327983970805723 0.0447398906573724 0.3987312236185 0.00987695902913434
"925" 0.322403454205815 0.348687313314393 0.25205141765248 0.00442341891291151 0.00318914669742842 0.00325231810768683 0.00349686065565719 0.00448650710137047 0.058009563352259
"938" 0.00252557598197576 0.00446370078182651 0.00162801585506582 0.000268561972701815 0.000148452504970692 8.90863256611562e-05 0.98778555416049 0.00273096588417111 0.000360086533137688
"939" 0.00183796259719248 0.00047971035936396 0.000356660624866732 0.000187394174834746 0.000100913306719402 8.16331362335788e-05 0.996780909707111 8.81089256421982e-05 8.67071680361902e-05
"947" 0.924271849600293 0.000687430014790985 0.0434744241932831 0.0029043248344288 0.000757435364025647 0.000881574751837779 0.0016338746380218 0.00561858311534963 0.0197705034879693
"950" 0.13808896838055 0.00104737606040704 0.854928819918914 0.00113734603004735 0.000862689943865284 0.00117382894143773 0.00104157637254208 0.000813477616579379 0.000905916735656359
"951" 0.170034447715308 0.00106553578693655 0.825165474105477 0.000637458699431158 0.000665302789965613 0.000566281599205945 0.000618290043799237 0.000563560931423209 0.000683648328453109
"953" 0.540157884866304 0.0028476625199521 0.442107119650079 0.00229176243567311 0.00184690895841287 0.00374168892026983 0.0018557540091442 0.00192565029872249 0.00322556834144258
"957" 0.664336599431844 0.0775108358361628 0.217484801618467 0.00681189752819072 0.00730221713193403 0.00657302216826799 0.00673986071086406 0.00664801478756229 0.00659275078670711
"998" 0.00407107167657068 0.128206888138026 0.119381720782269 0.00726503111666817 0.00442275018090183 0.0290717053357269 0.126456973342482 0.575909128979236 0.00521473044811881
"999" 0.11685978685944 0.185622987379478 0.0241693221804159 0.0102966997301347 0.00811628686944756 0.00714051563813458 0.168490840963528 0.470240319352527 0.00906324102689352
"1014" 0.0805556303676635 0.509115570056536 0.0148986368121198 0.117734348913583 0.00797064262191639 0.00807935375581493 0.0201894088072655 0.233606087914085 0.0078503207510165
"1015" 0.0278987160945407 0.700007790323061 0.00881093024573347 0.0722239171836187 0.0100000675699557 0.00912323399492582 0.0178442642214805 0.144238869801172 0.00985221056551193
"1032" 0.00288434074901404 0.0254412344923902 0.329489885906919 0.00326825407689923 0.00484544382128389 0.00859081923617579 0.0598455844856192 0.562177166158464 0.00345727107323465
"1039" 0.00536150920562757 0.00658269321995358 0.231937821365339 0.00693369892105531 0.00575172072690191 0.0300973542300161 0.0397761256069536 0.659540025127971 0.0140190515961812
"1047" 0.0018674904827276 0.00245394090527772 0.00279607665198165 0.00203069209943678 0.00238794153059183 0.00202253293159562 0.00258477486810909 0.981556410021012 0.00230014050926768
"1048" 0.000802505696236577 0.000892112361815651 0.0185929513986545 0.000831606317526178 0.00165981801274545 0.00125370786831382 0.00839401744879911 0.966341843687829 0.00123143720808021
"1049" 0.000611768432275059 0.000699835930037562 0.00530778443155168 0.000621879269121711 0.000562974546553245 0.000656693581662249 0.000561145857938713 0.99042560874728 0.000552309203580126
"1051" 0.0115646395975928 0.00328973081504519 0.00444695656481943 0.00316686886094072 0.00415922374008293 0.00322617278268574 0.00362923579487445 0.947153901879265 0.0193632699646934
"1054" 0.000127119314303889 0.000117993060653568 0.000120635617014207 0.000120270596763657 0.000118069168675582 0.00015145207309878 0.000120842203576529 0.999005304415521 0.000118313550392668
"1055" 0.00857815424120103 0.00776153772526748 0.0193661665022584 0.00526664148102106 0.00523056383443405 0.00611090120700329 0.00563248060757231 0.937370321278573 0.00468323312266902
"1057" 0.00156052209374045 0.00159151963293289 0.0022829928222785 0.0016532739713554 0.00174693655265116 0.0023208739796839 0.00230067269259215 0.972238440694508 0.0143047675602577
"1059" 0.00173777452707351 0.00156345947452437 0.00953962566506477 0.00148229949133939 0.001543696233398 0.00153409074153422 0.0191475282544082 0.961940537915616 0.00151098769704156
"1075" 0.00415617199529259 0.00444575007232274 0.00411547740207897 0.00574178538463581 0.00434118331178063 0.00461075170214495 0.108555285358266 0.859862398337568 0.00417119643591062
"1082" 0.0132334873466993 0.343748948691666 0.348868431921319 0.00573770107193652 0.00556800991290246 0.00530391219289774 0.105010030553463 0.16700845430702 0.00552102400209505
"1136" 0.00463068659784043 0.00468609650822745 0.00582876534780074 0.00477534031627525 0.00544130897736511 0.00454881090610789 0.00499164226519349 0.960179111737359 0.00491823734383072
"1145" 0.00410166124043006 0.0086652263474458 0.337658566614619 0.00360702060454517 0.00503677707692368 0.0036646946515342 0.00465059140236763 0.625019452256803 0.0075960098053308
"1156" 0.002664640277702 0.0505220074460296 0.00150477769906899 0.00210056345140394 0.00162834016828524 0.00186396113166113 0.00152650875813865 0.934704559888338 0.00348464117937237
