"1" "2" "3" "4" "5" "6"
"401682" 2.13703448310246e-10 0.003968587915849 3.04010056041487e-05 0.00689482130103029 0.000742782877789078 1.22649321502742e-09
"401693" 2.05977108152724e-10 4.54779225364837e-10 0.00189762245130793 6.23863982047753e-05 1.28037904421912e-09 8.60651817365436e-10
"401705" 0.00473051001831075 1.15512610877235e-05 1.55305108954778e-05 3.12804150413453e-09 8.23046862061877e-10 9.55076525600294e-10
"401754" 0.000264724124899722 0.00335190265683856 0.00584967510124795 4.12674295514573e-06 1.7269978245909e-09 9.30706552131786e-10
"401757" 0.00519775636277045 0.000252867806942901 0.000231004204358682 8.94457920310345e-10 3.96738071753746e-05 4.85159445614773e-06
"600112" 2.13684271374482e-10 4.41353907515243e-10 0.000117087599575083 0.00332733890435702 0.000134263421136821 8.26021335810377e-10
"600216" 2.19971079483131e-10 8.17210647407344e-10 4.21894350578885e-05 0.000278390829362658 0.00938451877555121 7.97269244343915e-10
"600656" 1.60058546499085e-08 0.00191628678945185 0.000444156866585734 0.000571205500779265 8.99044881656134e-10 2.02175877629679e-05
"600683" 2.5994468859178e-10 7.91550548462063e-07 0.00281865236965025 0.0104628143122685 0.00842698879628933 1.26628549733077e-09
"600690" 2.0593329312512e-10 4.36895733339502e-10 1.11715133535828e-09 0.0106915323019094 1.11671803329878e-05 8.08565734721161e-10
"600710" 0.000295977772400753 0.0115337276491515 0.00275982600926833 3.80978297754094e-05 7.84934736387047e-10 1.03464939727571e-09
"600987" 2.19048197668355e-10 1.77857517074894e-09 9.93480259259305e-05 0.00713568281609797 7.21508569838385e-05 8.50952131933916e-10
"602062" 2.05398580690932e-10 4.37042437670606e-10 5.92030192759591e-05 5.5667662174645e-10 0.00550054933580181 0.00198629504335567
"602129" 1.46323111953681e-05 1.17059364571325e-09 0.00527265124553314 5.95084443182415e-10 1.31039027259002e-09 8.28198388994127e-10
"602175" 4.40370855662282e-05 0.00021807213812944 0.00144053097326089 3.25667360153224e-05 0.0018644176476032 1.53544075876748e-05
"100291" 0.000179349990828327 0.00682984609948947 5.85853461171435e-09 0.0004907715183873 4.0476508222307e-06 1.0248416920929e-09
"100292" 0.00278538854800468 0.00015765292955505 3.63864445233977e-10 1.17449980752694e-05 2.71460995888932e-06 8.84863203543524e-10
"100294" 0.00407558043238929 0.000243759834604149 2.91028144788673e-05 2.253303847023e-09 1.03319799263081e-05 2.7707216707697e-06
"100303" 0.00155469963198247 0.00152141909477803 1.21088114206957e-05 9.32784063339192e-06 2.61745355298722e-05 9.37805568433234e-06
"100356" 4.30092386994151e-10 0.00675775591015381 0.000126352083594476 0.00129144775734213 6.07637156102532e-05 9.91644244118055e-06
"100365" 0.00152561313323751 0.00826446218212348 4.53137999742195e-05 4.34425547781515e-06 5.49977932434498e-10 0.00109130841989924
"100489" 0.00104326535125049 0.00237673832018751 0.000191317312560024 0.010385337372237 0.00047101681754617 1.51977353408612e-06
"100545" 0.00188350659995022 2.39367296917851e-06 5.28819663024569e-06 8.77986294134134e-10 0.00379177280685714 0.00816027697457045
"100562" 0.00160535600664041 5.1534747165568e-10 0.00117273214721275 7.38399610433496e-10 9.74415655047282e-06 0.00286979745120029
"100567" 2.49484309159896e-07 5.88412882916503e-10 0.00472467845617909 9.28871953669433e-10 5.50430214907493e-10 1.3079331788094e-09
"102025" 3.74781884812976e-10 1.53727785106296e-09 0.00308975814789257 0.000757056629657014 2.53603368112335e-09 0.0186425084715004
"102033" 0.0018005061889828 0.00272200402092759 8.63371926631075e-06 0.000165876504549705 6.91070001651612e-05 0.00103204633032693
"102037" 0.004872741518954 8.14723004999541e-10 2.48039379979614e-06 5.61318656664553e-05 2.45098448971813e-05 0.00510540681003278
"102225" 0.00284370718220375 1.1640868221066e-05 4.5858622920881e-06 7.51618073350576e-10 6.30384193703763e-06 1.18318031630972e-09
"102238" 0.00167114343872941 0.000338271786052337 3.36602103788372e-10 8.53193747359544e-10 5.24308657291039e-10 9.75780785192076e-10
"102243" 0.00127710212146505 6.74109298042196e-05 3.68258764894848e-06 6.14333674526644e-10 5.3320560619552e-10 9.78632541070148e-10
"102271" 0.00276627907393191 0.000106122826436878 4.25563306019613e-06 7.64676154433054e-09 0.00010624107867655 4.37069297744888e-09
"102314" 0.002312570679258 4.82733244078105e-06 3.79206536151617e-06 2.82971175196192e-05 3.86558638457312e-05 1.02905651315573e-09
"102318" 0.00122007491722524 3.90635170946609e-05 1.39481556095801e-05 1.02459737197299e-09 9.62467932648102e-10 0.00300595726705258
"102323" 0.00240935896945434 2.0112892751628e-05 4.16115005802262e-06 3.8799727858393e-05 1.87544467769651e-05 1.63031489958806e-09
"102331" 0.00230812234126555 0.000372220796559279 8.52710676849488e-06 1.90042434517838e-09 7.37952459875492e-07 1.25199727854663e-09
"102332" 2.2235798880846e-10 0.000264686073348713 0.000110546558717888 0.00529215654116083 0.000120648202520292 6.97864733225443e-05
"102361" 0.00441143408418481 0.000666518506411738 1.85804693757737e-05 7.79436964102194e-06 0.000181397320633548 3.46692938736427e-05
"102364" 3.18039731127136e-10 1.13880240782972e-05 7.32947745259507e-10 0.000288061097268571 1.98134034217525e-06 0.00880544361242524
"102372" 0.00147879160576481 0.00475203282023014 4.00633878902477e-10 8.06565898743294e-05 5.68750307936416e-10 0.000195131570238925
"102382" 3.62029447971153e-05 0.00211592617875343 1.35506683150975e-05 5.37049844175858e-10 7.17855647534752e-10 0.00623736093271348
"102405" 0.00275129838934992 0.000686862096530885 6.32575949891942e-10 2.500754701949e-05 0.000254318761654346 0.000482000866572587
"102416" 0.00403583295019833 3.37719963161309e-09 3.28525199181903e-10 4.90990481693855e-09 1.83896261024958e-05 8.49736049274115e-10
"102447" 0.00215369809791392 0.000786198144152332 6.84059204004534e-10 0.00063066820212442 5.22207926226482e-10 8.54970704429865e-06
"102474" 0.00349661917779846 0.000201136289258594 1.38773676120287e-05 0.000280524014294684 1.62988002889816e-05 0.000573923997447971
"102475" 0.00314357320746793 5.49459996703718e-10 2.22486817243894e-05 1.93313459730768e-09 4.07448436279012e-05 0.0019888695142139
"102480" 8.66578677865191e-06 0.000486811682938208 8.23296496213756e-10 5.95284898390209e-10 6.16220470262799e-10 0.00888946020997688
"102490" 0.00235919517374557 0.000237260695542214 0.00185636629084041 3.40026556890387e-05 0.00010079346397204 0.000606584768894587
"200158" 0.0077316314296535 9.40621839064876e-06 2.21687397122091e-05 9.77554221087499e-10 6.21500244122332e-09 0.00206111097595322
"200159" 4.72133613195296e-05 0.00453411395118407 0.000166493843071082 8.28534581035705e-10 0.000336095972957775 0.000133527139557965
"200165" 0.000128713057722662 0.0134173492359339 0.000412355737781964 1.3230578120134e-09 8.19217020221875e-10 1.43645554499517e-09
"200167" 2.5467421712194e-10 0.0115913450754073 7.65926467092189e-05 0.000575562782673329 5.57866170892106e-10 1.34168082978475e-09
"200170" 0.00814338376031433 0.000305581179238311 3.15779128862892e-10 1.35021590784998e-05 9.81256767699228e-10 1.0552399293696e-05
"200171" 2.99855283746274e-10 2.30852608144519e-05 9.63949222223844e-10 0.0100585875444258 7.76189888987333e-10 0.000180047498775582
"200172" 0.000364435737710713 0.0169298209138648 7.26725283757068e-10 1.40889379365469e-08 0.0001114187454678 0.00279092065109423
"200205" 3.09455326499022e-10 1.23725123417638e-09 0.0027602437942114 0.000849715947376089 0.000474372360352206 0.00239195966318105
"200211" 0.000644946475071124 0.000510373926222752 0.000637454697627722 0.000173924413955148 0.000579444338739299 0.00676340441340322
"200214" 0.00161779583583747 0.000249428306663434 7.32909411237361e-07 9.10952130549208e-06 0.000120921988936236 8.19640046161675e-05
"200220" 2.77384672515262e-10 4.47396890027737e-10 0.000276612922669576 8.70333467660704e-10 1.8442260130064e-09 0.0106256096237425
"200235" 0.00829640871117049 0.000976417847698606 1.28129743379771e-05 0.000173353244462679 1.14740462900743e-09 1.56260010890376e-09
"200237" 0.000192836231359175 0.00249569614399268 3.51571374739794e-06 4.7804086292951e-05 0.000133698548851501 1.44623641592382e-05
"200243" 0.00108660974841939 4.68533337942927e-10 4.89384713055631e-05 6.11352823666103e-10 7.73594637691777e-10 0.00549292530826102
"200251" 0.000934603335558476 0.0048500009490992 0.000364216160561263 0.000107774566604789 5.3900190492099e-10 9.41625050916423e-10
"200252" 6.24803406039523e-10 6.94295999998241e-05 0.00612941212033779 8.65232242327529e-05 7.44200969869549e-05 2.739791685767e-09
"200256" 0.000170430833519787 0.00433920870371615 0.000310753169629541 0.000264265997186675 0.000421819469587963 0.000294536496833452
"200264" 2.58095589947957e-10 0.00462668594668405 2.72177453086567e-06 9.04715014429244e-05 7.07872229054823e-10 8.53857361635494e-10
"200277" 2.12041644363394e-10 8.00889356056827e-10 0.00230715606089829 0.000564054496285565 0.000731721017246692 0.00130437399754439
"200284" 2.68552127598289e-10 0.00301703118678636 1.997163453778e-09 0.00115327946552968 7.54599495208047e-10 8.67147456135448e-10
"200317" 2.27702429219401e-10 0.000747219357005455 0.000906428918650561 0.00109123196959389 0.000248191238009019 0.000134961191201796
"200319" 2.20029425181169e-10 4.66121174270524e-10 0.00411562995223878 0.000443417071620687 0.00137554155664734 0.00217450644389597
"200336" 2.88552575176808e-10 3.39089444108285e-05 0.00157109258295728 6.10613729770325e-10 2.72517900858547e-06 0.0106276709621629
"200338" 0.0040981569530265 5.57896900821122e-07 0.000806851752555889 1.61669403523934e-05 2.15786817434708e-09 0.00139566996588896
"200342" 2.31826854987572e-05 0.00652309408043169 0.000412561770472377 0.00296163071396329 6.00101523486765e-05 0.000104548590766799
"200355" 0.000999704710096486 0.000478440108918332 6.24100359965556e-05 0.000134573792209367 0.000160609815788092 0.00656888446652602
"200357" 2.8972528770106e-10 0.0096640256167608 0.000554687647809272 1.25661211645995e-05 6.240703284131e-06 0.000238267536041083
"200358" 0.0028058743549718 0.000447188669615839 2.30676569454024e-07 1.01010619874478e-09 6.65923478115675e-06 1.0599257170959e-09
"200401" 3.50510509988887e-09 4.88415563226159e-10 0.000224467168366881 7.38664079969471e-10 7.84938425779566e-09 0.0155329422007642
"200404" 2.8764226357553e-10 8.75302861214647e-10 0.000551775939195192 0.00023529272947131 0.00514822384304389 0.000953375903392468
"200406" 1.19523710771354e-05 2.12841576802174e-09 9.37859056625967e-10 5.23261013661737e-10 5.22734280191104e-10 0.0145640280764427
"200407" 0.00290009658286449 0.00107219743307819 5.62000587792711e-10 1.06695961116482e-09 0.000772619463823867 0.00237994349537235
"200410" 0.00513716910428882 7.05873327057057e-05 9.29284724867813e-05 1.04087645549693e-09 7.97259869324815e-10 9.55283278535608e-10
"200412" 3.71787223197159e-10 7.68191217087143e-10 0.00034628729038706 0.00828015805656863 1.23221401302887e-05 0.000873411510619579
"200414" 2.29221158170694e-10 4.37958203837469e-10 0.00106504111979802 6.58311128004634e-10 0.00469343908460975 0.00119330828830448
"200418" 0.00123491117416605 0.00407073985165421 1.96235179800542e-05 1.24786268727112e-05 7.99148775325706e-10 4.76806198412024e-06
"200420" 2.13615048806748e-10 4.74455861041805e-10 0.00570069675498833 0.00109108321701314 2.68927896461033e-05 0.00027866945137772
"200429" 5.70863737279378e-10 0.000347279121547578 0.00148634211976869 1.87132801360013e-06 0.000335626353030904 0.00111391239777465
"400559" 0.00494556046877226 8.86824609966283e-10 3.11753992868307e-09 2.16437124254265e-05 1.34496367541961e-06 9.13547592022432e-10
"400561" 0.00296577284043173 1.3393619011287e-08 4.03323764561723e-05 4.46278619890072e-05 0.000710141524969983 0.000267985598031353
"400629" 0.00262437769037607 0.000313553039949162 0.000433074559639861 2.14038593811765e-05 9.86021647792871e-06 1.31997849219463e-09
"400630" 2.14256096196014e-10 5.28396519782906e-10 0.00279607055205596 0.00236418878861926 0.00108371843525141 8.96702690085196e-10
"400637" 0.000780255783458575 1.19403617325581e-08 0.000535992166569365 0.00866355944341372 2.83174304645492e-05 0.00254221261307631
"400680" 2.46555262787881e-10 0.000176581730364272 3.93401098305184e-05 0.0108968314174484 1.33011210360849e-09 9.85344876287764e-06
"400968" 0.00248670613961734 4.63178934701258e-05 1.11500087931008e-05 5.28294170902958e-06 5.74346182744498e-10 8.24376718432346e-10
"400970" 0.00251910226938331 8.96086053109136e-06 0.000151325778193799 0.00537234655262227 1.62441731621081e-05 1.23547132547908e-09
"400975" 0.00462295675317232 7.1138747060974e-10 3.19511505358921e-10 5.76325582427506e-10 5.48734985672976e-10 8.38098737748265e-10
"400994" 0.00310014236700347 2.93094244131048e-05 3.18607966294752e-10 5.14253806616389e-10 5.24259097641193e-10 8.19543073307114e-10
"401006" 0.00268994783035504 0.00217935541438181 5.58102306900201e-05 0.000120056994492569 0.000174018393214 1.16814049478089e-05
"401011" 0.000807302025220446 0.00247372794472169 8.14078023837454e-05 0.00122177212059116 7.98295898420481e-06 8.73011937090665e-10
"401015" 1.30962468202264e-09 5.58348564330873e-10 0.00023772313718229 0.00223714228701004 6.22827885321993e-05 0.00691037487420124
"401017" 0.00623415097736383 2.99632737244882e-08 3.57547113284077e-10 0.000125137626392692 0.000712300524990376 9.19218621356629e-10
"401026" 0.00428800609771859 2.17569014289588e-09 5.34021009460901e-06 3.00289129741378e-06 3.53080847536181e-07 8.4254526318006e-10
"401029" 0.00515425641046036 7.64214178534944e-10 5.25360525633325e-06 6.81272599206742e-10 5.45699444116648e-10 9.91036434278768e-10
"401034" 0.00060401148787767 0.00163393350126509 0.000216124216055488 0.00879029292418051 5.5577986965178e-06 1.52917118526168e-05
"401079" 6.96291525344278e-10 5.09734382308683e-08 0.00328290692080357 0.00174429687499029 0.000174748838531339 3.86268852251463e-09
"401098" 0.000639439750062799 0.00284990463903972 4.12683330269514e-10 7.1653461223022e-09 6.00312902467821e-10 4.36688833866129e-09
"401100" 0.00266505838559487 5.74164672314748e-09 3.77335921615399e-10 6.60228778643558e-07 2.05829023559595e-05 0.000143384945679551
"401121" 2.88799208370954e-05 0.00270900294986629 0.0009160928001043 0.00207520951537361 0.00104142771505623 1.06112338857281e-09
"401129" 0.000176917615567298 0.00150197552628794 0.00190589968821891 0.00462564498596981 3.56194950684484e-05 9.15668471353293e-06
"401134" 0.0013510405966717 8.94617983647435e-05 1.20634367999616e-09 6.57129553220014e-10 1.16872108586118e-06 1.45801636359348e-09
"401373" 0.000871372127721692 0.00145106190736812 4.39235162403692e-05 1.7325281351335e-09 3.28059562739507e-05 9.89942615012459e-10
"401404" 0.000957405456039743 0.000195316875683591 0.000343516139758511 1.0327111672561e-09 0.0108309377918269 1.16832431202602e-09
"401530" 0.00400191277510462 6.85293414330374e-10 1.56924497559225e-05 1.52577200787892e-05 5.98085041159834e-10 8.40253064527406e-10
"401545" 7.80446993635383e-05 8.65898621492682e-10 0.00111051261262836 0.0011363780130053 2.03469793571528e-09 0.00389612319900419
"401554" 0.0011244647300511 0.00204212167626896 3.91109802522971e-05 9.56406535661469e-10 8.37403529558182e-10 1.31416169871896e-09
"401560" 0.00179622167456742 0.000670399507694285 0.000820531999178138 0.000232479972969792 0.000124061213263003 7.05592755095672e-05
"401602" 3.49896226118195e-10 0.00528060418828531 1.68751125596622e-05 0.000341868842074047 7.52896832979123e-05 1.04543072927494e-09
"401604" 0.00394887830612501 7.64186385505319e-06 1.58144287945499e-09 0.000591420101152055 3.93608975273332e-06 4.97705521175029e-06
"401608" 0.00519318304469352 1.09122580057651e-09 0.000484216696882075 5.64293589938201e-06 4.81689916927336e-05 1.0306371684789e-09
"401718" 2.07893496613919e-10 5.16362843139094e-10 1.79981511708521e-09 0.0070680318769945 0.00024063483008102 2.86611750469123e-05
"401722" 0.00421038392100589 9.67437227182436e-10 3.81653723660285e-10 6.19650891483611e-10 5.65567624096386e-10 8.72439019665516e-10
"401728" 0.0055769172963573 9.35136701879484e-10 4.67150786416359e-06 5.65164398524516e-10 1.85458185967222e-05 1.08624122836586e-09
"401730" 4.05130678359722e-06 7.15416542543863e-10 7.82336872471044e-10 0.00123098785802851 0.00704411544012592 1.34011559832286e-09
"401735" 0.00214192064902279 0.000487843534024377 0.00217209579009422 0.000136709723230702 0.000116257454092128 1.08101543254178e-09
"401736" 0.00563709265751942 1.30469235448142e-09 4.81159539462988e-08 1.37244589164714e-05 0.000190561791737806 3.78589715451865e-06
"401737" 0.00504356750754944 3.13612263771259e-06 3.64858423337286e-10 5.84185266216227e-10 0.000131191766154294 1.20256312909262e-09
"401738" 0.00106553284291816 0.000184784521117347 5.44631418718625e-10 0.00620091726670048 1.86030565079228e-09 8.22005475167414e-05
"401764" 0.000848521089645728 0.000356705097926152 0.000341577968518489 0.00208840271911492 0.0114429723064243 0.000238710183684308
"401796" 0.0057470824709624 2.38559749364417e-09 3.1437974069781e-10 5.08690139245477e-10 5.5081499842056e-10 8.16029149906239e-10
"401812" 4.67435076913902e-10 8.33055502451297e-09 0.00120697571422723 0.00534301761899271 0.000211311874488253 4.74857408402108e-05
"401881" 0.00124430730497442 0.00138822279124437 0.00250395005562997 9.90833624189395e-10 1.3903575114829e-05 1.05479640816019e-09
"401883" 0.000908379383873381 0.00390473847141171 3.28284699029784e-10 0.000434910412691165 0.00394308652715534 1.60309887185889e-05
"600052" 0.000123141038688271 0.00243917366448976 1.9937675791954e-06 5.60436263922504e-10 9.82001060165889e-07 8.52914924712231e-10
"600083" 2.82984783779572e-10 0.00388752037702066 3.54472425453694e-10 1.03329083688918e-09 2.1920106361508e-05 7.08963865412558e-06
"600090" 2.73978737661059e-05 0.00524964698298329 9.17611513113068e-05 5.89433573561965e-06 0.000550349497874881 3.62393316831058e-05
"600166" 1.45761718662407e-05 0.00337744440058956 2.38076079569831e-06 9.13818117576318e-10 7.44950935744431e-05 8.84580534260558e-10
"600173" 2.15090656418432e-10 0.00482406688646157 4.91264803783691e-10 0.000131463058494131 0.00153040241636893 2.19011572905412e-09
"600262" 7.67258004152633e-10 0.00133599254677393 5.37095027326304e-10 2.05287349307514e-05 0.000106990404894056 0.00330762687479918
"600319" 0.000811253942814553 0.00217345011406471 3.37880314284925e-10 0.000210475615752136 1.69684001441461e-05 4.81081871366932e-06
"600346" 0.000361508447543117 0.0057288185020722 0.000428396794975732 8.90713374548495e-05 0.00200863071645972 1.00716221276259e-09
"600362" 2.27716457474854e-10 1.06549107318239e-09 0.000119533035738316 0.000552844453748205 0.00381025613229249 1.45445051241674e-09
"600584" 0.00105767262200519 0.000621073395907902 6.43904374621458e-06 0.000106755964223626 5.34930279364038e-10 8.34146123187872e-10
"600627" 0.000328362675763191 0.0014464998116832 3.03012650000816e-05 0.0102087861124456 2.48527152952229e-05 6.01841865939083e-05
"600632" 0.00249441105673046 0.000494017240571888 5.11217656113763e-09 1.15027376460808e-05 0.000793359810916402 8.67545792942311e-10
"600633" 2.25118011709947e-10 0.000178818112566313 0.00038151266418282 0.00307255487799861 0.00491834508063272 3.35992839195997e-06
"600635" 2.2426830825753e-10 1.51983666002656e-05 3.00030620538086e-05 0.00136617266377611 0.00140200996622255 0.00187451496554781
"600648" 0.000281491712696567 0.00341813020584595 2.35126683611474e-06 2.82750896808165e-06 6.99739368504867e-09 0.000766691936363016
"600666" 0.00291559105540526 0.00273011612961598 2.13792591905501e-05 0.000266243567405577 0.000254517398925908 9.28191218469438e-10
"600668" 2.16472684729717e-10 0.000903939839144883 0.00319732139881865 0.000311618917430337 9.57491101729219e-05 9.75765796801096e-10
"600671" 3.81742719197327e-10 0.000621942154923005 0.000715153883892039 0.00627673449091131 8.59112215676642e-10 0.00124898734987244
"600686" 2.51471744888118e-05 0.00145069103526214 0.000745030595526555 6.11595128861341e-10 0.000172839558936703 0.00441494480948528
"600729" 3.95125173116967e-10 0.00508195324992784 8.18027873954365e-06 0.000748347704043301 0.000616357316458835 6.03454964268588e-06
"600781" 2.27642404680249e-10 0.00921526739604139 0.00043589636610846 0.000849695185647312 7.81943206527339e-10 8.74276058408873e-10
"600789" 0.00125852495916298 0.00084161647869855 8.26525938417009e-09 0.0135850480037409 0.000396367810297011 5.28104849359781e-09
"600798" 0.00119129153613162 0.00282461079394195 5.85804885132282e-10 0.0003389739191037 0.000286829745397357 2.68477570489949e-05
"600801" 0.000113171059858358 0.00377406551144008 3.37907524196302e-10 4.40344269007366e-08 0.00106816961855733 1.07350627013322e-09
"600812" 2.09918170603478e-10 0.00186437138246425 0.000233509817869704 1.6467801250082e-09 0.00333624603643941 1.71086635962491e-09
"600816" 2.11331979065322e-10 0.00707255972777306 2.25927257338589e-09 2.97945831150366e-05 0.000980169391777675 1.09688385360702e-09
"600890" 2.14843849236885e-05 8.98525052021109e-10 0.00693078323271108 6.4142656525952e-05 0.00141576529889164 0.00101037406794825
"600901" 0.00145823147422368 0.00497090121160047 1.73193376630535e-05 0.00073937855893049 0.00267447097020432 0.000501475849165197
"600913" 3.34957288853271e-05 7.04737093615693e-10 0.002630856383672 2.81631358058012e-05 0.000504958197859576 0.0112643679331185
"601001" 2.09695818486716e-10 0.0087897985614363 2.91637848110512e-05 3.3265358374454e-05 6.84833158414799e-10 8.7803446760403e-05
"601003" 4.41791229496785e-10 0.00608967208197409 0.0015391294769262 3.77124365810388e-08 3.98471713274089e-07 2.74218037198939e-09
"601056" 5.1693269182851e-05 0.00521130975007171 0.00377193022827032 3.34676699002503e-05 7.19350805790121e-06 1.13278244416786e-05
"602036" 0.00354364223658729 0.000234532783826843 6.23858571876205e-06 9.05122878980599e-10 7.96682916802796e-10 1.02857378257909e-09
"602039" 2.44343340614442e-09 5.06083750536941e-09 0.00136132063783933 0.00181363037165689 0.000215458329093468 0.000110258528512787
"602040" 0.000220651706384369 0.000374022641104682 2.72223533365616e-05 3.25922812851945e-06 0.000340666012520023 0.00516237417926614
"602061" 2.16231453051156e-10 0.00512273044136545 4.6828981222425e-10 0.000168518860666897 2.46518080251157e-09 0.000112099218229201
