"1" "2" "3" "4" "5" "6" "7" "8" "9" "10"
"54" 0.00097230587195864 0.000954824034448898 0.000956871952107358 0.00103664894452651 0.00110191235017977 0.00099874167789419 0.001019014834995 0.00100463588772994 0.00108833338932315 0.990866711056837
"94" 0.00341416033690704 0.00334532707694695 0.00333970442580234 0.00346767664062251 0.00392736385153124 0.00340249502824691 0.00334664769807627 0.00363151744004496 0.00338559699289574 0.968739510508926
"202" 0.00447432961030145 0.0502013043723597 0.00245999203503617 0.0230261950169505 0.00272970863619912 0.00240522948734489 0.875977442125811 0.00221147024822053 0.0341758699723647 0.00233845849541194
"217" 0.29235261729982 0.0122365373433228 0.689964460716886 0.000708408297404812 0.000589502125701082 0.000833014616376646 0.00123283111283231 0.00054598496213702 0.000929610541789517 0.000607032983729679
"237" 0.0131576726178721 0.146557921900294 0.00057694890752874 0.00062401819247121 0.000605314225307815 0.000502036224745458 0.834627864353055 0.000701575365803303 0.00218091011105909 0.000465738101863144
"248" 0.00227969177533182 0.00225786487797573 0.398958464260843 0.00237560497021417 0.00324296366612681 0.454019098920179 0.00256399420500505 0.00236170453941363 0.129119935220592 0.00282067756431956
"251" 0.294448205046218 0.00447955020101176 0.088325728538505 0.00173179866373294 0.00204353323291755 0.594092620480131 0.00142664522916382 0.00139072991751515 0.00311322043717793 0.0089479682536265
"253" 0.00421135984956961 0.228304868659917 0.46691668860003 0.00546187814083385 0.021566483259466 0.252912168908425 0.00403127092016416 0.00361946767018965 0.00951331962947878 0.00346249436192661
"257" 0.011003808330429 0.0263802488560349 0.00341192220731507 0.00120393157048653 0.000841373608844162 0.00146471470255147 0.933483945217786 0.00154942007988631 0.00155177517758217 0.0191088602490842
"261" 0.966786653154277 0.00390342289096055 0.0101138521910371 0.0010237641849866 0.000914618957120409 0.0128724615513082 0.00167024092652561 0.000962990931889262 0.0008736183350315 0.000878376876863933
"263" 0.00588825619641647 0.00591967163200961 0.00735536340294467 0.853660935344907 0.00855124655903156 0.00751754772044518 0.0058978681393959 0.0923202107439176 0.00686517256162035 0.00602372769931146
"268" 0.00820325805348823 0.00206074060481462 0.000969952809612946 0.000812547976691276 0.000692695881943624 0.00150341514583956 0.98255525385954 0.000609895696522135 0.00189438142582726 0.00069785854572006
"269" 0.0214305065723833 0.00495609680915553 0.0018570423754918 0.0240392005640224 0.00260990610072282 0.00272577301417704 0.929019716069018 0.00588987738102483 0.00580786802560779 0.00166401308839612
"277" 0.805593535505678 0.00218950173657488 0.182506913178182 0.0013491960204668 0.00135507879219634 0.00142637644228051 0.00136332137938282 0.00141842444048455 0.00141222347158576 0.00138542903316837
"291" 0.00520018783293682 0.00501209692154969 0.0613263200769014 0.00705999672170686 0.00657991100179667 0.712494367965577 0.00650977382496417 0.00521809956503768 0.00815653692950006 0.182442709160029
"307" 0.784346836842329 0.0535509453810797 0.159531548561448 0.000210975052102742 0.000131823847568394 0.000599600364179325 0.000137380070217425 0.000165148984380683 0.00113121594042443 0.000194524956270404
"316" 0.403124378350239 0.00018121975938068 0.595453984721639 7.1523293774583e-05 8.34531391896372e-05 0.000113570913866709 6.40930520594396e-05 0.000147046014306139 0.000509385993439995 0.000251344762104762
"319" 0.746244443611091 0.000207250311834537 0.252589280148595 2.23526995196647e-05 1.98894867781253e-05 0.000110607229573149 3.30918308327445e-05 2.07218298213545e-05 0.000654655277001163 9.77075749536623e-05
"321" 0.00120951501032658 0.00117895895160412 0.00124896746143771 0.0582407354670327 0.0106852188886558 0.00146616445536665 0.905516824380864 0.0131011155865382 0.0032612776467708 0.00409122215140333
"327" 0.845664974184884 0.000166228783258414 0.152595382520643 4.66842003316555e-05 5.03350218333145e-05 0.000152395507782733 6.24592933510815e-05 4.44507166868588e-05 0.00098615751229587 0.000230932258933683
"328" 0.000725534695981567 0.00100706040623978 0.00282704332843541 0.990123829446905 0.0006863095650393 0.000820010934412689 0.000737314491443933 0.00150882755466206 0.000650721693872027 0.000913347883007906
"337" 0.498248924167868 0.000766223031312758 0.491865198277405 0.00508326546557825 0.00044840752647181 0.00055548105476687 0.000526797064496718 0.000477918245977139 0.000455961766881938 0.00157182339924117
"341" 0.000285209904910648 0.000872623709258228 0.0497296989306378 0.000753082921438053 0.000999329721677398 0.802373211695188 0.000786376983162561 0.000405499801508011 0.131099898946908 0.0126950673853111
"344" 0.000855489442248243 0.000913728718354286 0.160936859364924 0.000932249286325909 0.00123646523542421 0.702468809687725 0.00123812204440116 0.00088173370930222 0.125233966028976 0.00530257648231863
"348" 0.024739266219333 0.0405550123708866 0.25531728016224 0.0090540325225696 0.00690797389064674 0.633659308660439 0.00701636856392113 0.00674936176881914 0.00847845799408865 0.00752293784705549
"363" 0.0581682966964157 0.000202909150812452 0.936831892031249 0.0017859113353434 0.000149639202818047 0.00024210375619751 0.000169749610681872 8.62754210481346e-05 0.00226069073624775 0.000102532059186331
"364" 0.397821050753426 0.462321353247358 0.130000119638094 0.00141152161782425 0.00121827143259941 0.00247551856221814 0.00115024762215392 0.00126648501390582 0.00120989144645984 0.00112554066596096
"366" 0.089213046071278 0.0060527848139153 0.00429350540959282 0.00421558555929992 0.044073614338047 0.790336990647171 0.00440103307139723 0.0480905097370504 0.00419116444543271 0.00513176590681552
"371" 0.00223571399278286 0.00216472973259347 0.136720159605066 0.00197287660545645 0.00257038416050476 0.818814083720472 0.00201397317071217 0.00208304818875989 0.00488642680077149 0.0265386040228814
"378" 0.331600416771923 0.000929639800397021 0.65995419605213 0.00105173183059539 0.00137527025280182 0.000871345475005643 0.000990388532479075 0.000849583415278361 0.00115247458710816 0.00122495328228127
"382" 0.00408909937664143 0.00177388481104811 0.988408216750178 0.000831611297743252 0.000817074715408869 0.000825731895367149 0.000808131460968346 0.000807201889162912 0.00082135412670283 0.00081769367677876
"383" 0.927114203040091 0.0149950526476427 0.00922252525319509 0.00678452980434022 0.00676895326239254 0.00812956035681529 0.00690467161227878 0.0066855435171556 0.00666666778216005 0.00672829272392831
"384" 0.499709280428384 0.352814944981865 0.105133708940917 0.00544380082404329 0.00541870321912054 0.00805632182728582 0.00589463072444719 0.00538350324704325 0.00639965360988694 0.00574545219700757
"387" 0.69485653594896 0.11927195587682 0.097031152014939 0.0103343664695927 0.00914610105174199 0.0322530467752924 0.00965084910936793 0.00911221839634705 0.00919369199556542 0.00915008236137403
"390" 0.0848544776556753 0.0932891705973285 0.00349271457391572 0.00367241175499819 0.00361114263627535 0.786106319054517 0.00350620048910464 0.00460685157811139 0.00346255150960313 0.0133981601504712
