"1" "2" "3" "4" "5"
"PM1:20080107" 0.000653757885400054 0.00180043108734337 0.175156824311673 0.820822843243592 0.00156614347199119
"PM1:20080108" 0.00268472910990204 0.617053916920369 0.37844316646322 0.00151869519220024 0.000299492314309397
"PM1:20080114" 0.000447315496529159 0.972891206591488 0.000607732800744306 0.0258069513805561 0.000246793730682862
"PM1:20071211" 0.000458482389069162 0.000557077244790881 0.00118452078610062 0.000485228336938075 0.997314691243101
"PM1:20080121" 0.000710914359209311 0.948089036864861 0.0106264560517502 0.0402291400344292 0.000344452689750386
"PM1:20071217" 0.000163554666796948 0.000435441713832205 0.952002789368474 0.00130287287770693 0.04609534137319
"PM1:20080128" 0.000286736375408097 0.973170279131887 0.000346489938355442 0.0260266948257835 0.000169799728565702
"PM1:20080204" 0.000191567508458095 0.00464669540194248 0.146893549410517 0.848073359134786 0.000194828544296376
"PM1:20080211" 0.00399944765003899 0.967950482148719 0.0179437557268635 0.00963321155104861 0.00047310292332974
"PM1:20080218" 0.00110624315521534 0.949043901623597 0.0105984177419624 0.0384065897048523 0.000844847774372513
"PM1:20080225" 0.000340624985649444 0.967190047675367 0.0015115331482899 0.0286507314848287 0.00230706270586477
"PM1:20080303" 0.00145385420951708 0.905708687083247 0.0459503947030039 0.0464009824707698 0.000486081533461739
"PM10:20080107" 0.00104972565363801 0.602176436000289 0.389879668118944 0.00131428563419933 0.0055798845929302
"PM10:20080108" 0.380261790203723 0.0011951860301852 0.000309139952983954 0.608359147027036 0.00987473678607224
"PM10:20080114" 0.995222400157471 0.00215282528608212 0.000151368520369891 0.000274866894586254 0.00219853914149086
"PM10:20071211" 0.00741397373477882 0.000960758957727813 0.0349518950389392 0.000477375870541522 0.956195996398012
"PM10:20080121" 0.987556920053917 0.0103388123846047 0.00135254665823549 0.000528153707178587 0.00022356719606375
"PM10:20071217" 0.86187474149404 0.000154147467295114 0.137467484814988 0.000234916257888857 0.000268709965788274
"PM10:20080128" 0.998936902372532 0.000376082806392152 0.000204108290320466 0.000280156242860725 0.00020275028789523
"PM10:20080204" 0.958978799568138 0.039017690113813 0.000452205475943791 0.00117029113913061 0.000381013702974236
"PM10:20080211" 0.998291711568789 0.000356158132672038 0.000406717549143184 0.000657087305838276 0.000288325443557698
"PM10:20080218" 0.997033305107255 0.000837796485429876 0.000731305313311029 0.000689556456003282 0.000708036638000929
"PM10:20080225" 0.980428631321276 0.000371780173676094 0.00035757225399453 0.0186168476324486 0.000225168618604936
"PM10:20080303" 0.997088298718309 0.00165843078524949 0.000343812941959169 0.000620488158352933 0.000288969396129277
"PM11:20080107" 0.000609996405762948 0.86680410159695 0.131205332443213 0.000966604379484106 0.000413965174589662
"PM11:20080108" 0.000560409999001523 0.791461495381279 0.206997861330934 0.000730523456267189 0.00024970983251781
"PM11:20080114" 0.0054753184125924 0.751153533344601 0.237073123578836 0.00600453186483432 0.00029349279913688
"PM11:20071211" 0.00048351339003568 0.000395805576192573 0.173107396777784 0.000845602691342742 0.825167681564645
"PM11:20080121" 0.00277486442429248 0.90204244823656 0.090424447855846 0.00443286359320677 0.000325375890094456
"PM11:20071217" 0.000480394469203042 0.0180936006529553 0.980065549604885 0.000846069505210861 0.000514385767746279
"PM11:20080128" 0.0015950434553764 0.137449861622199 0.000245939485234313 0.860572220629859 0.000136934807331694
"PM11:20080204" 0.00741383965189084 0.891884545742997 0.0920271389793152 0.00834841009966435 0.000326065526132939
"PM11:20080211" 0.000312063530494145 0.954141525632641 0.0224711090653401 0.0228467318153147 0.00022856995621035
"PM11:20080218" 0.000324052350930865 0.977270271450882 0.0184568393464531 0.00349499040372372 0.000453846448010708
