"1" "2" "3" "4"
"PM3:20071211" 0.000410683653602761 0.000335524331737244 0.000719947189440895 0.998533844825219
"PM3:20080121" 0.000841368411360682 0.994563231454325 0.00253162418555413 0.00206377594876049
"PM3:20071217" 0.000142799752778862 0.000226993169716988 0.987329602617547 0.0123006044599572
"PM3:20080128" 0.000648300239667706 0.779600799164704 0.219520081016654 0.000230819578974219
"PM3:20080204" 0.000426814727775388 0.785983715851826 0.213252065128872 0.000337404291526623
"PM3:20080211" 0.000539656514245155 0.838304370894195 0.160744499342809 0.000411473248750918
"PM3:20080218" 0.000978333005490254 0.775344369558284 0.221682853883706 0.00199444355252023
"PM3:20080225" 0.000938037687194794 0.568019616510783 0.430558353598529 0.000483992203493485
"PM3:20080303" 0.0010154313219226 0.705743332598166 0.292636131879371 0.000605104200540282
"PM4:20080107" 0.00275832429008821 0.400794545909248 0.596006185959955 0.000440943840709285
"PM4:20080108" 0.00184814726620181 0.359764422983711 0.637897555554558 0.00048987419552899
"PM4:20080114" 0.00395908130058702 0.994966249604833 0.000506863011671834 0.000567806082908321
"PM4:20080121" 0.000366639533028827 0.966770561544077 0.0326079993653171 0.000254799557576832
"PM4:20071217" 0.000468368236433344 0.000558221597151716 0.991995615417127 0.00697779474928746
"PM4:20080128" 0.000746599352669275 0.998533504144526 0.000446083825270775 0.000273812677533726
"PM4:20080204" 0.000571717117968987 0.924153832802507 0.0746944400357464 0.000580010043777249
"PM4:20080211" 0.00305840683370978 0.92383209490036 0.0720752444405627 0.00103425382536754
"PM4:20080218" 0.000638183547639762 0.994100254997649 0.00224908839145639 0.00301247306325501
"PM4:20080225" 0.00144281178751973 0.99733190419 0.000461509623325229 0.00076377439915465
"PM4:20080303" 0.00436466407775665 0.92719812871899 0.0681938926614013 0.000243314541851964
"PM5:20080107" 0.00527524499261102 0.469358638332895 0.52469622896089 0.000669887713604067
"PM5:20080108" 0.577852312967568 0.316578453859373 0.00212999600615623 0.103439237166903
"PM5:20080114" 0.988036106196976 0.00221395484015557 0.000216971084132886 0.00953296787873533
"PM5:20071211" 0.00092820898600746 0.00126074797080708 0.000808774830127843 0.997002268213058
"PM5:20080121" 0.985981657710552 0.0129960769782226 0.000582791016579466 0.00043947429464584
"PM5:20071217" 0.000423480832414774 0.000755472106882973 0.997880492125935 0.000940554934767242
"PM5:20080128" 0.996319069667756 0.0032155092174121 0.000272453872068171 0.000192967242763501
"PM5:20080204" 0.972712163868139 0.0229186049125251 0.00397601033940566 0.000393220879930336
"PM5:20080211" 0.998553983261436 0.000763754478439362 0.000350381908634743 0.000331880351489785
"PM5:20080218" 0.982775397584197 0.00369053916474777 0.013253781924635 0.000280281326420026
"PM5:20080225" 0.992480072277078 0.00283281415656767 0.00431749162421367 0.00036962194214068
"PM5:20080303" 0.811168447804108 0.182076102410589 0.00625201485587216 0.000503434929430542
"PM6:20080107" 0.00105933194218914 0.513431620148193 0.48511074084407 0.000398307065548075
"PM6:20080108" 0.555096087544773 0.177500263353464 0.26555806933988 0.00184557976188313
"PM6:20080114" 0.999415790204408 0.000198818931744203 0.000181423093874059 0.000203967769974164
"PM6:20080121" 0.999079458797459 0.000334185942123012 0.00032148630253321 0.000264868957884498
"PM6:20071217" 0.00551405790297714 0.00075587271859681 0.981980951476076 0.0117491179023497
"PM6:20080128" 0.999300585304132 0.000215440160041167 0.000206258791300307 0.000277715744526781
"PM6:20080204" 0.999223069292475 0.000343657694752297 0.000222191076733598 0.000211081936039415
"PM6:20080211" 0.975984615364592 0.00100652099212935 0.0212238429615225 0.00178502068175586
"PM6:20080218" 0.998159720522226 0.00110169790126904 0.000420523159836665 0.000318058416668051
"PM6:20080225" 0.998932538184495 0.000498580914563661 0.000255500685817455 0.000313380215123455
"PM6:20080303" 0.996434869562939 0.00050783642530858 0.000248414973254308 0.00280887903849819
"PM7:20080114" 0.00268632959054729 0.0796403422998459 0.827910743296309 0.0897625848132976
"PM7:20071211" 0.00123915002459813 0.000507251979853559 0.000514578173498145 0.99773901982205
"PM7:20080121" 0.0171814045504025 0.24168982965435 0.696987495533575 0.0441412702616726
"PM7:20071217" 0.00707024044263778 0.000832128028077151 0.984908794920765 0.00718883660851956
"PM7:20080128" 0.0141680916520514 0.112292182581528 0.868814264594258 0.00472546117216237
"PM7:20080204" 0.00399431245484731 0.131988225431368 0.852439150452251 0.0115783116615336
"PM7:20080211" 0.00415806582281553 0.182633341336708 0.812671228571322 0.000537364269154838
"PM7:20080218" 0.0118379730876366 0.410594906165223 0.576221133356467 0.0013459873906738
"PM7:20080225" 0.00203607406348458 0.321258342420118 0.675883354709241 0.000822228807156668
"PM7:20080303" 0.28246787295761 0.103168652951929 0.614025191431665 0.000338282658795402
"PM8:20080107" 0.000799050154133778 0.620947338639309 0.377783102664879 0.00047050854167789
"PM8:20080108" 0.489547959097199 0.509354929390239 0.000422797242938481 0.000674314269623677
"PM8:20080114" 0.985251630611543 0.00248327460991662 0.00697657454670822 0.00528852023183186
"PM8:20071211" 0.000480316758632656 0.000437458419908087 0.0546427998010378 0.944439425020421
"PM8:20080121" 0.999246440998915 0.000300745291075548 0.000226859913022305 0.000225953796986916
"PM8:20071217" 0.000459574861404393 0.000695675992286777 0.998230302153193 0.000614446993115892
"PM8:20080128" 0.933275436120998 0.000757590160028867 0.0652257133433247 0.000741260375648954
"PM8:20080204" 0.976299853150359 0.00944632278095492 0.0136692134601847 0.00058461060850149
"PM8:20080211" 0.998994680547087 0.000352468386979074 0.000315356528085907 0.000337494537848065
"PM8:20080218" 0.998238846937044 0.00121408422354772 0.000356561015247256 0.000190507824160794
"PM8:20080225" 0.998721467700373 0.000772251188223619 0.000245697516552379 0.0002605835948507
"PM8:20080303" 0.983105253362815 0.0137353260174371 0.00287686514408461 0.00028255547566388
"PM9:20080107" 0.00271719364020008 0.863188403962028 0.133292654645157 0.000801747752614498
"PM9:20080108" 0.45980103321466 0.300163806572401 0.239692298593405 0.00034286161953457
"PM9:20080114" 0.996389288536475 0.000267432203855316 0.00264716054905641 0.00069611871061308
"PM9:20071211" 0.0023099391163088 0.00108637267518215 0.00102525559666389 0.995578432611845
"PM9:20080121" 0.997966877975253 0.000356345372459258 0.00101117227965795 0.000665604372630151
"PM9:20071217" 0.00114113755511243 0.223651324336939 0.774939788265011 0.000267749842937815
"PM9:20080128" 0.998271053203035 0.000482259928673242 0.000599507150081544 0.00064717971821043
"PM9:20080204" 0.990736658600154 0.0064953005287624 0.00138657295077238 0.00138146792031123
"PM9:20080211" 0.999091433591726 0.000219488708512442 0.000384985137956955 0.000304092561804525
"PM9:20080218" 0.843081007003115 0.00108501518340474 0.000513881590916855 0.155320096222564
"PM9:20080225" 0.984802549330241 0.0143886659809809 0.000361314958835842 0.000447469729942086
"PM9:20080303" 0.993350794954918 0.00536874358839368 0.000699604262475782 0.000580857194212981
