"1" "2" "3"
"PM1:20080107" 0.832236721506387 0.00141498310009766 0.166348295393515
"PM1:20080108" 0.875046468513555 0.0028848730198709 0.122068658466575
"PM1:20080114" 0.998719569336315 0.000750033414549282 0.000530397249135693
"PM1:20071211" 0.000597243311397021 0.0007824060600666 0.998620350628536
"PM1:20080121" 0.998002074112957 0.00124342961781565 0.000754496269227498
"PM1:20071217" 0.00906989266221078 0.00031833237074887 0.99061177496704
"PM1:20080128" 0.999206627466633 0.000463213065334708 0.000330159468032359
"PM1:20080204" 0.899571136621616 0.000417570056223488 0.100011293322161
"PM1:20080211" 0.994122373441748 0.00498924842610504 0.000888378132146712
"PM1:20080218" 0.996520191869237 0.00204697596779142 0.00143283216297134
"PM1:20080225" 0.998100851715665 0.000624931639551883 0.00127421664478329
"PM1:20080303" 0.995919665077813 0.0023461206221149 0.00173421430007258
"PM10:20080107" 0.865149131242206 0.00139336648500271 0.133457502272791
"PM10:20080108" 0.423787459233241 0.553347649585518 0.0228648911812413
"PM10:20080114" 0.00163028586545343 0.998034742487517 0.00033497164702992
"PM10:20071211" 0.000871976746735322 0.0108552247782291 0.988272798475036
"PM10:20080121" 0.00848304718133771 0.990511502042683 0.00100545077597907
"PM10:20071217" 0.00119192697723296 0.86642147426872 0.132386598754047
"PM10:20080128" 0.000485331496232759 0.999193711787384 0.000320956716382754
"PM10:20080204" 0.0334701953859321 0.965874883132543 0.000654921481525262
"PM10:20080211" 0.000594113835717835 0.998801827588313 0.000604058575968949
"PM10:20080218" 0.00118330843736274 0.997763210914193 0.00105348064844442
"PM10:20080225" 0.00149201752058033 0.997825405212914 0.000682577266505607
"PM10:20080303" 0.000716545120861227 0.998871927931837 0.000411526947301457
"PM11:20080107" 0.980943713692537 0.00110665744544782 0.0179496288620155
"PM11:20080108" 0.938675989040253 0.00100309386444153 0.0603209170953054
"PM11:20080114" 0.889444898835338 0.00617131657076343 0.104383784593898
"PM11:20071211" 0.000647500431214268 0.00120052861767442 0.998151970951111
"PM11:20080121" 0.990099216793938 0.0032988074702536 0.00660197573580848
"PM11:20071217" 0.127303318792595 0.000834531634648675 0.871862149572756
"PM11:20080128" 0.992612551989048 0.00702561728157423 0.000361830729377507
"PM11:20080204" 0.984169627794026 0.00902859453124281 0.00680177767473107
"PM11:20080211" 0.998777141199288 0.000545443828531068 0.000677414972180437
"PM11:20080218" 0.998496629461744 0.000678764632052311 0.000824605906203678
"PM11:20080225" 0.998447381335525 0.000519676510582888 0.00103294215389163
"PM11:20080303" 0.998435828704864 0.000565899297700742 0.000998271997435764
"PM12:20080107" 0.727861987066551 0.00538238906242415 0.266755623871025
"PM12:20080108" 0.602309732375716 0.397221534215724 0.000468733408560569
"PM12:20080114" 0.00150070827715532 0.997138008583015 0.00136128313982923
"PM12:20080121" 0.0095386558080407 0.990022225340134 0.000439118851825397
"PM12:20071217" 0.316237241854622 0.0106272221860167 0.673135535959361
"PM12:20080128" 0.044007175851012 0.955441481856085 0.000551342292902653
"PM12:20080204" 0.150455967062715 0.796499707731524 0.053044325205761
"PM12:20080211" 0.0269120083376109 0.970424367898251 0.00266362376413761
"PM12:20080218" 0.0127969655663611 0.986604783973456 0.000598250460183289
"PM12:20080225" 0.00870141522465838 0.990508705196961 0.000789879578380463
"PM12:20080303" 0.00865284000969213 0.989858378857862 0.00148878113244571
"PM2:20080107" 0.754357718699973 0.0175933172339311 0.228048964066096
"PM2:20080108" 0.534726588137503 0.0133092856689361 0.451964126193561
"PM2:20080114" 0.75884205780084 0.000780753871838748 0.240377188327321
"PM2:20071211" 0.000583568214026341 0.00092201881744866 0.998494412968525
"PM2:20080121" 0.94355568589265 0.0011416694575425 0.055302644649808
"PM2:20071217" 0.0394278127477535 0.00972756608109037 0.950844621171156
"PM2:20080128" 0.915793899999103 0.00131447611799081 0.0828916238829062
"PM2:20080204" 0.870935382325502 0.000917849428910215 0.128146768245588
"PM2:20080211" 0.721742612305562 0.000686475442382101 0.277570912252056
"PM2:20080218" 0.712336929261523 0.000370093084694612 0.287292977653782
"PM2:20080225" 0.906471847020607 0.00087016567621659 0.0926579873031767
"PM2:20080303" 0.596197091619472 0.000812755653636593 0.402990152726892
"PM3:20080107" 0.7113755636768 0.0138345645463539 0.274789871776847
"PM3:20080108" 0.841815389681636 0.00266187257987204 0.155522737738492
"PM3:20080114" 0.87589030785975 0.00355641699943046 0.120553275140819
"PM3:20071211" 0.000415802492934924 0.000873548115493374 0.998710649391572
"PM3:20080121" 0.997758296337164 0.00127729500375717 0.000964408659078771
"PM3:20071217" 0.0102977048594678 0.000218902508246647 0.989483392632286
"PM3:20080128" 0.971971573922118 0.000990019594860774 0.0270384064830215
"PM3:20080204" 0.969483412240559 0.000593915587000375 0.0299226721724404
"PM3:20080211" 0.983151920114039 0.000728161682106853 0.0161199182038541
"PM3:20080218" 0.866453136027587 0.00129599908663124 0.132250864885781
"PM3:20080225" 0.784303462489264 0.00107979602496934 0.214616741485766
"PM3:20080303" 0.844573574168469 0.00139214543548847 0.154034280396043
"PM4:20080107" 0.721891879561713 0.00295524918062062 0.275152871257667
"PM4:20080108" 0.580262153758525 0.00175702299995115 0.417980823241524
"PM4:20080114" 0.995228777870012 0.00419091547124731 0.000580306658740308
"PM4:20080121" 0.998993203124 0.000470748120524176 0.00053604875547592
"PM4:20071217" 0.00316485550833094 0.000646310787316141 0.996188833704353
"PM4:20080128" 0.998644610976469 0.000979794608553339 0.000375594414977626
"PM4:20080204" 0.997653117855866 0.000771836574379289 0.00157504556975488
