"1" "2"
"54" 0.0050950800320969 0.994904919967903
"94" 0.0187948579023014 0.981205142097699
"202" 0.288287079461669 0.711712920538331
"217" 0.996872059949179 0.00312794005082076
"237" 0.986820251965287 0.0131797480347129
"248" 0.848637447372725 0.151362552627276
"251" 0.990174189836998 0.00982581016300205
"253" 0.945396682717661 0.0546033172823388
"257" 0.455310900947991 0.544689099052009
"261" 0.994589029666912 0.00541097033308849
"263" 0.0355959962747206 0.964404003725279
"268" 0.406899576346006 0.593100423653994
"269" 0.255876057281326 0.744123942718674
"277" 0.993078263224625 0.00692173677537459
"291" 0.677956684727839 0.322043315272161
"307" 0.999099321045771 0.000900678954229294
"316" 0.999331870032138 0.000668129967861789
"319" 0.999871210922306 0.00012878907769436
"321" 0.00806690069338265 0.991933099306617
"327" 0.999650716452138 0.000349283547862512
"328" 0.0406968573886297 0.95930314261137
"337" 0.996296944988357 0.00370305501164357
"341" 0.71264282062307 0.28735717937693
"344" 0.765652257595584 0.234347742404416
"348" 0.9572871852496 0.0427128147503998
"363" 0.996000781446173 0.00399921855382679
"364" 0.993755642497789 0.00624435750221126
"366" 0.845268643113648 0.154731356886352
"371" 0.939531375166051 0.0604686248339486
"378" 0.993894321998759 0.0061056780012409
"382" 0.995856002452229 0.00414399754777095
"383" 0.966207557129991 0.0337924428700092
"384" 0.972371650306878 0.0276283496931215
"387" 0.954049517421857 0.0459504825781435
"390" 0.878470633043624 0.121529366956375
"396" 0.999300749283846 0.000699250716154183
"397" 0.996448326671461 0.0035516733285387
"399" 0.993926468143974 0.00607353185602612
"402" 0.199767498024904 0.800232501975096
"406" 0.00535334753926397 0.994646652460736
"411" 0.998331327724987 0.0016686722750128
"412" 0.961471224585808 0.0385287754141924
"413" 0.9970957938063 0.00290420619370062
"420" 0.0973731233383701 0.90262687666163
"423" 0.00326581252281536 0.996734187477185
"434" 0.976258983432829 0.0237410165671712
"435" 0.999734498771793 0.000265501228206809
"440" 0.999468751104276 0.000531248895723949
"443" 0.628018172413036 0.371981827586964
"444" 0.762430690435319 0.237569309564681
"446" 0.611507675227328 0.388492324772672
"453" 0.779322504236642 0.220677495763358
"460" 0.992280249379651 0.00771975062034933
"466" 0.483656472562918 0.516343527437082
"467" 0.864437335553204 0.135562664446796
"469" 0.771478475467374 0.228521524532626
"470" 0.267616956742216 0.732383043257784
"471" 0.767928088897778 0.232071911102222
"473" 0.781338192122538 0.218661807877462
"480" 0.995104629896059 0.00489537010394161
"488" 0.898654556313715 0.101345443686285
"489" 0.632122458127444 0.367877541872556
"490" 0.878742914965912 0.121257085034088
"492" 0.608441802939453 0.391558197060547
"493" 0.466075722361139 0.533924277638861
"494" 0.548239942894054 0.451760057105946
"495" 0.406886155053944 0.593113844946056
"496" 0.484809758396182 0.515190241603818
"497" 0.660681088539385 0.339318911460615
"498" 0.627003994173967 0.372996005826033
"499" 0.625394398844087 0.374605601155913
"501" 0.701390975756007 0.298609024243994
"526" 0.746614217449778 0.253385782550222
"542" 0.728134651016143 0.271865348983857
"548" 0.527141176741985 0.472858823258015
"551" 0.846886227596805 0.153113772403195
"552" 0.978396139338698 0.0216038606613022
"560" 0.0160856195463132 0.983914380453687
"563" 0.905137297829654 0.0948627021703456
"564" 0.773376711606804 0.226623288393196
"565" 0.959231866769573 0.0407681332304266
"575" 0.739417190386712 0.260582809613288
"577" 0.644709686945322 0.355290313054678
"578" 0.743870738096965 0.256129261903035
"580" 0.668678545308736 0.331321454691263
"581" 0.444228679580399 0.555771320419601
"587" 0.634557213958386 0.365442786041614
"588" 0.529932769409105 0.470067230590895
"590" 0.00177236739731191 0.998227632602688
"591" 0.0123819049560739 0.987618095043926
"592" 0.011466108690666 0.988533891309334
"599" 0.304608436837751 0.695391563162249
"607" 0.0119751746249421 0.988024825375058
"614" 0.681632486794891 0.318367513205109
"621" 0.839315697880898 0.160684302119102
"625" 0.601640000816754 0.398359999183246
"626" 0.261119849833628 0.738880150166372
"627" 0.788795008973343 0.211204991026657
"628" 0.949985527563585 0.0500144724364146
"630" 0.877539307381714 0.122460692618286
"634" 0.998684263908651 0.00131573609134931
"637" 0.985571245448852 0.0144287545511477
"651" 0.716271673565741 0.283728326434259
"655" 0.414657293706061 0.585342706293939
"656" 0.24103353160231 0.75896646839769
"688" 0.437569991967171 0.562430008032829
"703" 0.714195457316727 0.285804542683273
"705" 0.337241052459723 0.662758947540278
"707" 0.0242973104940822 0.975702689505918
"708" 0.0024426072109671 0.997557392789033
"711" 0.568121935886416 0.431878064113584
"717" 0.171797558463595 0.828202441536406
"724" 0.740410674667726 0.259589325332274
"726" 0.0604449366858462 0.939555063314154
"731" 0.0332291350195097 0.96677086498049
"749" 0.000388187377126852 0.999611812622873
"755" 0.0290587598549466 0.970941240145053
"757" 0.902764265350941 0.0972357346490595
"761" 0.111435225021931 0.888564774978069
"774" 0.081723683782867 0.918276316217133
"779" 0.995264992255897 0.00473500774410274
"785" 0.979178701943078 0.0208212980569222
"789" 0.18887396419717 0.81112603580283
"793" 0.0864212870618208 0.913578712938179
"796" 0.762709964847125 0.237290035152875
"804" 0.77567180770119 0.22432819229881
"823" 0.767798305731148 0.232201694268852
"838" 0.630073515216453 0.369926484783547
"846" 0.270178375398528 0.729821624601472
"847" 0.762629580466769 0.237370419533231
"850" 0.0266121080447022 0.973387891955298
"851" 0.0190407251625536 0.980959274837446
"853" 0.0861368257348136 0.913863174265186
"854" 0.0497272028458214 0.950272797154179
"863" 0.0181943368322114 0.981805663167789
"866" 0.909616861616453 0.090383138383547
"874" 0.611962365337953 0.388037634662047
"886" 0.510526879139291 0.489473120860709
"925" 0.983033180969131 0.0169668190308694
"938" 0.0947295305831788 0.905270469416821
"939" 0.0528654698262844 0.947134530173716
"947" 0.991342864966307 0.00865713503369334
"950" 0.995762144724288 0.00423785527571205
"951" 0.99700172523582 0.00299827476418005
"953" 0.990657905242795 0.00934209475720519
"957" 0.969539706399635 0.0304602936003653
"998" 0.476606002083379 0.523393997916621
"999" 0.800372106194717 0.199627893805283
"1014" 0.950763332513276 0.0492366674867242
"1015" 0.921218822552741 0.0787811774472585
"1032" 0.557100787711874 0.442899212288126
"1039" 0.398021355925898 0.601978644074102
"1047" 0.0737479999151221 0.926252000084878
"1048" 0.0340511009206444 0.965948899079356
"1049" 0.00445993860632403 0.995540061393676
"1051" 0.0245563597464166 0.975443640253583
"1054" 0.000585256425487437 0.999414743574513
"1055" 0.0917220219383258 0.908277978061674
"1057" 0.0204102437123925 0.979589756287608
"1059" 0.0285202918320807 0.971479708167919
"1075" 0.0208924350988242 0.979107564901176
"1082" 0.792072883154299 0.207927116845701
"1136" 0.0469802810604893 0.953019718939511
"1145" 0.858290738286834 0.141709261713166
"1156" 0.123932813023225 0.876067186976775
"1157" 0.0817341462534537 0.918265853746546
"1161" 0.981755133632215 0.0182448663677853
"1164" 0.996164804534373 0.00383519546562719
"1165" 0.986219991965465 0.0137800080345348
"1167" 0.998953899826539 0.00104610017346069
"1169" 0.982831777239177 0.0171682227608231
"1171" 0.933191844102797 0.0668081558972034
"1173" 0.996012136242542 0.0039878637574583
"1180" 0.0119516513615676 0.988048348638432
"1198" 0.388001269837964 0.611998730162036
"1219" 0.972065138281548 0.0279348617184525
"1232" 0.729405568889949 0.270594431110051
"1233" 0.732291525031424 0.267708474968576
"1253" 0.609643135670574 0.390356864329426
"1259" 0.942788725899224 0.057211274100776
"1260" 0.572006088154383 0.427993911845617
"1266" 0.0893674111247427 0.910632588875257
"1268" 0.526546646536167 0.473453353463833
"1269" 0.897642823761561 0.102357176238439
"1275" 0.97283732347626 0.0271626765237402
"1297" 0.869382909803743 0.130617090196257
"1303" 0.591795661764306 0.408204338235694
"1304" 0.427157188183619 0.572842811816381
"1325" 0.0204118197393241 0.979588180260676
"1343" 0.0235012691217129 0.976498730878287
"1367" 0.113936763700098 0.886063236299902
"1374" 0.73621871859979 0.26378128140021
"1416" 0.950989628539699 0.0490103714603012
"1421" 0.858707244461647 0.141292755538353
