"1" "2" "3" "4" "5"
"SRS015127.SRX020547" 0.815281883177103 0.00348984272810072 0.178132819899979 0.00299507968358481 0.000100374511232512
"SRS015127.SRX020557" 0.810167360752126 0.000135843727964246 0.189455549707814 0.000183165159770524 5.80806523251006e-05
"SRS043704.SRX020690" 0.000200751772194413 0.998035063417565 0.000929214315123043 0.000826356032094362 8.61446302341255e-06
"SRS049355.SRX020682" 0.00810628926946597 0.987365652472699 0.00091697422813503 0.00342857997651005 0.000182504053189601
"SRS042320.SRX020665" 0.000983065142508248 4.78506808168468e-05 0.000440121863786892 0.000241745588392041 0.998287216724496
"SRS024488.SRX019684" 0.312204069884145 0.571338394950585 0.0583040771669458 0.034147760548106 0.024005697450219
"SRS019556.SRX020561" 0.16281032388389 0.752144791774977 0.0801232932701923 9.52037903552637e-05 0.00482638728058503
"SRS015198.SRX020561" 0.114769481669666 0.784652718158646 0.0378708277903321 0.0462350987565179 0.016471873624838
"SRS019679.SRX020561" 0.104474702442629 0.84370841288736 0.0298344759229501 0.0214879342615795 0.000494474485481485
"SRS015139.SRX020561" 0.0507933479048084 0.876869256918853 0.0204089697150995 0.0518260042313382 0.000102421229901294
"SRS015805.SRX020562" 0.0126734545946435 0.973260726758463 0.00569802485641729 0.00576093654185106 0.0026068572486247
"SRS019552.SRX020547" 0.00953669772058695 0.97992383228706 0.0100320472774418 0.000312515129667179 0.000194907585244342
"SRS019552.SRX020529" 0.0150745790515666 0.97552827718294 0.00910240344480243 5.23709171736429e-05 0.00024236940351739
"SRS015192.SRX020529" 0.0358545256710575 0.945506261710466 0.0185283306139886 5.50628660348919e-05 5.58191384532453e-05
"SRS049891.SRX020533" 0.161049903935632 0.756784864688821 0.0820104807596027 8.28476416766148e-05 7.19029742674256e-05
"SRS065615.SRX020579" 0.0493685935134056 0.933554145890946 0.0148649523909336 0.00212431217738526 8.79960273293522e-05
"SRS053714.SRX020518" 0.0016112737903733 0.000923732422122477 0.00111763346716498 0.00221854406309319 0.994128816257246
"SRS050472.SRX020518" 0.00209799842360753 0.00678394141985374 0.000861168548467007 0.000665050179520463 0.989591841428551
"SRS023019.SRX020682" 0.242590891757055 0.700874772854929 0.0392763638423347 0.0100854253906475 0.00717254615503442
"SRS024545.SRX020682" 0.00575638756401161 0.990354726250078 4.59842230560511e-05 0.00366349428033395 0.000179407682520531
"SRS042602.SRX020690" 0.0523372722839856 0.876943350613116 0.000682866426240356 0.0700195582908701 1.69523857873343e-05
"SRS063268.SRX020548" 0.0732173223430847 0.73711654303084 0.00804721819732147 0.024321419767725 0.157297496661029
"SRS015011.SRX020535" 0.00251886908474747 0.00316308778030933 0.000140471874868301 0.745584242948655 0.24859332831142
"SRS042360.SRX021470" 0.117312681444904 0.729780351948668 0.0281353232345143 0.0379611846914932 0.0868104586804205
"SRS065711.SRX022229" 0.155865999993541 0.721255797628736 0.0190582009260916 0.0957249973406854 0.00809500411094631
"SRS044937.SRX022234" 0.130818972848931 0.629309727506537 0.203555304098044 0.0361638915701045 0.000152103976383581
"SRS021762.SRX022231" 0.00122897747871994 0.00366499744172212 0.000147402489988905 0.000122258198826212 0.994836364390743
"SRS024365.SRX019684" 0.0172587463266243 0.937217479093601 0.00927375808297481 0.0313788314609706 0.00487118503582933
"SRS024343.SRX019684" 0.983511826847202 0.000386565270925317 0.0156511495104415 0.000387705492578599 6.27528788528089e-05
"SRS020539.SRX019684" 0.999070491778029 6.29341685882825e-05 0.000739546723764852 6.42964006733874e-05 6.27309289444171e-05
"SRS020881.SRX019691" 0.997705631508814 5.50872690365326e-05 0.00212870385568652 5.56949942587994e-05 5.48823722041039e-05
"SRS020895.SRX019691" 0.267159855169281 0.00457457549120235 0.728108879771018 7.87289388036685e-05 7.79606296955451e-05
"SRS016880.SRX019692" 0.00560846070249987 0.000153593865461956 0.994131736037835 5.33450917851757e-05 5.28643024184269e-05
"SRS015031.SRX020535" 0.991370957841561 7.82696616916026e-05 0.00834421180702131 0.000132975661543799 7.35850281827597e-05
"SRS015568.SRX020535" 0.317531767630968 0.00170931349032162 0.680155618895929 0.000519403491438864 8.38964913422145e-05
"SRS016233.SRX020522" 0.950638174751528 4.1378072506329e-05 0.0488238046537573 4.27705197488543e-05 0.000453872002460112
"SRS011589.SRX020669" 0.982236895130689 0.000114675591716113 0.0167538301191071 0.000712118811955419 0.000182480346532457
"SRS063236.SRX020665" 0.990974030774996 0.000147726884986172 0.00838580044564615 0.000467610875920373 2.48310184508448e-05
"SRS043574.SRX020563" 0.999564185716855 9.9395508258024e-05 0.000297637403269527 1.85416895019065e-05 2.02396821154511e-05
"SRS015872.SRX020529" 0.991611770141237 0.00110022726408755 0.00638858726791809 0.000587558428913774 0.000311856897843165
"SRS063514.SRX020579" 0.998268911328666 3.8738444095608e-05 0.00126523553912579 0.000258721967276164 0.000168392720836405
"SRS064811.SRX020579" 0.960168785693158 4.7610482769956e-05 0.0393988930568804 5.315997040978e-05 0.000331550796781897
"SRS045871.SRX020563" 0.998804694516775 0.000159993099354242 0.000917477577144775 1.74769354136518e-05 0.000100357871312385
"SRS023003.SRX020682" 0.922602050925578 0.000211127962270659 0.0771082521905432 6.77425599552881e-05 1.08263616526208e-05
"SRS047494.SRX020687" 0.999689764057658 2.81418259821077e-05 0.000228820058254447 2.86025602114958e-05 2.46714978938781e-05
"SRS015182.SRX020558" 0.85083919298366 0.0012464466663608 0.147791696542834 6.30431594470306e-05 5.96206476981349e-05
"SRS057051.SRX022036" 0.0169921129245552 0.00032973023255331 0.98201757987831 0.00033110051404182 0.000329476450539776
"SRS048103.SRX022221" 0.112254949711043 2.41420661365012e-05 0.887668866229683 2.78798711281275e-05 2.41621220084999e-05
"SRS023316.SRX022223" 0.952674694864288 0.00056609803391109 0.0466202993233515 7.0191179704707e-05 6.87165987447982e-05
"SRS023250.SRX022229" 0.7102264787954 0.000925396492176692 0.286814197996412 0.00188328583734417 0.000150640878666926
"SRS054762.SRX022236" 0.895262296977596 0.00129472527386762 0.0983328253954997 0.00509964433480553 1.05080182312375e-05
"700014744.V35.241810" 0.673760479266049 0.000201818459965428 0.325329423678935 0.000460581628047567 0.000247696967001963
"SRS015184.SRX020558" 0.951677096525224 3.88173813293498e-05 0.0478848726399749 0.000365917543053546 3.32959104181451e-05
"SRS018555.SRX020529" 0.0364317810787719 0.867746999525505 0.022996872440267 0.0300591329645874 0.0427652139908692
"SRS055187.SRX020687" 0.00995663522327891 0.987612354743265 0.00109835877417605 0.000587555653005529 0.000745095606274523
"700014999.V35.241686" 7.32703950037405e-05 0.978041050225224 0.000703468200049465 0.019870031911324 0.00131217926839882
"700033491.V35.241795" 0.00502798414351544 0.988164211995486 0.000914257948493288 0.0057792942307534 0.000114251681752148
"SRS018068.SRX019682" 0.00590026305219448 0.000591002930802813 0.000222665335599711 0.993186566099366 9.95025820369848e-05
"SRS062847.SRX020579" 0.00012943009132911 6.65712964061309e-05 0.00103479860009747 0.998700739916621 6.84600955461765e-05
"SRS056854.SRX020684" 0.00344193318562867 0.000593207278049451 6.80085743077464e-05 0.00972315495962762 0.986173696002386
"SRS050141.SRX020688" 0.000127400145305239 4.84370438052983e-05 4.73073939464681e-05 0.999722879039135 5.39763778079998e-05
"700015415.V35.241712" 0.00515024343059181 4.63778040148677e-05 6.04142434461293e-05 0.994696507659074 4.64568628734874e-05
