"V1" "V2"
"134" 179.938911557619 -325.003654225273
"135" 344.809209800095 -288.819510860579
"136" 427.396770992737 564.659282159285
"137" 409.72501496461 543.763390355841
"138" 409.814418683658 545.746297374347
"139" 411.032315292357 548.08365192958
"140" -464.222744974387 -292.535813489122
"141" 233.557021927732 -111.913190160465
"142" 239.493606765246 -218.356617293637
"143" 246.913730759858 -468.517095557255
"144" 375.569041459186 464.698199981858
"145" 417.877046583411 -436.696706510607
"146" 410.395693924539 537.747868530057
"147" -577.776127792902 -445.030065961758
"148" -423.981570688974 -262.108514606549
"149" 152.810420192343 -113.697493464113
"150" -578.625894312658 -444.710147547738
"151" -543.186419475239 -417.847268922104
"152" 432.862311951635 569.311433195597
"153" -577.964154586146 -444.582603259794
"154" -580.403798275408 -445.23634510518
"155" -499.091455988228 -344.866557738459
"156" -227.910168015425 329.216589780151
"157" -502.688997015927 -343.651177671909
"158" 239.963714589437 -217.722954870349
"159" 243.630594906357 -216.979646182574
"160" -436.115845877857 -334.042223821176
"161" -578.203528715035 -444.260226544439
"162" -188.228611906938 -26.2812117451595
"163" 410.190053410617 544.740759327361
"164" 409.522767952798 538.715415239749
"165" -283.601338340595 366.582927009296
"166" 416.044759337309 -436.409993772406
"167" 415.303680299199 -437.14908325059
"168" -500.241769112117 -344.155629818437
"169" 408.804203463092 541.764283019255
"170" 346.011545834819 -288.344038570703
"171" 232.816601316634 -111.968285726831
"172" 260.133445712213 -219.386979925956
"173" 242.191371528472 -217.356568007363
"174" 432.672980095942 570.34885419168
"175" 409.426260785395 547.567846040881
"176" -499.544151383612 -344.321176027297
"177" 243.811227705993 -216.242053227688
"178" 239.651852732797 -218.064022326966
"179" 409.110390040541 548.151876627446
"180" -423.226942960637 408.567610654755
"181" 408.604742885347 546.635045828112
"182" -547.304440558377 -386.142137503932
"183" 432.840061624433 552.425215204475
"184" -582.219535796762 -444.359008700557
"185" 410.065299647662 544.099994605173
"186" -498.628411549765 -345.185537114581
"187" -391.919238974246 397.434596498606
"188" 345.528080103121 -288.875006573575
"189" -523.662524807534 -376.258488820328
"190" -466.162254206657 -290.516329430179
"191" -581.039581852155 -445.913600197233
"192" -662.272208409457 739.140368531095
"193" -523.087815295605 -374.788835356483
"194" 125.647940400804 -113.786270248484
"195" -663.00570377611 741.31602978008
"196" 369.304097954255 -385.031477509211
"197" -589.601128763696 -400.006901136181
"198" -580.990410943829 -445.495146491252
"199" -463.044163927532 -289.136410927555
"200" 259.972707060129 -220.715734804419
"201" -462.946752279945 -288.507321118184
"202" -524.321338776784 -375.299380404825
"203" -523.615397778025 -375.936638311532
"204" -466.179013926313 -290.942611381835
"205" 351.0130945683 -365.446764836858
"206" 153.306527519483 -113.743846732926
"207" 173.661067857746 -151.197521393387
"208" -462.348997616299 -288.530924283476
"209" 370.845896445067 -383.767937606388
"210" -452.911287656223 -254.457354956388
"211" 362.853185749236 -382.607744437532
"212" -466.019764949648 -290.256960413891
"213" -466.365763038666 -291.428699610355
"214" -462.83575189288 -289.22753324664
"215" -430.824575808151 -282.068031414657
"216" 259.986799140535 -220.137831534177
"217" -419.227749134363 405.074415925597
"218" -414.357011184444 399.305245880785
"219" -435.670362994483 -334.853607764351
"220" 425.342122805357 570.012436403838
"221" -594.369663039448 -418.338321867264
"222" 155.475387208001 -151.690358279903
"223" -393.619471995586 418.355236571034
"224" -505.494128208936 -342.640605888095
"225" 409.431387275079 543.188438988868
"226" 223.58101575469 365.871508252536
"227" -501.429920451441 -344.457457550432
"228" -548.294510761738 -318.530794308438
"229" -502.027729707393 -344.237846844159
"230" -504.387403843527 -343.446551456234
"231" 227.783725121478 350.826877116357
"232" 423.327558632707 571.515112269278
"233" 227.157467333975 351.736244242343
"234" -578.038445896109 -444.824786680712
"235" 424.842723723951 567.10125837588
"236" 430.01434915006 569.752027714566
"237" 411.499311251964 546.953090095615
"238" -145.538393837722 39.2320551038862
"239" -145.578760721032 39.1990620964143
"240" 410.366500027004 547.610311796031
"241" 424.331935490761 566.064637744194
"242" -498.752239979351 -345.741219479617
"243" -499.132938783145 -344.334704533117
"244" 392.979734274324 -300.10423164365
"245" 407.950526090023 551.471669973708
"246" -561.334901921624 -309.478820980455
"247" 426.871777046239 566.459681858007
"248" 406.214310423644 546.080499275218
"249" 408.809786757114 551.045431501953
"250" 376.715034168141 539.812677094769
"251" -98.545037486864 49.8755572966526
"252" -706.335953738976 -534.482024061455
"253" 223.06074005052 -201.394109349292
"254" 152.548957477911 -324.801912652436
"255" 427.894334999447 566.271307596725
"256" 347.692307494473 -288.834532554193
"257" 150.179300041594 -89.0756432975607
"258" -949.176738396799 -105.866349385351
"259" -422.942675661564 407.544501042635
"260" 343.691430412911 -288.588588988479
"261" 410.684775735859 547.362465544476
"262" -419.839919840206 406.761163038636
"263" 347.08326908125 -291.88553278802
"264" -543.386255025431 -413.938226191294
"265" -504.278111159517 -344.015106695326
"266" 375.968638147197 465.460594930212
"267" 409.69262445698 541.280389688428
"268" -502.10119827485 -343.442079734295
"269" 348.321205092123 -289.42449757547
"270" 430.145985825027 566.864466905798
"271" 233.755588853342 -111.521271218222
"272" 302.343631335494 -372.494651543159
"273" 507.966478179604 -88.0318878497567
"274" 233.314857843276 -111.675615337832
"275" -588.674490294722 -399.35757224903
"276" -705.780937745317 -535.192559357051
"277" 415.805395356222 -437.495356484225
"278" -501.800860591074 -344.637858747114
"279" -423.57089319161 408.177794123839
"280" -595.627501720335 -417.005889472049
"281" 258.807750373688 -219.781324889586
"282" 473.269680263668 580.941659138341
"283" 428.618197385322 567.025293954167
"284" 428.012008234171 564.852051474933
"285" -421.668665778971 409.520669140181
"286" 260.448783354015 -218.944707200243
"287" -524.408754367903 -381.026010785724
"288" -464.694434537102 -290.941163344563
"289" -580.923718749801 -446.317517419938
"290" -443.169386387275 -398.752432430594
"291" -464.815258147631 -291.365365584081
"292" 302.890944939211 -371.922537440731
"293" 486.671488201784 608.925676286098
"294" 227.336726266702 351.486967668211
"295" -462.287825510319 -288.917223340405
"296" 259.404151710586 -220.303609831548
"297" 451.117398483278 -411.827292547533
"298" -423.229262025812 405.84130713089
"299" 419.850938319146 539.564972235357
"300" -421.07638048937 405.668008423148
"301" -420.493170243893 405.852926112915
"302" 260.291947956361 -219.707012558019
"303" 260.215459154597 -219.727762309699
"304" 409.847998281866 539.073384733244
"305" 410.136688098632 540.40515649299
"306" 485.814503672096 609.359388394108
"307" 259.945076629377 -220.657993151243
"308" 261.067012282518 -220.44689701534
"309" 241.831146198999 -218.423690363909
"310" 429.141518364626 567.304983757488
"311" 410.465291518058 538.157967381849
"312" 371.603519353754 -335.128285197604
"313" -596.398652720188 -380.054253181444
"314" -19.5940009042139 41.7191220693398
"315" -580.837237285682 -443.454025928552
"316" 428.070951865869 566.662161879064
"317" 425.196307681862 567.49095102598
"318" 153.877911537743 718.645476345616
"319" -421.79998069213 408.877001234895
"320" -423.607889136438 408.296289726048
"321" -501.224651221009 -342.503445516268
"322" 425.809269218197 568.42409910868
"323" -419.687246161295 405.004591227668
"324" 425.283708640742 567.802908929748
"325" -543.495658538051 -415.890270869497
"326" -577.25032276049 -443.994054964966
"327" 426.170105451283 570.246415722251
"328" -561.804573217206 -309.787200984964
"329" 153.064698594626 -113.738007738104
"330" -462.448687451899 -289.049588440721
"331" -582.139477530727 -443.864152163275
"332" -503.958745802247 -344.704140535205
"333" -500.30782686432 -344.629395015841
"334" -433.567532370046 -333.41059083844
"335" -543.224314454679 -414.204052906938
"336" -543.972241832684 -414.928727018614
"337" -542.242047239517 -416.630305822659
"338" -595.16451891952 -423.498984917517
"339" -543.709348469381 -414.375215380966
"340" 243.018154948344 -217.067395979923
"341" -537.118505409146 -412.421301718051
"342" 524.173815705501 -88.175310500756
"343" -465.774091512789 -289.631937113752
"344" -542.858710838366 -416.611303242551
"345" -420.020493859323 406.090946834735
"346" 173.764244639469 -151.354275993824
"347" -227.824047072856 328.33772163917
"348" 345.317377181616 -288.738639091622
"349" 345.106303804196 -288.367028814293
"350" 173.99359615711 -151.47828190193
"351" -250.782488213071 13.7472557795046
"352" -704.519636589644 -536.80845080293
"353" -504.800426389537 -343.170617128554
"354" 348.784778795629 -289.134481839094
"355" 330.021917846469 -264.499713425409
"356" 345.578648295538 -288.687747050166
"357" 346.745209739815 -289.03310705312
"358" 223.601144087975 -201.399300800829
"359" 427.488422426527 566.737504787575
"360" -419.110190272824 405.196300801619
"361" -505.907422348574 -343.930783199366
"362" -272.810728734701 13.9245569537657
"363" 490.905488924977 -434.465290620335
"364" -577.995206885021 -445.945696472225
"365" -333.553606623583 398.853871300597
"366" -422.825417613943 406.673739394284
"367" 302.850299184166 -371.605548545263
"368" -513.559368725334 -365.289634476105
"369" -588.839633157323 -399.988897228712
"370" 421.208840785511 519.809162019181
"371" -580.328618958364 -446.037879516451
"372" -501.177482661189 -342.415631684256
"373" -434.244412502773 -333.311806038792
"374" 223.890981827255 -201.816469338076
"375" 486.4275009222 608.811018626628
"376" 486.04058587621 608.494231479293
"377" 429.502021784831 570.129090092262
"378" -505.777562951562 -339.460442662446
"379" -547.804911085012 -318.538085651256
"380" 346.133415015593 -287.257942301759
"381" -326.729261198413 384.023998940025
"382" -580.079088706885 -444.627799049666
"383" 302.796369404457 -371.830563586575
"384" 238.972608404179 -217.809889001586
"385" 173.565690894105 -151.275072642736
"386" 427.57169320535 566.854823645099
"387" 405.840274775359 558.85761826842
"388" -422.186301661655 406.95578304292
"389" -453.483526226299 -385.172202655148
"390" 411.809323829467 547.413551513785
"391" 323.379827639079 -282.154862952542
"392" -500.013309028968 -343.649516475307
"393" 417.931514488704 -439.334097099377
"394" 260.599908320893 -220.588698950707
"395" 418.606205735878 -437.356855545183
"396" 248.068070066644 -436.368113919956
"397" -543.044334267176 -412.33317592597
"398" -152.189430347132 -8.73295008777221
"399" -501.033413388069 -344.507808970341
"400" -498.727979253205 -343.048605166176
"401" 241.232252719644 -271.904806616831
"402" -75.9008354911808 90.480319985737
"403" 286.576752790349 -228.423521020271
"404" -503.852860021375 -344.220653174706
"405" -370.772279624545 390.88358369466
"406" -498.865762736139 -345.226704701714
"407" -419.245380154556 404.975625243753
"408" -502.951620664306 -343.612631537417
"409" 410.704364132797 538.031970565397
"410" -576.720425787153 -444.971787733152
"411" 425.199218494865 568.023669334791
"412" -505.462724621197 -343.044211023779
"413" -502.29258091329 -344.61540733926
"414" 345.107980726143 -288.881167738404
"415" -423.026626087012 405.90811609107
"416" -543.14274516761 -414.146261657192
"417" 424.331943005341 571.36769699431
"418" -500.89033442093 -342.430243168885
"419" -500.357813417562 -342.912744683429
"420" -498.875738817963 -345.380616974695
"421" -501.456190027791 -343.949118565777
"422" -499.273085627941 -344.014492234617
"423" 243.299328165825 -216.831329899301
"424" 426.569879371626 569.452883074599
"425" 431.939141901018 568.132794517155
"426" 408.806155781583 548.236571596286
"427" 450.130340050477 -412.584954562998
"428" 429.665139585547 566.61429096861
"429" -662.686643459201 740.401285975843
"430" 428.988222782751 570.740116451079
"431" -581.611404481959 -443.954326498302
"432" 227.767829351829 350.795511168626
"433" -423.166791405782 408.957368847946
"434" -423.462322211447 408.044607830328
"435" 258.972336552005 -220.199684802336
"436" 243.482200350648 -189.347802521069
"437" 424.426812821897 570.419635249186
"438" -419.215846248128 405.601390982897
"439" -463.777566180001 -290.821321645541
"440" -464.620148416394 -291.044118106134
"441" 426.692216612651 570.675580270986
"442" -543.608577227201 -435.738501429632
"443" -500.463342822064 -343.254217107611
"444" 345.426157206407 -288.514245012128
"445" -435.561115536995 -334.703187805652
"446" -505.214885067908 -343.585059846651
"447" 553.439377170294 -159.922532699561
"448" 338.850469037002 -279.421564401156
"449" -217.959904639579 187.390202253204
"450" 349.090302733281 -289.308589298435
"451" 343.787404682649 -288.18402729806
"452" 343.348921981984 -288.614704433718
"453" 343.418900386976 -287.967583913249
"454" 348.682950748297 -289.067222735184
"455" 490.076569670108 491.31414298328
"456" -504.86654978995 -344.705522408599
"457" -436.294932938109 -334.864554008641
"458" 223.10307054037 -201.896885651197
"459" 426.537212335713 568.463835655281
"460" 194.780760854403 425.756268686104
"461" 240.658049540697 -219.013181006607
"462" 409.224059259936 548.879637433886
"463" -498.2029648127 -345.099263835813
"464" 424.075388307193 565.922218411053
"465" -521.528274348252 -375.560099052302
"466" 451.24777124645 -412.418213085506
"467" 432.174481199909 569.267098323685
"468" 425.051879536046 571.511418054861
"469" 433.032143621214 568.965711534903
"470" 426.533831639287 570.074925855871
"471" 302.340846497529 -372.22285913068
"472" 423.620510908846 627.457732482904
"473" 414.175763313309 564.869916754982
"474" -543.611789428611 -415.099806236314
"475" 422.935495658713 595.075265843815
"476" 408.812843376125 548.546147832527
"477" 432.554917187874 569.329841230998
"478" 424.577041935329 570.941332927664
"479" 427.74393428455 570.370773931293
"480" 450.942192383081 -413.648961147118
"481" 450.816753849065 -413.134196571382
"482" 425.112287280748 571.688119901625
"483" 424.788028981755 571.235979468088
"484" 423.455003809495 570.75789847849
"485" 405.566504563188 568.457165305966
"486" 450.319212204693 -413.816443189265
"487" -543.731689883335 -414.656018304859
"488" -542.838177572297 -413.483577038799
"489" 425.87806922127 568.623849142299
"490" 423.98261701114 571.581364642638
"491" 440.836447323235 560.959854983276
"492" 427.761719035874 567.025306704765
"493" 450.874719235699 -412.841618404081
"494" 408.677883621603 548.469156323325
"495" -543.149973578452 -415.112924186649
"496" 450.732854931188 -413.5318827563
"497" 332.821007145495 547.207324820553
"498" 302.918266708414 -372.370009019058
"499" 428.241188698579 564.885044240272
"500" 408.963012744221 547.468413759149
"501" -543.038574736677 -414.299475694272
"502" -543.148678099583 -415.512432834281
"503" 424.641297539448 570.990953231685
"504" 428.292806161699 565.002334811507
"505" 428.347141257162 565.411562585695
"506" 417.770349383081 -437.486842636344
"507" 415.296842785684 -436.664566450962
"508" 416.18457314265 -436.635950242091
"509" 233.787327549896 -111.959708512508
"510" 302.835600472497 -372.716345367447
"511" -578.209545383547 -445.646040810171
"512" -582.079758660114 -443.935007995368
"513" 427.912359848775 565.862827247503
"514" 428.000557466082 567.565037339232
"515" -467.785521519307 -330.073177887641
"516" 287.527078352402 -228.731153384091
"517" 411.090014374824 546.963662248762
"518" 389.986710214747 522.432219590339
"519" -610.728979835831 -380.546855754746
"520" 423.494169870485 566.728346949194
"521" 227.648365916433 350.923838634214
"522" 426.90212112486 570.877473781418
"523" 449.247180912867 -414.786656912499
"524" 428.739636864255 569.918199623338
"525" 425.753042900675 567.746930706754
"526" 428.33703008913 570.5596193868
"527" 431.565710913529 569.141694342082
"528" 424.499621657568 566.117417381477
"529" -414.67522662755 -327.668052176042
"530" 260.66342576245 -219.283800653272
"531" 243.752251441156 -216.233048923302
"532" 358.960635595372 629.239555685495
"533" 241.686409666442 -216.67689533132
"534" 227.990841057994 351.048027682746
"535" 424.968633515342 568.513747587268
"536" 423.894245112992 570.970009908297
"537" 428.720469811188 570.135934990636
"538" 409.990714008194 548.227078712172
"539" 410.46469396876 537.977468036146
"540" 409.409014241418 547.659759378969
"541" 407.416876214307 553.121891896681
"542" 227.26695690645 351.420286093342
"543" 487.211987059038 608.102271769895
"544" 153.769460836554 733.780036639826
"545" 242.255705423197 -216.773551263891
"546" 431.284772479253 568.479972848698
"547" 431.325466617469 566.95629574874
"548" -392.011319809721 396.288341827379
"549" -542.738399088544 -413.43832767052
"550" 240.743338982074 -219.335932620948
"551" 450.196850593468 -412.715773722203
"552" -436.215475891465 -334.126924367626
"553" 425.302302713224 569.219182714555
"554" -577.145769385186 -444.433783571326
"555" -579.10248428526 -443.695508899183
"556" -542.763158835015 -417.196012947125
"557" 258.925374567486 -220.359265575269
"558" 259.556022243118 -220.375745416942
"559" -705.544952799235 -532.967488395771
"560" 430.494565922221 569.411758089677
"561" -577.800434723148 -445.035504613339
"562" 451.001599298615 -414.084158885451
"563" 302.418493431738 -372.369043676861
"564" -579.111546416688 -448.064980113247
"565" 450.333277360366 -412.70875259175
"566" 429.434828108013 570.291559429041
"567" 430.750534986483 570.001959662084
"568" -543.238236484729 -413.881792593458
"569" 485.397725276075 585.146637722541
"570" 359.757484820316 621.729184659371
"571" -542.8257807755 -413.398114137277
"572" 430.637749374197 570.461774611305
"573" -586.191400396241 -419.826376073811
"574" -536.3593534376 -380.864538264854
"575" 410.111213623837 541.842141847856
"576" -434.009651925396 -332.775536707463
"577" 364.385579957294 544.947043390319
"578" -436.519080795761 -335.384611642956
"579" 217.331260923156 361.326388565603
"580" -434.130564699303 -333.234541926606
"581" 423.833464074704 571.20018101656
"582" 389.495782767766 522.232888696701
"583" 407.834793685141 552.273785348517
"584" 428.964830963507 549.691138315408
"585" 423.955012080707 571.467735554387
"586" -498.986083372306 -344.720591908991
"587" 409.473794026986 540.700743893249
"588" -435.922964108344 -334.193394041918
"589" 239.386301091485 -218.21884813494
"590" -580.139791533055 -445.730005263296
"591" -581.01742339809 -445.079122328429
"592" -578.416581445641 -445.857245251253
"593" 427.348933913688 565.006944247325
"594" -542.298192628249 -413.101931157007
"595" -578.188143151236 -443.889674131842
"596" 432.040602640628 570.300056954979
"597" 410.430666409166 544.615918063309
"598" 424.462000463596 571.08317655064
"599" 423.88610554923 571.263543424109
"600" 431.719330723683 569.828999869943
"601" 429.668945457958 569.468254238075
"602" -421.251851260484 405.645436135351
"603" 418.52546951913 -436.237957871714
"604" -465.482196088182 -334.520734878309
"605" 428.316656896248 569.884163721346
"606" 431.500133821974 570.223379165092
"607" 450.213027356179 -413.335721930904
"608" 424.069576392962 567.075211740256
"609" -537.513533751607 -384.119236371
"610" 408.386517769313 550.756452216996
"611" -544.613255051788 -414.327197467056
"612" 450.006069939156 -412.445282303099
"613" -435.087655300937 -334.470298560733
"614" 450.996366743039 -413.229810804271
"615" 167.824037163404 -205.44040061478
"616" 456.973880513575 -410.552902946979
"617" 429.879939752245 567.028380218228
"618" 429.304951795701 566.443398402375
"619" 285.910476933249 -228.55921830527
"620" 243.218183973768 -216.558980197021
"621" -543.250890367201 -416.176726078472
"622" 346.179717912998 -290.644989761563
"623" -543.652039580325 -414.026217100603
"624" -543.601070501484 -413.489503065624
"625" 451.041562489593 -412.829099439483
"626" -434.967165604602 -334.356006611242
"627" 428.955516072267 565.195369324223
"628" 451.155753849786 -412.99547423828
"629" 490.949044759804 -433.823431825898
"630" 163.768080858374 -244.153491343025
"631" 248.080156537605 -234.085915306083
"632" -511.820286823092 -430.849266656493
"633" 449.810319097129 -413.892176168716
"634" 242.799420923206 -217.049543793781
"635" -544.596863438001 -413.309716721094
"636" 429.957248066141 566.173976079708
"637" -218.060150212147 187.394061483388
"638" 258.714416550838 -224.316956212612
"639" 260.620530421521 -218.95526161942
"640" 240.655625625197 -219.287190534593
"641" 239.55468552738 -217.19156626259
"642" 236.198922168493 -199.149915064419
"643" 486.884142076438 609.143323830474
"644" 240.855873848454 -218.654322746956
"645" 259.40454435832 -220.309146008247
"646" 259.390652560809 -220.048301561242
"647" -706.505928436 -533.967396095834
"648" 240.785664565426 -218.806704353538
"649" -433.907122941255 -332.734426792697
"650" 486.466403611044 607.984488213527
"651" 242.592168300474 -216.07867088248
"652" 259.354659601372 -220.271988671589
"653" -581.522551925831 -444.493580486013
"654" 486.878530347151 608.317414726528
"655" 257.41518270282 -229.997615158694
"656" 260.621850625594 -218.935114169189
"657" 240.713693431868 -219.51168612555
"658" 302.706025457377 -372.721586491265
"659" 428.969545867986 565.148661945109
"660" 258.715052170562 -219.728490711098
"661" 233.299541720721 -169.574054939542
"662" -581.829134889845 -443.358030255888
"663" -580.298709717248 -445.533563533173
"664" -580.177426672133 -446.221188990846
"665" -599.859072988641 -471.118860759054
"666" 430.297182487177 566.451331674575
"667" -705.100012841313 -535.806439948374
"668" 194.994191941586 424.943129936915
"669" -579.432259547312 -444.898611457169
"670" 426.429421802978 569.406180274003
"671" -579.050162997821 -444.697074591443
"672" 425.613676047293 571.123923522492
"673" 347.109815705133 -292.155640368571
"674" 241.965110010777 -217.840980346247
"675" 254.126493588365 -290.679591272892
"676" -581.260964150917 -443.849382610812
"677" 224.497180107795 -219.405569162577
"678" -543.364167796628 -414.387896869623
"679" 428.49903662198 567.10872606677
"680" -580.909722458311 -443.925605940749
"681" 138.324163394369 -87.9581645958506
"682" 138.189386752678 -87.5448349501895
"683" 137.589036374251 -88.0547121875601
"684" 138.1748049501 -87.8248871616425
"685" 118.080617968964 -85.3268117713618
"686" 21.1748536548538 20.8022332880648
"687" 151.92375914627 -97.495676703504
"688" 137.867154633249 -87.3621309935521
"689" 140.442776655168 -76.3300676189827
"690" 451.035107336576 -412.398896239282
"691" 152.476542875678 -324.806124150241
"692" -543.686797420511 -413.381401951667
"693" 425.358731610479 568.525592255827
"694" 227.962722329806 350.800316221403
"695" 287.209537105198 -228.44841537338
"696" -435.304282390956 -334.420137733568
"697" 260.833682242729 -219.1319501534
"698" -582.084524813465 -443.671447002605
"699" 430.898683677744 569.099827534059
"700" 427.251427085204 566.852449840228
"701" 371.581302735524 -335.283194577874
"702" -435.228642210789 -335.030426526141
"703" 240.625613011648 -219.171363380161
"704" -580.71120042691 -445.693270697462
"705" 155.109825461077 -151.865625945971
"706" 452.368659492852 -412.196922656322
"707" 424.673350301144 567.641007439373
"708" 79.4091071148275 -146.517554448272
"709" -580.004319316345 -445.801410658743
"710" 452.047723982066 -411.897645000985
"711" 486.835614991321 -408.016441792831
"712" 428.992474442411 569.981118617107
"713" 431.25559896483 569.956855965202
"714" 429.342489832424 570.835576957807
"715" 259.714607875297 -220.074970050432
"716" 426.451290527454 570.65515088188
"717" -576.760740015167 -443.200422646688
"718" -31.4601085478414 52.7993719137641
"719" -577.906362644825 -445.12743117716
"720" 221.376848463525 317.90898047211
"721" -543.400079048571 -416.280648538759
"722" -543.336392439487 -413.52754386732
"723" 449.11321281866 -415.055736977349
"724" 279.519819069786 -215.452188450807
"725" 173.908327476854 -151.319263902538
"726" 448.511794065684 -416.534001861031
"727" -542.939251795223 -416.49497414035
"728" -543.6092460729 -418.679989254334
"729" -391.338973109641 398.26280829297
"730" -582.292282338018 -443.808942070544
"731" 423.786363077603 566.32015653502
"732" 242.466611975712 -215.302979706704
"733" -576.520216754509 -444.166517049485
"734" 199.380990064736 -246.794490883088
"735" 486.149295076896 609.688462700315
"736" -188.255730051625 -26.099810212863
"737" -580.833923689465 -443.854500945348
"738" 425.789617402656 569.14179003863
"739" 486.278976478777 608.380096121812
"740" 486.274343138964 608.714190451997
"741" 398.887334992986 566.02616653374
"742" -581.970094801427 -443.897345212991
"743" 241.93402854336 -217.447288867771
"744" 410.384421584998 537.729712065375
"745" 138.07022759395 -87.6540903213111
"746" 287.516739345919 -228.683195756657
"747" 376.121262396493 465.504411335095
"748" 155.084172253634 -151.836374982371
"749" 487.45582673855 609.229645422778
"750" 155.218637270979 -151.912529385454
