"1" "2" "3" "4" "5" "6" "7"
"100361" 2.29602188997515e-10 0.00399315250433075 6.58523422545183e-10 7.44557848337119e-05 6.75708528773541e-05 0.000696101027861917 4.24248891102024e-06
"100887" 0.000240579474121697 0.00719495207233124 4.4561291839023e-06 2.28717998024e-06 1.69488749934544e-05 0.00107547073477153 9.73974849245343e-10
"102029" 0.000298927336021567 0.00859025389735652 0.00105201840327931 1.05042533381639e-08 3.56792374057886e-07 0.000487769490849495 0.000146643175866956
"102173" 0.0033099532555134 0.0026356873821887 3.00366379462868e-05 2.86051434859079e-10 6.64945354795144e-10 8.88094917104426e-10 1.48141167186463e-09
"102282" 1.97696380801977e-10 5.06749176850965e-10 0.00434349290780422 0.000101542994759973 3.85372811363696e-06 6.9728030081782e-10 7.52884226102056e-10
"102350" 0.00108870412886262 6.31743061241384e-05 6.33676256005352e-05 2.82845072611534e-10 7.32016473467708e-10 1.8076373177197e-09 2.98975507728762e-09
"102370" 0.000347400830175698 0.00226080539735779 0.00121225366036536 1.31787624377852e-09 5.99785801846997e-10 0.00150792321636443 2.04184765062075e-09
"102371" 0.00296060502846099 0.00305272648476692 2.38554978116357e-06 3.90321582640862e-07 5.8831587528532e-10 7.76411300436979e-10 8.70698287967506e-10
"102397" 2.29778322411058e-05 2.94936131165147e-09 0.00755205691659574 0.000594267621207646 0.00422014227662373 8.0187124915299e-06 1.39160017220727e-09
"102445" 0.000388177609815305 0.00864677127285864 4.91605365449425e-10 3.05518699736577e-10 5.80025499283421e-10 1.29972891548747e-09 9.43678278417345e-10
"102466" 0.00208326353958059 5.02331187949399e-08 0.00285270912955336 0.000330906765933191 0.000184361564907109 9.05881802724154e-10 1.96375985745799e-09
"102503" 0.00294182923569889 0.00399352859725331 0.000412979145133481 5.58785531314747e-10 5.75645355800556e-10 7.27303306331173e-10 4.21281200549428e-06
"200069" 2.80207301601972e-10 0.0163682507994083 0.000247121399886093 0.00122710325738019 6.22937237257247e-10 3.24976816637917e-09 8.76914460226265e-10
"200108" 0.000367626657602354 0.000609703536668789 0.00341724618972652 4.76964665953781e-10 9.57989946928645e-10 0.00375642549096818 0.0259033562355332
"200174" 0.00060740604233778 0.00941458433702422 6.5361598027995e-10 6.95668587104999e-05 2.38179203209038e-05 0.00038475326492508 4.56338470068415e-06
"200195" 4.23527322189192e-05 0.00565743214145814 4.80024093425904e-10 0.000125243755632348 6.01093456187847e-10 6.8392813548143e-10 1.5981032904043e-05
"200246" 2.17125797623231e-10 8.51163213504501e-10 0.000213538634681742 4.67796175280171e-05 0.0109026805820551 7.61696771094473e-05 0.000299625658113948
"200291" 1.98663635611193e-10 4.95191183901558e-10 0.00046955648841996 0.00219366677688573 0.000814659538415454 4.49870074161249e-05 4.38992442311423e-05
"200293" 0.00012397343583608 5.08141915227071e-10 0.00299856690218645 0.000227940409785138 0.00391387997263078 1.6573963358531e-07 0.000482850800812698
"200305" 0.00221939717731583 4.49656539745814e-10 4.06480355060826e-05 0.000478945680227836 8.64615828486877e-06 7.46155216500442e-10 9.79073758451549e-10
"200311" 0.00205955890581276 9.16159018610103e-05 0.000346000070694082 0.000187844811271105 0.000213178030338919 0.000953142434474507 2.63273353868387e-05
"200314" 1.95675693888144e-10 4.41624866240637e-10 4.63465430047664e-10 0.00921143536194232 3.38003595460999e-06 6.20635068528703e-06 0.000182961261658757
"200325" 1.95592124057389e-10 4.32033366382998e-10 9.86686386216257e-10 0.0074342428739529 0.000126882908816572 6.31461854836366e-10 7.97425628754695e-10
"200329" 0.000248261985963199 4.56907092328473e-10 0.00843705692158331 9.76740984525731e-05 0.000709086847326995 8.74176641552353e-10 0.0026486522990422
"200366" 2.12214697779636e-10 0.00307049472672434 0.0024314053525137 2.65656057075242e-07 2.34102591756286e-09 0.000332113359905107 0.000930218720278656
"200369" 1.95447899551092e-10 4.31190468620859e-10 4.12875198581572e-09 0.00620889978118143 0.00228672389196791 6.39755598500114e-10 7.49945441402263e-10
"200390" 0.000285783258168252 6.03500761258372e-10 4.36912922884445e-05 0.000935380744689013 0.00216971382957318 6.4041197724118e-05 0.000364871315778993
"200392" 0.00212750962130863 5.11315405833796e-10 5.26587468735117e-10 0.000375364530281824 0.0148807130258302 2.85778013117847e-07 5.98834489806252e-06
"400562" 0.000693361487732805 1.38503971061845e-09 4.72369198342293e-10 0.00011118139641685 0.00131470502063972 0.00719973609826383 9.33647317739795e-10
"400628" 0.00021018459196912 0.000668630836956015 0.00100608417639258 0.00142103387448844 3.71344159293547e-05 0.00426418670059003 1.07234712718275e-09
"401005" 0.0020357589203413 0.0037804664041373 5.01245722296919e-10 0.00165241437913767 5.8221535247359e-10 5.43692070939106e-05 7.79172035430334e-10
"401009" 4.6847988168442e-05 0.00746772231625347 9.3236068712334e-10 4.94077496168555e-05 1.837116941199e-09 4.21700620987649e-05 1.15297333577288e-09
"401010" 0.00105252302536216 0.000202825953341091 0.00371314292748259 0.000884410631037311 1.36539142847431e-05 1.67471968603318e-05 8.09943102314064e-10
"401013" 2.25686290741198e-10 1.18379008522547e-09 0.00162878815035644 0.000272689099130728 0.00852477911852737 9.43165961160231e-06 0.000121460120239857
"401063" 2.37607140555042e-06 1.47902470692618e-06 0.000168665327569921 0.0029350898852131 1.46725453593297e-05 1.76844198739486e-05 1.58085317169278e-09
"401113" 5.42575508513556e-09 0.00192879636658323 0.000287435651848413 0.00233154887669813 2.11520035513739e-05 1.78514732583907e-05 6.71102206510187e-06
"401122" 0.00111013501727252 0.0027189098395286 9.16831230928876e-10 0.000151427557983849 6.61844396654694e-10 0.00051370061914536 1.01702513023353e-09
"401126" 0.00450837763145253 1.04170233919883e-09 2.6293737808004e-05 3.2549048464614e-05 0.000121046712578469 1.2484109437511e-09 1.23590968193611e-09
"401233" 0.00343013153709459 0.00105656349615135 2.92438995232367e-06 1.99908684092534e-05 1.73337884508141e-09 2.93832871465331e-09 8.84103285828246e-10
"401513" 0.000170050325938231 1.53564880153996e-09 0.00252949093171451 0.00136133507736103 6.5468608190638e-10 0.000372334944562799 0.000109909230801437
"401577" 1.95382986173019e-10 4.29468320581659e-10 9.49269088136793e-10 0.00309550196639749 6.1299403883928e-10 6.32080994370851e-10 7.33368027132218e-10
"401592" 0.00511905279213582 0.00142504963396294 4.83691501541233e-10 3.66925954041095e-10 1.02310864827147e-05 7.99154562576873e-10 7.77842014999208e-10
"401601" 0.0066453946125123 0.000288994500129568 3.58654386432875e-06 2.82126908311646e-10 7.05428361009735e-10 9.82613033580032e-10 7.78807638575343e-10
"401603" 0.00306334222568877 0.000285190697358802 7.13381466119193e-10 2.86574242512917e-06 0.000134859542467638 6.82309210513149e-10 8.16215177051564e-10
"401658" 0.000441353130768739 0.00107291377844248 0.000234684533954977 0.00306370289532236 2.61422602629911e-05 7.08070486115489e-10 8.28717613908823e-10
"401682" 2.06625213612269e-10 0.000306339013779399 0.003228722327814 3.44016001160794e-05 0.000975832050550654 0.0116931868360514 8.93545637409135e-10
"401693" 1.95581714427522e-10 4.77558959380926e-10 6.98646254826843e-05 0.00192771237357981 1.0090713202738e-09 6.42385992948169e-10 7.44212412787995e-10
"401705" 0.00375302379380805 0.00329853440009449 7.42317128817951e-10 1.28650396483982e-05 7.47594865957571e-10 7.62292797805412e-10 8.26848876295983e-10
"401754" 9.77890031879095e-05 0.00498084744420127 5.76800306444414e-06 0.00552468113202476 2.15692389073335e-09 8.4474458373536e-06 8.38645871731249e-10
"401757" 0.00440100722933183 0.00330526469054891 1.29385738132347e-09 0.000229670310743901 4.27607534533374e-05 3.27638017353755e-09 4.91679339214484e-06
"600112" 2.03032720315072e-10 4.38461391644387e-10 0.00347727259169223 0.000113504910760235 7.64120398287736e-10 6.52289271692855e-10 7.60906958572562e-10
"600216" 1.99057989934237e-10 5.73706285273575e-10 0.00909025172769647 1.89611292699953e-05 0.000333506974429136 6.44114109618021e-10 7.41076025457165e-10
"600656" 2.72382392110895e-10 0.00214062186103786 0.000549874088915836 0.000451669879816417 1.14557735721836e-09 0.000153959866965964 2.08325623298894e-05
"600683" 2.37906479504878e-10 4.7010915753851e-10 0.0156343408770101 0.00258586993044302 0.00347989825522809 0.00113017232694112 9.50724520254503e-10
"600690" 1.95565973360392e-10 4.33322976705059e-10 0.0107276604503238 1.20774604322743e-09 1.70764607364461e-05 6.30977551078734e-10 7.40292059016319e-10
"600710" 8.27364954967717e-05 0.0137655277843895 4.7847048992261e-05 0.00280845082505307 6.05020801205887e-10 0.00019189432007486 1.6905279107233e-09
"600987" 2.048833324981e-10 1.34889139154429e-09 0.00723937182489145 9.55475952808596e-05 6.56443088166612e-10 2.62922693185772e-09 7.96759174644953e-10
"602062" 1.95404125897458e-10 4.31077457279898e-10 5.56961209945608e-10 6.26142962123841e-05 0.00694489037847394 6.98344345539266e-10 0.00215130413381927
"602129" 1.49509350235945e-05 1.0225531033193e-06 6.06602712754576e-10 0.00537049714481632 1.66091846855775e-09 7.49799648518216e-10 7.76740835741786e-10
"602175" 5.23017918197408e-05 1.02990343244209e-05 0.00122980675923153 0.00143019867076312 0.000858119193155463 0.0003426459451321 1.73081445959307e-05
"100291" 9.97377792048258e-05 0.00810665356220419 0.000463055810265356 4.30325235683138e-06 1.05427927225159e-09 7.66073532078685e-05 8.69515215439779e-10
"100292" 0.00268889719728811 0.00106740077702672 1.03613144323918e-05 2.97729498129003e-10 3.23227040980673e-06 7.41320460838341e-10 7.93472059374821e-10
"100294" 0.00410847004115489 0.00119916675795393 2.83038666606184e-09 2.80046280118574e-05 1.15008084223927e-05 7.75792028466806e-10 3.81269258744372e-09
"100303" 0.0014455278198461 0.00236642719514807 4.0317686194803e-05 1.24430446312143e-05 5.7245009916089e-06 8.03541322045943e-10 1.03797774898174e-05
"100356" 2.9704194927548e-10 0.000613500479473411 7.16243785126895e-05 0.000127753640192458 9.04697859416667e-05 0.0123539912377239 9.20849061552468e-06
"100365" 0.00174320688785608 0.0026235432251886 1.342766418168e-06 4.02929669835962e-05 5.89073264442015e-10 0.0103972773723649 0.0007493761714929
"100489" 0.00113569613757705 0.000785765297590542 0.00785973071305846 0.000200847564612535 0.000297636496949187 0.00706293983017611 7.77742675017736e-06
"100545" 0.00201410425129076 0.000103084237551518 9.98433798546563e-10 6.38841929091417e-06 0.00488205397802835 1.05048130532715e-09 0.00882407529374341
"100562" 0.00182229509088095 4.8854164427547e-10 2.40114030026402e-09 0.00117927638117738 1.32387613009716e-05 6.4509317364687e-06 0.00298727284039472
"100567" 7.53399256830173e-07 4.5960161992603e-10 6.25622437012141e-10 0.00480864204270766 6.04257781289316e-10 4.58069458805059e-06 1.07164553546235e-09
"102025" 3.46487140393427e-10 1.87832425186994e-09 0.00106697110740903 0.00301061286708923 1.26690958518649e-09 7.54828646151385e-10 0.0200016173524051
"102033" 0.00157246230070751 0.00404637350977103 0.00013162230277634 1.08725976922849e-05 8.94931011130387e-05 0.000195315037075781 0.00101157824538064
"102037" 0.0054203517382536 2.44425860339646e-09 8.83788568209887e-05 3.1148285721233e-06 2.81423609881866e-05 1.36155770891751e-09 0.00543163491421532
"102225" 0.00309701734599685 0.000143967383753905 8.45165334836985e-10 4.81997212017621e-06 9.11960964310744e-06 1.11374360858537e-09 9.86975463971527e-10
"102238" 0.00167731487107128 0.000767279314118845 4.67517371123489e-10 2.74961929048774e-10 5.65224908605147e-10 2.09689060390457e-05 8.27829371968486e-10
"102243" 0.00131622866476063 0.000300510441739618 4.49599977634779e-10 3.78320926360768e-06 5.79461962823733e-10 2.77930076423234e-09 8.30793058499265e-10
"102271" 0.00299642970110832 0.000219402301481658 7.96723492652308e-05 4.12242749534148e-06 6.16957279408362e-05 6.25253865696595e-05 3.60139355030909e-09
"102314" 0.00249207520723842 0.000168565393832534 3.50315766243304e-05 2.3880040519031e-06 4.20485796016167e-05 4.18041528312211e-06 9.33133545372066e-10
"102318" 0.0013417111862511 5.62753597800779e-05 1.22605101186709e-09 1.60414753135579e-05 7.1671545684601e-10 5.69140261403873e-05 0.00321032969027182
"102323" 0.00259058511393465 0.000198722093007329 4.6273851758099e-05 4.12737521478003e-06 2.61737757833043e-05 4.33694927199004e-09 1.46088464318646e-09
"102331" 0.00233351071540057 0.000919147120356433 1.24467154176335e-09 8.26456592852097e-06 7.31168206334109e-06 1.3380266564177e-05 8.96857639924656e-10
"102332" 2.10759932429748e-10 5.24736385222677e-10 6.99607631608852e-10 0.00012904099992068 0.000146995711606462 0.00830180037813588 5.50194411955233e-05
"102361" 0.00456460214713107 0.00132383984046701 6.12147372433462e-10 1.8926355085608e-05 0.000229483510576122 0.000279890440184756 2.69476331468527e-05
