"1" "2" "3" "4" "5" "6" "7"
"1050608" 2.68469025199117e-10 7.64859517853880e-10 0.000326214273763272 8.34701532591487e-10 5.99391024454509e-05 0.000472653230022795 1.01756822211148e-09
"337732" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"4467992" 2.69207973607884e-05 0.000432080905576982 0.00166463686495812 0.000910194774746527 0.00801876032491362 0.00104695936931844 0.000182528120251246
"4467993" 2.61038283787131e-09 5.86945107116944e-09 0.0009534756563442 0.000572674455571779 0.00498499741136974 3.54230603658439e-09 0.000808574130758194
"4454356" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"1920110" 1.3763913604189e-09 0.000161303049215231 1.91287605943776e-05 0.000131940116578492 0.000127883286789685 1.06909331260839e-09 9.81952732708175e-10
"318732" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"4424923" 2.23018912307536e-10 4.84099052930817e-10 4.58177815380228e-10 7.36270322412843e-10 1.08338686127085e-09 0.000103166610441612 8.70364671386827e-10
"687185" 5.4120588496458e-10 8.24423843274604e-05 7.02602240641959e-05 0.000554106665111826 1.47515479798548e-09 0.000273496664879096 7.89431389654012e-10
"4343580" 2.02427701086875e-10 4.12889527855223e-10 4.57850894352639e-10 8.75997727551644e-05 5.48839669065272e-10 7.42998724728145e-10 2.06227049943073e-09
"460604" 5.97361483947453e-10 9.93707398801841e-10 0.00129559739818343 6.87666390884869e-05 3.68981897657101e-09 7.13653856062737e-09 0.000260304136335711
"348376" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"1143045" 3.79731371009266e-10 3.90434337881982e-05 2.99247810099889e-05 6.96140552991607e-10 0.000170573683993764 4.73658890540864e-09 1.50381769333264e-09
"4430922" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"505587" 3.80663267832526e-10 0.000377849675860838 0.000424998467985046 0.000168003950466677 1.17552908499647e-09 9.06270969205181e-10 1.22579310497367e-08
"11544" 3.41560593969946e-10 5.22211352959281e-10 1.60270022433285e-09 1.07037611574663e-09 1.15515854797178e-08 0.002579160730927 2.85772176167502e-09
"4373910" 2.34805048354257e-10 5.32622404960484e-10 1.24009160097913e-09 0.000142099525469376 0.00178090098919891 9.85276904501961e-10 1.32430952806115e-09
"2949328" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"189110" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"4359472" 3.30260869904953e-09 3.70025768880897e-10 8.1558303083821e-10 6.66428424835569e-10 1.60160778994114e-09 7.4453062969824e-10 0.000151120643358774
"182456" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"336468" 3.71156323095445e-10 4.9415962905944e-05 4.58520271853107e-10 6.33684306540345e-10 6.79722589857627e-10 9.1397529968241e-10 7.25953054783962e-10
"297562" 2.02378931530572e-10 3.55531792365408e-10 4.57348299195297e-10 6.302550455179e-10 5.48081689014284e-10 7.42252880732835e-10 7.24900511097728e-10
"963239" 7.84553595812136e-05 0.000189274058133368 0.00191533338320839 4.8422147236928e-09 1.31873592945932e-09 1.74470656345076e-09 4.09687589480031e-09
"4431292" 2.89625043135723e-10 7.5220396828704e-10 7.05209910257932e-10 7.47218703678492e-10 2.7311209361865e-05 0.000139014416040462 0.00108755593759683
"191687" 7.28719499800802e-09 9.74130846057333e-10 0.000353162740695457 6.99484560072179e-10 7.67398401103479e-10 1.07471253096919e-09 0.00273994693128769
