"1" "2" "3" "4"
"SRS013727.SRX019690" 0.0162767218039608 0.00142035960097067 0.739746982126655 0.242555936468414
"SRS023944.SRX019690" 0.243675249054102 0.00291883002554452 0.67154770496598 0.0818582159543735
"SRS024236.SRX019696" 0.871542967430714 0.0023071970112451 0.108228914191285 0.0179209213667564
"SRS022637.SRX019696" 0.000858525944959431 0.42909018357497 0.423245191519912 0.146806098960159
"SRS023942.SRX019698" 0.101088610758454 0.00133213242826912 0.882000465210669 0.0155787916026082
"SRS016883.SRX019696" 0.903165348325543 0.0597335394811374 0.0349655163606942 0.00213559583262552
"SRS023204.SRX019696" 0.448979224464649 0.48485294981011 0.0574852290592891 0.00868259666595118
"SRS022639.SRX019696" 0.00092755121690606 0.889835893637436 0.108204031042887 0.00103252410277072
"SRS023942.SRX020204" 0.197929753458374 0.000919664949875103 0.79994912115508 0.00120146043667006
"SRS022639.SRX019692" 0.00108849399350754 0.974406081602677 0.0236199544891937 0.000885469914621177
"SRS024058.SRX020198" 0.403180245762302 0.0455982482043575 0.550068518456542 0.00115298757679842
"SRS019554.SRX020560" 0.269242813610712 0.457536578498911 0.190213641129948 0.0830069667604291
"SRS014927.SRX020561" 0.00165920597520695 0.00121844009942531 0.635108026216968 0.3620143277084
"SRS019554.SRX020561" 0.216636506255899 0.659387716723422 0.0895105645152778 0.0344652125054011
"SRS019554.SRX020582" 0.250665780476808 0.64347298087516 0.0692026485771307 0.0366585900709006
"SRS019677.SRX020561" 0.164575153545717 0.663324234999505 0.105822179289812 0.0662784321649656
"SRS019677.SRX020582" 0.146331426336572 0.803751875698419 0.0471554213848318 0.0027612765801778
"SRS011551.SRX020668" 0.257464044369744 0.000931567215387674 0.00258090537194678 0.739023483042922
"SRS019552.SRX020551" 0.360816863220202 0.409757824070931 0.22878717913874 0.000638133570126507
"SRS019554.SRX020551" 0.273817918866583 0.493579621053143 0.232012912571573 0.000589547508701577
"SRS019552.SRX020557" 0.355267548661027 0.460127171778392 0.0404410079421154 0.144164271618466
"SRS057750.SRX020524" 0.448541445114021 0.463981094022713 0.0864378916368996 0.00103956922636658
"SRS047456.SRX020549" 0.341998663620489 0.0331940996141697 0.399903128638264 0.224904108127078
"SRS054358.SRX020549" 0.10502512794231 0.135019858442998 0.300239231904252 0.459715781710441
"SRS053553.SRX020549" 0.245286147728295 0.581559130911667 0.000934639682585923 0.172220081677453
"SRS018958.SRX020529" 0.572709092752548 0.0240426094672073 0.301585932176966 0.101662365603278
"SRS019308.SRX020529" 0.519866737435729 0.234869733177197 0.205248940055503 0.0400145893315716
"SRS018860.SRX020529" 0.00934855013073878 0.879730756463926 0.0378648560716153 0.0730558373337195
"SRS018698.SRX020529" 0.678950125520098 0.0555222624951276 0.201992524093007 0.0635350878917679
"SRS014927.SRX020529" 0.0653113823022336 0.00124207908711836 0.682861373217765 0.250585165392883
"SRS053393.SRX020527" 0.931108949836498 0.00106378546093438 0.0664518521206377 0.00137541258193004
"SRS014879.SRX020566" 0.149201332331973 0.0927230394081233 0.437445619999801 0.320630008260103
"SRS044071.SRX020524" 0.737149417176877 0.219245034927897 0.0429046136997151 0.000700934195510495
"SRS023017.SRX020679" 0.435895448057617 0.373499460364743 0.187902004082086 0.00270308749555464
"SRS057843.SRX020524" 0.610833091661413 0.321547051677365 0.0669187233103477 0.000701133350873783
"SRS021569.SRX020679" 0.302965004538436 0.187870216033239 0.506904114263145 0.00226066516517986
"SRS022444.SRX020680" 0.787903439707977 0.00174280481520025 0.19384746364521 0.0165062918316129
"SRS023881.SRX020681" 0.395649344988504 0.448499026759198 0.082167969857133 0.0736836583951654
"SRS021631.SRX020682" 0.0705015688648111 0.347364794877742 0.265098022669586 0.317035613587861
"SRS044141.SRX020684" 0.024446057672731 0.34076808087047 0.181783133360359 0.45300272809644
"SRS058765.SRX020684" 0.22762259571282 0.532367922705836 0.239501998719968 0.000507482861375431
"SRS058390.SRX020684" 0.745401799244057 0.241161609197714 0.0123820749387406 0.0010545166194879
"SRS053457.SRX020685" 0.17582035859636 0.490413047969422 0.333072788280831 0.000693805153386802
"SRS042235.SRX020685" 0.156262688692703 0.785221748255414 0.0572534655658565 0.00126209748602613
"SRS046835.SRX020685" 0.0540526321834457 0.140812013258668 0.804665347283233 0.000470007274652784
"SRS058273.SRX020686" 0.221975007727454 0.0412862021360288 0.691384465583766 0.045354324552751
