"V1" "V2"
"1" 16.432545669302 1.4362932100435
"2" 16.7378655127056 5.56713942546411
"3" -2.23871440768518 10.0063164637305
"4" -24.4375199079393 -4.43557075291593
"5" 2.05535473704666 12.8727145387472
"6" -6.55610190049461 -1.98013147329395
"7" -22.3547456406182 -6.82775659960349
"8" -3.61877808339973 -2.31979472974937
"9" -21.7312224280444 -5.71559654894318
"10" -3.86965773206176 -2.14842719651611
"11" -7.8297170741873 -10.7409721321721
"12" -18.0072872709177 -6.92727969024213
"13" -21.7459045139295 -14.4193818791026
"14" -21.4641057521224 -8.04569894022942
"15" -14.1689624367278 -8.386903917821
"16" -9.39099028364724 -9.727482780052
"17" -6.33886916984221 17.750573411131
"18" 1.65787554432039 13.5232756233394
"19" -14.0257194552691 -8.10870696249773
"20" -25.3569794286677 -3.41072851313589
"21" -7.83111130807063 -10.7665058381125
"22" -18.6135511226533 -10.2485805784102
"23" -11.1883503416286 9.23434584354188
"24" -26.4499430849697 -4.3475841311246
"25" -11.0812444709491 -1.93219663172196
"26" -5.74843671146207 -11.3322551292876
"27" -7.02691124303256 -14.0781654896443
"28" -16.467394439143 -12.5520219719853
"29" 17.7121998240892 7.03762489153833
"30" 15.6062964149283 4.38509245218604
"31" 11.898055291138 1.04027719844212
"32" 10.0416467522363 9.77635172828376
"33" 11.9365571555724 16.5704402588061
"34" 17.5448253815675 5.12492500196073
"35" 5.45323878923748 12.6142200040891
"36" 12.8771581512281 2.21045685665908
"37" 5.82779684200889 3.48096658718924
"38" 14.9136660415893 -0.0356763743096974
"39" 18.8385918476349 5.08519174401314
"40" 14.2550855224709 -13.253852660308
"41" 3.06019833582334 -8.12078191775318
"42" 18.031651815511 7.50078036348673
"43" 17.0176606794361 3.92214539915722
"44" 22.0495214004928 -2.60994645635043
"45" 1.16253178789988 -10.9266873330134
"46" 8.9802199746684 1.64665897188009
"47" 2.96108732003175 6.71474411187219
"48" 9.5818038181919 3.50478653980794
"49" 6.72690515590377 -10.7878678954048
"50" 4.52148415319239 -0.213866230374077
"51" 3.2462811303194 -8.19461454473404
"52" 18.5627040816638 4.65924126763376
"53" 18.0954490324091 6.82529800028716
"54" -8.75950904862087 -6.72231287922238
"55" -17.1823520375299 -1.0858594012909
"56" -27.1980737104134 -5.07513608943694
"57" -14.9863241897265 0.480410730489417
"58" -17.8045733182316 16.1241775850892
