"1" "2" "3" "4" "5" "6" "7" "8"
"SRS016376.SRX020205" 0.18397363628441 0.0144090547234123 0.70287340394584 0.00477084990201135 0.0192382947509079 0.0103439267898411 0.000354396056157906 0.0640364375474199
"SRS024058.SRX020198" 0.405941147279224 0.00585679432443164 0.000826068365373094 0.47234497616405 0.111610959329889 0.000399513459721912 0.00260665567298449 0.000413885404326572
"SRS019554.SRX020560" 0.224768785467459 0.00411780229187152 0.194326802728089 0.102935032393753 0.388998130803874 0.0388766220013702 0.000289980030242277 0.0456868442833403
"SRS015196.SRX020561" 0.00168710092599143 0.000574719171645 0.000943382861562749 0.000573615295086687 0.000186650188376178 0.995332164446768 0.000422620727351899 0.000279746383218465
"SRS014927.SRX020561" 0.00382632962620489 0.000774509054763899 0.00036832703948557 0.572424665156566 0.0122085039257946 0.409985702212017 0.000197168382500671 0.000214794602667145
"SRS019558.SRX020561" 0.118765298523283 0.0713643366098239 0.229083819421991 0.402865044666665 0.0122771927921342 0.165227851649955 0.000191944880946471 0.00022451145520207
"SRS019554.SRX020561" 0.19569300944277 0.126415737805153 0.193151720776774 0.00893565407038784 0.415606718854708 0.0596133522046451 0.000322305827444757 0.000261501018117199
"SRS015196.SRX020582" 0.0153513269901751 0.000410433888535383 0.000759026126222575 0.00308235811177779 0.000248163705999786 0.97927848687323 0.000489001082607477 0.00038120322145154
"SRS019554.SRX020582" 0.232194079795763 0.0416416545089276 0.139091442846911 0.0373402794475718 0.509130522032114 0.0398374248213283 0.000421456520280503 0.000343140027103419
"SRS019677.SRX020561" 0.136895319719703 0.0839977051486357 0.219400271325195 0.0497864176448874 0.423408547676603 0.0860494106339914 0.000222567923145864 0.000239759927838966
"SRS019677.SRX020582" 0.118600480445617 0.0816770264732392 0.21197037609886 0.00200515331477309 0.539192799837775 0.0459362075585403 0.000310951551878631 0.000307004719316516
"SRS019005.SRX020510" 0.0510622004238668 0.0354144761940201 0.440661825292402 0.383813860202279 0.00300718649831053 0.0677154037512742 0.000360574452120725 0.0179644731857258
"SRS019005.SRX020520" 0.0331059988923985 0.00968605388420179 0.41989111877233 0.416802393721064 0.038169143230493 0.0662065684760725 0.000286120679911851 0.0158526023435287
"SRS011551.SRX020668" 0.266446991236383 0.000331658390821725 0.000227156779019189 0.000430377420317212 0.000458005572849913 0.000233978980779514 0.105739610942467 0.626132220677363
"SRS017189.SRX020571" 0.163603037072173 0.00396191756496942 0.0483977464929074 0.0126157508032096 0.033754489171129 0.176198867517764 0.00469516264218998 0.556773028735658
"SRS019552.SRX020551" 0.342098675876795 0.207238907332694 0.148790753050252 0.158779698190765 0.142231086221098 0.000280710549889627 0.000233983043779406 0.000346185734726618
"SRS019554.SRX020551" 0.249021741159629 0.104996238143987 0.209654302350176 0.139336452683115 0.295987306581483 0.000281073111566172 0.000416973332062038 0.000305912637983085
"SRS019552.SRX020557" 0.330631026678045 0.228326074087785 0.111413971002603 0.0403917373694488 0.121554321472477 0.167025491356562 0.000360901291658594 0.000296476741419723
"SRS016052.SRX020566" 0.00136068021769614 0.000416987044439687 0.293606121197249 0.117242441042536 0.0035112515877734 0.491128523014863 0.0571091151202084 0.0356248807752344
"SRS015860.SRX020566" 0.12629579190607 0.0106447045774318 0.215752859837286 0.00948638878981319 0.000377543311521294 0.568466291117559 0.0684248397838844 0.000551580676434151
"SRS057750.SRX020524" 0.376728109951743 0.373696198182706 0.175833469549047 0.0334402708515561 0.0210766885581474 0.0187588068259577 0.000223414965208384 0.000243041115634317
"SRS047456.SRX020549" 0.334925063501351 0.0678695189743391 0.116769393999113 0.196775352647639 0.000467018017110743 0.181412671300186 0.101237735793749 0.00054324576651202
"SRS054358.SRX020549" 0.108297258004208 0.246682860995337 0.000806095753479647 0.210191495084829 0.0120140884916588 0.337390902160135 0.0841400533372563 0.000477246173096728
"SRS053553.SRX020549" 0.229702890606055 0.3725785545813 0.000427366099824998 0.000379850159151418 0.206371448046017 0.18994232684686 0.000289515199902557 0.000308048460889454
"SRS018958.SRX020529" 0.524807797998418 0.146033103661271 0.0049931355119087 0.213038253115758 0.00138785685018091 0.0831952874184478 0.0261912313362568 0.000353334107759394
"SRS019308.SRX020529" 0.38587198536492 0.0726810580046282 0.306172047327039 0.0374075113169001 0.131100618802496 0.0658849357262413 0.000299664804832332 0.000582178652944251
"SRS018860.SRX020529" 0.00487625389771352 0.0394317090279253 0.238703492633426 0.000436291862078132 0.641016447567127 0.0740090171347533 0.00036396576648798 0.00116282211048849
"SRS019627.SRX020529" 0.0676393707370447 0.000570902023948185 0.112730751617341 0.165947871316152 0.0177114701716416 0.634636915865199 0.000433925838873924 0.000328792429798946
"SRS018698.SRX020529" 0.561387249369443 0.0223837215484811 0.367475452021276 0.00449813339991605 0.000584728597800996 0.039866008141049 0.00036204720434769 0.00344265971768539
"SRS014927.SRX020529" 0.0941876861169644 0.0159204839907435 0.0397081129291095 0.600200991492134 0.000247873769742276 0.217925848641465 0.000254640193240744 0.0315543628666015
"SRS063964.SRX020517" 0.0576247026566407 0.320224831768058 0.000856466067198939 0.528771633330741 0.000239977187570189 0.0914385385156188 0.000243283913955609 0.000600566560216671
"SRS065533.SRX020517" 0.000236873087669429 0.000176271739160438 0.000156671834807991 0.998804021596654 0.000138505498961763 0.000202500181211055 0.000142260860618962 0.000142895200915831
"SRS053393.SRX020527" 0.897078426814668 0.000842068257292263 0.000785481098029943 0.0665951694669736 0.000445827493822623 0.000436692628853927 0.0328801975929946 0.000936136647364992
"SRS014879.SRX020566" 0.157097053093934 0.177957010142289 0.000738137307689211 0.362919895110545 0.000313477283297762 0.181569305552951 0.118555510191871 0.000849611317422427
"SRS044071.SRX020524" 0.631410251870968 0.272276237954452 0.0807288022275671 0.013069284791386 0.00148417351617003 0.000419071150820894 0.000275346916305064 0.00033683157233087
"SRS023017.SRX020679" 0.417755760012947 0.0976420705417645 0.0393905629180099 0.163926613864799 0.265197906937543 0.014947587522476 0.000374411990766016 0.000765086211693854
"SRS057843.SRX020524" 0.460540285352105 0.490996129037595 0.0137690209376319 0.0293249726561636 0.00450869834825691 0.000315684551308962 0.000307132541892169 0.000238076575046802
"SRS021569.SRX020679" 0.302564890101253 0.102801023747561 0.0555896327234597 0.398166121485828 0.0811718668678446 0.00281925339092227 0.0566540045154823 0.000233207167649568
"SRS022444.SRX020680" 0.751644637843902 0.0233493163025706 0.00608358462771795 0.136891871351892 0.0188157872536694 0.00164529511661868 0.0520434026517822 0.00952610485184692
"SRS023881.SRX020681" 0.355630499813158 0.435725634792223 0.109576900203242 0.0127196796389993 0.000361960275906016 0.0126946102431016 0.0728969770071606 0.000393738026210012
"SRS047925.SRX020681" 0.7557712302102 0.103182299821602 0.0548378252869292 0.038964194753405 0.000506540659644167 0.000518776351426968 0.0202472613314191 0.0259718715853736
"SRS021631.SRX020682" 0.054559416029586 0.00185396809198432 0.0988651204031054 0.0697599546900651 0.325703685144941 0.00956895959676633 0.393891579178831 0.0457973168647207
"SRS020151.SRX020682" 0.353103518317563 0.0430180601983146 0.184163046169143 0.00374614865316001 0.0219280721255152 0.000489776510877197 0.393170013547614 0.000381364477813603
"SRS021575.SRX020683" 0.0133616898498869 0.00508489088080944 0.000886999912167223 0.94528688103061 0.00788117334636315 0.000255736134706366 0.0269902591097883 0.000252369735668868
"SRS044141.SRX020684" 0.038191655436715 0.00112396326338279 0.00073450636956881 0.0400681604186775 0.416646197561437 0.00041121383752012 0.499758983151095 0.00306531996160427
"SRS058765.SRX020684" 0.211046680583799 0.0932559341625059 0.0243506192149977 0.190431442956726 0.480148415918156 0.000238889883260136 0.000255724947049437 0.000272292333504714
"SRS058390.SRX020684" 0.685140539792856 0.00100517650593559 0.00112720627556845 0.000964454054047411 0.270504318416897 0.000293348667488724 0.0405007853642812 0.000464170922925552
"SRS053457.SRX020685" 0.17777552758438 0.555195003168697 0.000466543300494813 0.264619601095293 0.000955939726442045 0.000326615203083344 0.000360669816888453 0.000300100104721851
"SRS042235.SRX020685" 0.15041306810407 0.518593117783001 0.000927435658412283 0.037655559273242 0.280585660671766 0.000343166353610025 0.0108364350334247 0.000645557122474502
"SRS046835.SRX020685" 0.0821525825504947 0.0668280217489491 0.00249523265558343 0.695645696543436 0.152186494045612 0.000232428933728 0.00022840402982658 0.000231139492370598
"SRS046379.SRX020686" 0.00102734605368196 0.000639686734967329 0.708787108519649 0.254283529461584 0.00542493522631942 0.0192155007160101 0.00102377297804317 0.00959812030974486
"SRS058273.SRX020686" 0.218827166936493 0.0976917162628634 0.00775446506842328 0.41926226188508 0.0548165509573528 0.000496583101288165 0.200049398746028 0.00110185704247035
"SRS047484.SRX020686" 0.45826334080901 0.0816724479285867 0.142423928487626 0.191471497778955 0.0561579439379013 0.000402493051645736 0.06928668489064 0.000321663115634743
"SRS053138.SRX020686" 0.358329418734382 0.33124448479102 0.0773304988085137 0.095223447438737 0.0530661736483309 0.000234462868271624 0.0743432764063923 0.010228237304352
"SRS055673.SRX020687" 0.175132603243221 0.00189940979114175 0.441495569837003 0.0592704218332868 0.290425895046922 0.00962849888150235 0.0218470507242483 0.0003005506426749
"SRS050248.SRX020687" 0.185117353063281 0.262753782755806 0.431003046603683 0.051810467706412 0.0675570293288947 0.00134357767611139 0.000236414917336755 0.00017832794847576
"SRS043241.SRX020687" 0.337101201239493 0.0799009503131455 0.259417671614678 0.189041613862274 0.000867099593307784 0.00054692770889406 0.132759850661281 0.000364685006926875
"SRS043568.SRX020688" 0.0714260542424121 0.00137460397317143 0.72283444478503 0.127216765722608 0.0642571008025227 0.0112726612084674 0.000931137520769857 0.000687231745018881
"SRS048865.SRX020687" 0.404249716654648 0.0782967529000876 0.245548085699208 0.0633835098540438 0.0927268623445973 0.000395305656286176 0.115055355275189 0.000344411615940296
"SRS046089.SRX020688" 0.225224430900717 0.0795549223359272 0.453118362655006 0.0573173056456319 0.0438461565542031 0.000373006808350595 0.140176266944777 0.000389548155387441
"SRS053304.SRX020688" 0.0139709953991491 0.000743020879976978 0.648314073368752 0.218517219857397 0.0430882082872114 0.000610701524415649 0.0743107869968735 0.000444993686223953
"SRS063456.SRX020689" 0.0743954800392689 0.00127315574313899 0.541794288312624 0.315432269890654 0.000864994171970885 0.0646168484592077 0.000775533271330908 0.000847430111804841
"SRS042830.SRX020688" 0.23071835393428 0.121034337620046 0.450785994198804 0.0513698549259571 0.0851907259614825 0.00230736037613527 0.0582847161824213 0.000308656800873263
"SRS063488.SRX020689" 0.136625304925687 0.123745926217192 0.0229930999420285 0.401514988121765 0.0953605317190513 0.000531017601401454 0.218914631698255 0.000314499774620222
"SRS063168.SRX020689" 0.217954071982843 0.0389596217510848 0.000462635981396953 0.0284764950673099 0.118777341531338 0.000283167856070258 0.59469652256668 0.000390143263276909
"SRS064030.SRX020689" 0.485830907768927 0.0449187315589423 0.0758944111949047 0.340761304283832 0.0164442571501657 0.000373180772007535 0.0354072742055964 0.000369933065624356
"SRS064312.SRX020689" 0.169403963069432 0.00199695255098267 0.372418370306517 0.437188683082621 0.000287350920361504 0.000346842889376409 0.0180666387867016 0.000291198394007271
"SRS052599.SRX020690" 0.00876661987193541 0.000356131938994386 0.571439619705978 0.357343161653838 0.0602775538378163 0.00063247194709224 0.000409767789117135 0.000774673255229374
"SRS046874.SRX020690" 0.18463001370933 0.181089476029122 0.154075284870259 0.215957419263133 0.0144377164275808 0.000222265756644998 0.228336739996907 0.0212510839470233
"SRS058273.SRX020690" 0.140909732202147 0.0413632004356552 0.132672562413188 0.313580934927377 0.0743816560859238 0.000332750449753438 0.296571967940401 0.000187195545554361
"SRS056677.SRX020690" 0.0565318027369396 0.0209380382697183 0.483571809968867 0.233437280080322 0.0119691412524012 0.0048975736862 0.157912959649261 0.0307413943562905
"SRS043928.SRX020549" 0.481970205857834 0.103044285484695 0.000603875159884328 0.30453151790564 0.000611211935181357 0.0747871441907017 0.033929891468538 0.00052186799752649
"SRS048843.SRX020529" 0.163063731830374 0.00156857054753171 0.511051837959413 0.207440743864209 0.0261068556871956 0.0882023292970579 0.000311817451180728 0.00225411336303803
"SRS018858.SRX020529" 0.00133485461257383 0.0118564899544164 0.368706839981648 0.0446896203171742 0.522696052668307 0.0499494255686977 0.000354023666065214 0.000412693231117782
"SRS055888.SRX020527" 0.250935988870841 0.00105387618853455 0.609681864280282 0.100917698049492 0.00900315620651704 0.0278631390853246 0.000272467459857752 0.000271809859151639
"SRS015192.SRX020561" 0.155074611566264 0.180947843215227 0.0370702215966949 0.238871371535701 0.0290884318498562 0.358224947246684 0.00039033016963454 0.000332242819938587
"SRS015198.SRX020582" 0.000392249012908785 0.000262790502957116 0.000560396919116457 0.0810320358906908 0.0106787789950556 0.906502719594578 0.000305894748734789 0.000265134335958834
"SRS042958.SRX021470" 0.0434488873999849 0.000680869613184515 0.00107593301972691 0.875804367410947 0.000586134033037543 0.0460646783261299 0.0321107799304213 0.000228350266567578
"SRS023699.SRX022223" 0.232091792011095 0.405028314221719 0.000705861662670178 0.186346574685373 0.000390203986189083 0.0619842017651272 0.113042252017289 0.000410799650538481
"SRS023137.SRX022226" 0.195472659917047 0.368256978500061 0.00102412591719293 0.338207688467721 0.0932604662726063 0.000540937388716872 0.00285177558168455 0.000385367954970303
"SRS062733.SRX022229" 0.32448559781831 0.0681415114057512 0.000742688721341956 0.534751955660583 0.000475513666738706 0.000698828642574776 0.0701575123140946 0.000546391770606385
"SRS062799.SRX022229" 0.000712621730259468 0.021009592796927 0.0411935799547964 0.274406812958781 0.0063404205554014 0.000336136986504497 0.655486002928674 0.000514832088655946
"SRS046325.SRX022229" 0.033022512246723 0.000453155547837514 0.210253716827913 0.558309636398926 0.000225486704890984 0.0470703992567638 0.106351341384518 0.0443137516324279
"SRS063931.SRX022229" 0.00963008910612389 0.000941172457312597 0.327683397558761 0.461855793451543 0.000375280967546083 0.000538574993496848 0.198322515024312 0.00065317644090447
"SRS065597.SRX022229" 0.304042542351938 0.44923992135028 0.000623136416255179 0.205732693656921 0.0380300265955484 0.000505987374576103 0.00128566814642127 0.000540024108060108
"SRS021095.SRX022230" 0.0373643279600074 0.853451845644583 0.0019157964165632 0.104705443613131 0.000686474591510826 0.000555597040375727 0.000874273551268504 0.000446241182560295
"SRS050217.SRX022238" 0.295653131618574 0.00108003688083313 0.0004120707050951 0.630683421135997 0.0709847706564899 0.000502265714881813 0.000284352774247189 0.000399950513882388
"SRS042248.SRX022238" 0.10226459819613 0.176257545470678 0.028237227233657 0.623084585736494 0.0475746463666753 0.000921593371449531 0.021213335010686 0.000446468614230294
"SRS058051.SRX022238" 0.284177728945299 0.397152292764091 0.000597564060471094 0.194628998850905 0.000385306390019096 0.00525370810949098 0.117461444708702 0.000342956171021998
"SRS051280.SRX022238" 0.0259031452910977 0.000527406606876154 0.190778315734473 0.0207795015998175 0.625237339036562 0.00065379389950025 0.135310972206318 0.000809525625355906
"SRS043400.SRX022238" 0.00210247626257487 0.216538083322651 0.00081265054203509 0.00276304226147688 0.000310318727107752 0.00126380796691143 0.775530021462198 0.000679599455045519
"SRS047507.SRX022238" 0.255071351497455 0.00172785988133457 0.000387457994937219 0.290216777347235 0.451337332806741 0.00042358796646962 0.000403481287925397 0.000432151217902414
"SRS020954.SRX022233" 0.211565474486084 0.526752768768194 0.0759167597160538 0.0881281522804487 0.00165421853472932 0.000395443785484088 0.095140887274387 0.000446295154618711
"SRS022257.SRX022233" 0.000143756803851466 0.000195351136717351 0.000250115198975624 0.367300443147302 0.000127954094976774 0.000251453880067079 0.359515276188082 0.272215649550028
"SRS021394.SRX022233" 0.0958949654366168 0.538509666678094 0.00067855221219673 0.28671824558436 0.0724791779644034 0.000517505904198347 0.00475151230183239 0.000450373918297776
"SRS055231.SRX022234" 0.341909339427686 0.277976187400696 0.000646273746969126 0.289587420801168 0.000519095667436042 0.00044412376913958 0.088532594677512 0.000384964509393367
"SRS051696.SRX022234" 0.375030773828507 0.0523395096899214 0.11256399870556 0.367933075831798 0.0881715549143785 0.000476246943862214 0.00281846838263967 0.000666371703332897
"SRS057272.SRX022234" 0.00152314084462116 0.0010296713009364 0.000249211100144332 0.995696843432687 0.000315094837397503 0.000469541057812778 0.000380001454599117 0.000336495971801754
"SRS056107.SRX022234" 0.128842471190013 0.264045111564097 0.00941010690765038 0.230235952711279 0.29320649932627 0.000371415706582294 0.0730262112078109 0.00086223138629807
"SRS021820.SRX022231" 0.10096553238341 0.00129444976650987 0.185733653711989 0.172670558757633 0.497697961867972 0.000505395404069146 0.0408212063642396 0.000311241744177812
"700015480.V35.241665" 0.827504224878251 0.000552412397363464 0.0007189324345782 0.167077313173945 0.000582991485198238 0.000678736505286265 0.00236431888138553 0.000521070243991845
"700014996.V35.241686" 0.137820544595518 0.0142699303226747 0.00664779882642703 0.274890420471574 0.0342959688252192 0.000326785765883055 0.19464969049297 0.337098860699733
"700033022.V35.241834" 0.033082987785427 0.687233793623446 0.00055764506357421 0.112372733752971 0.000546959076055015 0.0880792752229908 0.0774952774835109 0.000631327992025067
"SRS018218.SRX019639" 0.416790975391157 0.347826346510089 0.205847375175187 0.0276839217062694 0.000547099592434513 0.000464081270318401 0.000455231604752937 0.000384968749792027
"SRS024122.SRX019686" 0.452269401343698 0.00077341956919712 0.0561836217522902 0.194234604372949 0.000436728912504596 0.000389474122992683 0.295142125674199 0.000570624252168788
"SRS017371.SRX019687" 0.0472162608813707 0.00223826111690738 0.857510236717048 0.000484150916671697 0.0907257555673653 0.000333157115988662 0.00103401701671473 0.000458160667934021
"SRS017485.SRX019687" 0.0539652746626836 0.129484697926418 0.319868715037445 0.252581354948467 0.199118638895563 0.000771493781348908 0.0403280741132515 0.00388175063482357
"SRS022002.SRX019689" 0.157843043819582 0.0179228735819221 0.0521439818603485 0.701254526397522 0.000286772960589098 0.0107762793216758 0.0590469317722157 0.000725590286144814
"SRS017032.SRX019691" 0.377871042307056 0.0437344266918635 0.0374021308704206 0.278204632540592 0.124436771050612 0.000464428572378304 0.137491939796337 0.000394628170741053
