"1" "2" "3"
"928424" 8.3490442185848e-10 1.3566157921136e-09 0.000347938553879282
"1072424" 0.00965038012805246 2.66934511560944e-08 0.000615849683889913
"1076963" 8.26704330285782e-10 0.000819231270400997 2.83710169845692e-09
"919484" 5.47911994976767e-10 1.88334083714196e-05 8.09449639402127e-10
"364179" 2.60832667101646e-05 8.43350905824397e-10 9.9979300901383e-09
"1053321" 0.000133695520468228 0.000110366004006217 9.36801209110211e-06
"711590" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4370328" 5.77075291498131e-10 9.55237029127445e-10 3.59938694553726e-05
"4480529" 9.46916008033478e-10 6.35785122549925e-10 3.59935961201287e-05
"188966" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"347575" 4.18342424249403e-05 0.000133199316602217 0.000701162123118012
"981912" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"3439402" 5.42438607444603e-10 1.65692515277093e-09 0.000155972143024092
"4442504" 9.76238156848353e-10 1.30867689639807e-09 0.000383932086135859
"258946" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4422405" 9.63580956802393e-05 6.16903080138554e-05 2.00910428434998e-05
"324882" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"272758" 5.83192013408235e-10 6.4303856903522e-10 3.59942559878987e-05
"324888" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"186610" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"158804" 1.24665107378239e-09 5.26669224659975e-05 0.000112863687262483
"495095" 8.6192226522325e-10 0.000960479594159171 1.12821673451299e-09
"548686" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4413214" 4.96674807312005e-05 1.89276179460818e-09 0.000352553978812232
"1090059" 1.0304634818455e-09 8.14651196055314e-05 0.000280135593357596
"179853" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4318102" 5.25668148348468e-10 0.000112997804934713 1.22289115325335e-09
"183089" 5.61181631221385e-10 4.19198084203307e-05 0.000234539508886838
"318949" 5.81506590697087e-10 6.32365232435584e-06 0.000255886614791408
"271811" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"4345640" 5.7942956298609e-10 2.04193119675185e-05 6.99675607619276e-05
"182911" 8.78988876478987e-10 9.75523664654251e-05 0.000403613371700708
"517754" 4.8947965141465e-10 1.57502898751533e-09 5.99890616748123e-05
"3462224" 4.37952712350906e-10 6.32317277288836e-10 8.05661455150603e-10
"1044611" 4.56825694740074e-10 6.33387911477047e-10 2.3996590358626e-05
"174683" 5.82162962903754e-10 1.06141632597173e-09 7.19874559789526e-05
"31235" 9.97081315470038e-10 6.337589193211e-05 0.000339177615553797
"296082" 8.36125858453038e-10 3.76646516618492e-05 2.39065086576657e-09
"4372091" 4.56825694740074e-10 6.33387911477047e-10 2.3996590358626e-05
